voltage_5_1	absJ_5_1	J_5_1	current_5_1	time_5_1	
0.000000E+0	4.231251E-7	-4.231251E-7	-3.692463E-12	0.000000E+0
5.000000E-2	1.950765E-4	1.950765E-4	1.702364E-9	9.101563E-1
1.000000E-1	4.945395E-4	4.945395E-4	4.315671E-9	1.098633E+0
1.500000E-1	8.853011E-4	8.853011E-4	7.725710E-9	1.287109E+0
2.000000E-1	4.300150E-4	4.300150E-4	3.752589E-9	1.862305E+0
2.500000E-1	4.003214E-4	4.003214E-4	3.493463E-9	2.243164E+0
3.000000E-1	5.317749E-4	5.317749E-4	4.640611E-9	2.431641E+0
3.500000E-1	7.115781E-4	7.115781E-4	6.209690E-9	2.620117E+0
4.000000E-1	8.961296E-4	8.961296E-4	7.820206E-9	2.807617E+0
4.500000E-1	2.016853E-3	2.016853E-3	1.760036E-8	3.382813E+0
5.000000E-1	2.836193E-3	2.836193E-3	2.475045E-8	3.571289E+0
5.000000E-1	2.520154E-3	2.520154E-3	2.199249E-8	3.758789E+0
4.500000E-1	2.133887E-3	2.133887E-3	1.862168E-8	3.947266E+0
4.000000E-1	1.856046E-3	1.856046E-3	1.619706E-8	4.135742E+0
3.500000E-1	1.654031E-3	1.654031E-3	1.443414E-8	4.323242E+0
3.000000E-1	1.595104E-3	1.595104E-3	1.391991E-8	4.511719E+0
2.500000E-1	1.222356E-3	1.222356E-3	1.066707E-8	4.699219E+0
2.000000E-1	9.630963E-4	9.630963E-4	8.404601E-9	5.081055E+0
1.500000E-1	5.613099E-4	5.613099E-4	4.898353E-9	5.269531E+0
1.000000E-1	3.772724E-4	3.772724E-4	3.292323E-9	5.457031E+0
5.000000E-2	1.886953E-4	1.886953E-4	1.646677E-9	5.645508E+0
0.000000E+0	6.660224E-7	6.660224E-7	5.812142E-12	6.540039E+0
-5.000000E-2	1.077038E-5	-1.077038E-5	-9.398926E-11	7.064453E+0
-1.000000E-1	3.803435E-4	-3.803435E-4	-3.319123E-9	7.640625E+0
-1.500000E-1	6.032198E-4	-6.032198E-4	-5.264086E-9	7.828125E+0
-2.000000E-1	8.611196E-4	-8.611196E-4	-7.514686E-9	8.016602E+0
-2.500000E-1	9.640154E-4	-9.640154E-4	-8.412622E-9	8.205078E+0
-3.000000E-1	1.112038E-3	-1.112038E-3	-9.704362E-9	8.392578E+0
-3.500000E-1	1.295871E-3	-1.295871E-3	-1.130861E-8	8.967773E+0
-4.000000E-1	1.568433E-3	-1.568433E-3	-1.368716E-8	9.156250E+0
-4.500000E-1	1.863048E-3	-1.863048E-3	-1.625816E-8	9.343750E+0
-5.000000E-1	2.248332E-3	-2.248332E-3	-1.962040E-8	9.532227E+0
-5.000000E-1	2.260595E-3	-2.260595E-3	-1.972741E-8	9.720703E+0
-4.500000E-1	1.933890E-3	-1.933890E-3	-1.687637E-8	9.908203E+0
-4.000000E-1	1.511055E-3	-1.511055E-3	-1.318644E-8	1.009668E+1
-3.500000E-1	1.219125E-3	-1.219125E-3	-1.063887E-8	1.028418E+1
-3.000000E-1	9.802755E-4	-9.802755E-4	-8.554517E-9	1.066602E+1
-2.500000E-1	6.706561E-4	-6.706561E-4	-5.852579E-9	1.085449E+1
-2.000000E-1	5.107753E-4	-5.107753E-4	-4.457355E-9	1.104199E+1
-1.500000E-1	3.612825E-4	-3.612825E-4	-3.152785E-9	1.123047E+1
-1.000000E-1	2.343827E-4	-2.343827E-4	-2.045375E-9	1.141895E+1
-5.000000E-2	8.060370E-5	-8.060370E-5	-7.034000E-10	1.183008E+1
0.000000E+0	6.591270E-7	6.591270E-7	5.751968E-12	1.272559E+1
