voltage_spot_7_run_1	absJ_spot_7_run_1	J_spot_7_run_1	current_spot_7_run_1	time_spot_7_run_1	
0.000000E+0	5.538640E-6	-5.538640E-6	-1.933350E-10	0.000000E+0
5.000000E-2	4.087736E-3	4.087736E-3	1.426889E-7	7.412109E-1
1.000000E-1	1.124443E-2	1.124443E-2	3.925046E-7	1.109375E+0
1.500000E-1	1.407924E-2	1.407924E-2	4.914583E-7	1.476563E+0
2.000000E-1	2.492026E-2	2.492026E-2	8.698812E-7	1.844727E+0
2.500000E-1	3.109224E-2	3.109224E-2	1.085324E-6	2.971680E+0
3.000000E-1	5.258065E-2	5.258065E-2	1.835411E-6	3.339844E+0
3.500000E-1	7.785199E-2	7.785199E-2	2.717547E-6	3.707031E+0
4.000000E-1	1.288095E-1	1.288095E-1	4.496300E-6	4.075195E+0
4.500000E-1	1.643947E-1	1.643947E-1	5.738456E-6	4.443359E+0
5.000000E-1	2.574663E-1	2.574663E-1	8.987271E-6	4.810547E+0
5.000000E-1	4.063153E-1	4.063153E-1	1.418308E-5	5.925781E+0
4.500000E-1	3.636792E-1	3.636792E-1	1.269480E-5	6.293945E+0
4.000000E-1	3.171829E-1	3.171829E-1	1.107177E-5	6.661133E+0
3.500000E-1	2.888618E-1	2.888618E-1	1.008318E-5	7.409180E+0
3.000000E-1	2.403817E-1	2.403817E-1	8.390903E-6	7.776367E+0
2.500000E-1	1.879165E-1	1.879165E-1	6.559524E-6	8.144531E+0
2.000000E-1	1.405403E-1	1.405403E-1	4.905783E-6	8.512695E+0
1.500000E-1	9.849188E-2	9.849188E-2	3.438015E-6	8.879883E+0
1.000000E-1	6.247091E-2	6.247091E-2	2.180646E-6	9.248047E+0
5.000000E-2	3.015921E-2	3.015921E-2	1.052755E-6	9.616211E+0
0.000000E+0	5.536932E-5	-5.536932E-5	-1.932754E-9	1.035742E+1
-5.000000E-2	3.034473E-2	-3.034473E-2	-1.059231E-6	1.109863E+1
-1.000000E-1	6.232818E-2	-6.232818E-2	-2.175664E-6	1.146582E+1
-1.500000E-1	9.760431E-2	-9.760431E-2	-3.407033E-6	1.183398E+1
-2.000000E-1	1.363732E-1	-1.363732E-1	-4.760321E-6	1.220215E+1
-2.500000E-1	1.783615E-1	-1.783615E-1	-6.225990E-6	1.256934E+1
-3.000000E-1	2.262577E-1	-2.262577E-1	-7.897885E-6	1.293750E+1
-3.500000E-1	2.722006E-1	-2.722006E-1	-9.501593E-6	1.330469E+1
-4.000000E-1	3.176850E-1	-3.176850E-1	-1.108930E-5	1.441992E+1
-4.500000E-1	3.607365E-1	-3.607365E-1	-1.259208E-5	1.478809E+1
-5.000000E-1	4.062511E-1	-4.062511E-1	-1.418084E-5	1.515527E+1
-5.000000E-1	4.034752E-1	-4.034752E-1	-1.408394E-5	1.552344E+1
-4.500000E-1	3.550748E-1	-3.550748E-1	-1.239445E-5	1.589063E+1
-4.000000E-1	3.057778E-1	-3.057778E-1	-1.067366E-5	1.625879E+1
-3.500000E-1	2.591212E-1	-2.591212E-1	-9.045038E-6	1.700586E+1
-3.000000E-1	2.175827E-1	-2.175827E-1	-7.595070E-6	1.737402E+1
-2.500000E-1	1.829123E-1	-1.829123E-1	-6.384844E-6	1.774219E+1
-2.000000E-1	1.499491E-1	-1.499491E-1	-5.234211E-6	1.810938E+1
-1.500000E-1	1.168610E-1	-1.168610E-1	-4.079220E-6	1.847754E+1
-1.000000E-1	8.253563E-2	-8.253563E-2	-2.881037E-6	1.884473E+1
-5.000000E-2	4.370943E-2	-4.370943E-2	-1.525747E-6	1.921289E+1
0.000000E+0	6.807286E-5	-6.807286E-5	-2.376191E-9	1.995410E+1
