voltage_spot_4_run_2	absJ_spot_4_run_2	J_spot_4_run_2	current_spot_4_run_2	time_spot_4_run_2	
0.000000E+0	2.060460E-5	-2.060460E-5	-2.045827E-10	0.000000E+0
5.000000E-2	1.694800E-2	1.694800E-2	1.682764E-7	7.412109E-1
1.000000E-1	3.596346E-2	3.596346E-2	3.570806E-7	1.109375E+0
1.500000E-1	5.860844E-2	5.860844E-2	5.819223E-7	1.476563E+0
2.000000E-1	7.989534E-2	7.989534E-2	7.932795E-7	1.844727E+0
2.500000E-1	9.074086E-2	9.074086E-2	9.009646E-7	2.971680E+0
3.000000E-1	1.162513E-1	1.162513E-1	1.154257E-6	3.339844E+0
3.500000E-1	1.514938E-1	1.514938E-1	1.504180E-6	3.707031E+0
4.000000E-1	1.821792E-1	1.821792E-1	1.808854E-6	4.075195E+0
4.500000E-1	2.349310E-1	2.349310E-1	2.332626E-6	4.443359E+0
5.000000E-1	2.808788E-1	2.808788E-1	2.788841E-6	4.810547E+0
5.000000E-1	3.009148E-1	3.009148E-1	2.987778E-6	5.178711E+0
4.500000E-1	2.646133E-1	2.646133E-1	2.627341E-6	5.546875E+0
4.000000E-1	2.018474E-1	2.018474E-1	2.004140E-6	5.914063E+0
3.500000E-1	1.153019E-1	1.153019E-1	1.144831E-6	6.282227E+0
3.000000E-1	8.281272E-2	8.281272E-2	8.222462E-7	7.023438E+0
2.500000E-1	6.591367E-2	6.591367E-2	6.544558E-7	7.390625E+0
2.000000E-1	4.678460E-2	4.678460E-2	4.645236E-7	7.758789E+0
1.500000E-1	3.253721E-2	3.253721E-2	3.230614E-7	8.126953E+0
1.000000E-1	2.139878E-2	2.139878E-2	2.124682E-7	8.494141E+0
5.000000E-2	1.070338E-2	1.070338E-2	1.062737E-7	8.862305E+0
0.000000E+0	2.245253E-5	-2.245253E-5	-2.229308E-10	9.603516E+0
-5.000000E-2	1.013990E-2	-1.013990E-2	-1.006789E-7	1.034570E+1
-1.000000E-1	2.337834E-2	-2.337834E-2	-2.321232E-7	1.071289E+1
-1.500000E-1	3.417408E-2	-3.417408E-2	-3.393139E-7	1.108105E+1
-2.000000E-1	4.725789E-2	-4.725789E-2	-4.692228E-7	1.144824E+1
-2.500000E-1	5.650093E-2	-5.650093E-2	-5.609968E-7	1.181641E+1
-3.000000E-1	6.419041E-2	-6.419041E-2	-6.373455E-7	1.218457E+1
-3.500000E-1	7.722064E-2	-7.722064E-2	-7.667225E-7	1.255176E+1
-4.000000E-1	9.851898E-2	-9.851898E-2	-9.781934E-7	1.291992E+1
-4.500000E-1	1.916756E-1	-1.916756E-1	-1.903144E-6	1.404688E+1
-5.000000E-1	2.363876E-1	-2.363876E-1	-2.347089E-6	1.441406E+1
-5.000000E-1	2.424906E-1	-2.424906E-1	-2.407685E-6	1.478223E+1
-4.500000E-1	2.171698E-1	-2.171698E-1	-2.156276E-6	1.515039E+1
-4.000000E-1	1.801555E-1	-1.801555E-1	-1.788761E-6	1.551758E+1
-3.500000E-1	1.467312E-1	-1.467312E-1	-1.456892E-6	1.588574E+1
-3.000000E-1	1.132234E-1	-1.132234E-1	-1.124193E-6	1.625293E+1
-2.500000E-1	9.645367E-2	-9.645367E-2	-9.576870E-7	1.699414E+1
-2.000000E-1	7.288083E-2	-7.288083E-2	-7.236326E-7	1.736230E+1
-1.500000E-1	4.940545E-2	-4.940545E-2	-4.905459E-7	1.772949E+1
-1.000000E-1	3.100239E-2	-3.100239E-2	-3.078222E-7	1.809766E+1
-5.000000E-2	1.417639E-2	-1.417639E-2	-1.407572E-7	1.846582E+1
0.000000E+0	2.476891E-5	-2.476891E-5	-2.459301E-10	1.920605E+1
