voltage_spot_6_run_1	absJ_spot_6_run_1	J_spot_6_run_1	current_spot_6_run_1	time_spot_6_run_1	
0.000000E+0	3.714964E-6	-3.714964E-6	-1.296767E-10	0.000000E+0
5.000000E-2	1.617144E-3	1.617144E-3	5.644898E-8	1.114258E+0
1.000000E-1	3.667781E-3	3.667781E-3	1.280297E-7	2.234375E+0
1.500000E-1	5.487733E-3	5.487733E-3	1.915580E-7	2.601563E+0
2.000000E-1	6.102834E-3	6.102834E-3	2.130291E-7	2.969727E+0
2.500000E-1	8.728929E-3	8.728929E-3	3.046971E-7	3.337891E+0
3.000000E-1	1.021724E-2	1.021724E-2	3.566489E-7	3.705078E+0
3.500000E-1	1.365484E-2	1.365484E-2	4.766440E-7	4.073242E+0
4.000000E-1	1.537288E-2	1.537288E-2	5.366147E-7	4.441406E+0
4.500000E-1	1.804691E-2	1.804691E-2	6.299559E-7	4.808594E+0
5.000000E-1	1.844893E-2	1.844893E-2	6.439892E-7	5.176758E+0
5.000000E-1	1.904764E-2	1.904764E-2	6.648882E-7	5.544922E+0
4.500000E-1	1.804600E-2	1.804600E-2	6.299242E-7	5.912109E+0
4.000000E-1	1.482718E-2	1.482718E-2	5.175664E-7	6.280273E+0
3.500000E-1	1.239107E-2	1.239107E-2	4.325298E-7	6.648438E+0
3.000000E-1	9.582029E-3	9.582029E-3	3.344759E-7	7.015625E+0
2.500000E-1	7.303590E-3	7.303590E-3	2.549434E-7	7.383789E+0
2.000000E-1	4.873270E-3	4.873270E-3	1.701092E-7	7.750977E+0
1.500000E-1	3.353379E-3	3.353379E-3	1.170550E-7	8.119141E+0
1.000000E-1	2.288168E-3	2.288168E-3	7.987212E-8	8.860352E+0
5.000000E-2	1.064640E-3	1.064640E-3	3.716296E-8	9.228516E+0
0.000000E+0	1.289299E-6	-1.289299E-6	-4.500501E-11	1.077539E+1
-5.000000E-2	1.057573E-3	-1.057573E-3	-3.691626E-8	1.151758E+1
-1.000000E-1	1.933920E-3	-1.933920E-3	-6.750653E-8	1.188574E+1
-1.500000E-1	3.688605E-3	-3.688605E-3	-1.287566E-7	1.300586E+1
-2.000000E-1	6.053001E-3	-6.053001E-3	-2.112896E-7	1.337305E+1
-2.500000E-1	7.214258E-3	-7.214258E-3	-2.518251E-7	1.374121E+1
-3.000000E-1	9.026534E-3	-9.026534E-3	-3.150855E-7	1.410840E+1
-3.500000E-1	1.182747E-2	-1.182747E-2	-4.128566E-7	1.447656E+1
-4.000000E-1	1.397883E-2	-1.397883E-2	-4.879531E-7	1.484375E+1
-4.500000E-1	1.593628E-2	-1.593628E-2	-5.562810E-7	1.521191E+1
-5.000000E-1	2.125166E-2	-2.125166E-2	-7.418230E-7	1.558008E+1
-5.000000E-1	1.825574E-2	-1.825574E-2	-6.372454E-7	1.594727E+1
-4.500000E-1	1.477000E-2	-1.477000E-2	-5.155702E-7	1.631543E+1
-4.000000E-1	1.160160E-2	-1.160160E-2	-4.049721E-7	1.668262E+1
-3.500000E-1	8.400501E-3	-8.400501E-3	-2.932328E-7	1.705078E+1
-3.000000E-1	7.074029E-3	-7.074029E-3	-2.469302E-7	1.741895E+1
-2.500000E-1	5.181819E-3	-5.181819E-3	-1.808796E-7	1.778613E+1
-2.000000E-1	4.422759E-3	-4.422759E-3	-1.543834E-7	1.815430E+1
-1.500000E-1	2.899728E-3	-2.899728E-3	-1.012196E-7	1.889551E+1
-1.000000E-1	1.908843E-3	-1.908843E-3	-6.663120E-8	1.926270E+1
-5.000000E-2	9.936558E-4	-9.936558E-4	-3.468513E-8	1.963086E+1
0.000000E+0	2.966309E-6	-2.966309E-6	-1.035437E-10	2.037207E+1
