voltage_spot_1_run_1	absJ_spot_1_run_1	J_spot_1_run_1	current_spot_1_run_1	time_spot_1_run_1	
0.000000E+0	3.076284E-5	-3.076284E-5	-2.684564E-10	0.000000E+0
5.000000E-2	2.697358E-2	2.697358E-2	2.353889E-7	7.412109E-1
1.000000E-1	6.019422E-2	6.019422E-2	5.252937E-7	1.109375E+0
1.500000E-1	9.195092E-2	9.195092E-2	8.024232E-7	1.476563E+0
2.000000E-1	1.123919E-1	1.123919E-1	9.808045E-7	1.844727E+0
2.500000E-1	1.776191E-1	1.776191E-1	1.550019E-6	2.971680E+0
3.000000E-1	2.155377E-1	2.155377E-1	1.880921E-6	3.339844E+0
3.500000E-1	2.500775E-1	2.500775E-1	2.182338E-6	3.707031E+0
4.000000E-1	3.080097E-1	3.080097E-1	2.687892E-6	4.075195E+0
4.500000E-1	4.204613E-1	4.204613E-1	3.669217E-6	4.442383E+0
5.000000E-1	6.108807E-1	6.108807E-1	5.330940E-6	4.810547E+0
5.000000E-1	5.290283E-1	5.290283E-1	4.616643E-6	5.178711E+0
4.500000E-1	5.266504E-1	5.266504E-1	4.595892E-6	5.545898E+0
4.000000E-1	4.174239E-1	4.174239E-1	3.642711E-6	5.914063E+0
3.500000E-1	3.840259E-1	3.840259E-1	3.351258E-6	6.282227E+0
3.000000E-1	3.044546E-1	3.044546E-1	2.656868E-6	6.650391E+0
2.500000E-1	2.383698E-1	2.383698E-1	2.080169E-6	7.017578E+0
2.000000E-1	1.561820E-1	1.561820E-1	1.362945E-6	7.385742E+0
1.500000E-1	1.158947E-1	1.158947E-1	1.011372E-6	7.752930E+0
1.000000E-1	7.966087E-2	7.966087E-2	6.951723E-7	8.494141E+0
5.000000E-2	3.980400E-2	3.980400E-2	3.473554E-7	8.862305E+0
0.000000E+0	1.233794E-4	-1.233794E-4	-1.076688E-9	9.603516E+0
-5.000000E-2	4.277375E-2	-4.277375E-2	-3.732714E-7	1.071875E+1
-1.000000E-1	9.086073E-2	-9.086073E-2	-7.929094E-7	1.108594E+1
-1.500000E-1	1.572448E-1	-1.572448E-1	-1.372220E-6	1.221289E+1
-2.000000E-1	2.163102E-1	-2.163102E-1	-1.887663E-6	1.258105E+1
-2.500000E-1	2.705882E-1	-2.705882E-1	-2.361328E-6	1.294824E+1
-3.000000E-1	3.422508E-1	-3.422508E-1	-2.986702E-6	1.331641E+1
-3.500000E-1	4.463458E-1	-4.463458E-1	-3.895102E-6	1.368457E+1
-4.000000E-1	5.009684E-1	-5.009684E-1	-4.371774E-6	1.405176E+1
-4.500000E-1	5.898863E-1	-5.898863E-1	-5.147729E-6	1.441992E+1
-5.000000E-1	6.270447E-1	-6.270447E-1	-5.471997E-6	1.478711E+1
-5.000000E-1	6.392604E-1	-6.392604E-1	-5.578599E-6	1.515527E+1
-4.500000E-1	5.333676E-1	-5.333676E-1	-4.654510E-6	1.552344E+1
-4.000000E-1	4.806766E-1	-4.806766E-1	-4.194695E-6	1.589063E+1
-3.500000E-1	4.392737E-1	-4.392737E-1	-3.833386E-6	1.625879E+1
-3.000000E-1	3.740798E-1	-3.740798E-1	-3.264462E-6	1.662598E+1
-2.500000E-1	3.032545E-1	-3.032545E-1	-2.646395E-6	1.699414E+1
-2.000000E-1	2.337384E-1	-2.337384E-1	-2.039752E-6	1.736230E+1
-1.500000E-1	1.724585E-1	-1.724585E-1	-1.504984E-6	1.772949E+1
-1.000000E-1	1.186234E-1	-1.186234E-1	-1.035184E-6	1.809766E+1
-5.000000E-2	6.284475E-2	-6.284475E-2	-5.484239E-7	1.883789E+1
0.000000E+0	1.535866E-4	-1.535866E-4	-1.340296E-9	1.957910E+1
