voltage_spot_9_run_2	absJ_spot_9_run_2	J_spot_9_run_2	current_spot_9_run_2	time_spot_9_run_2	
0.000000E+0	1.700156E-4	-1.700156E-4	-2.637628E-9	0.000000E+0
5.000000E-2	2.120997E-1	2.120997E-1	3.290522E-6	7.412109E-1
1.000000E-1	4.433407E-1	4.433407E-1	6.878004E-6	1.109375E+0
1.500000E-1	7.231709E-1	7.231709E-1	1.121930E-5	2.223633E+0
2.000000E-1	1.015082E+0	1.015082E+0	1.574802E-5	2.591797E+0
2.500000E-1	1.331682E+0	1.331682E+0	2.065976E-5	2.958984E+0
3.000000E-1	1.682915E+0	1.682915E+0	2.610881E-5	3.327148E+0
3.500000E-1	2.099086E+0	2.099086E+0	3.256530E-5	3.695313E+0
4.000000E-1	2.569194E+0	2.569194E+0	3.985858E-5	4.062500E+0
4.500000E-1	3.184665E+0	3.184665E+0	4.940701E-5	4.430664E+0
5.000000E-1	3.872956E+0	3.872956E+0	6.008519E-5	4.798828E+0
5.000000E-1	3.994595E+0	3.994595E+0	6.197229E-5	5.166016E+0
4.500000E-1	3.531241E+0	3.531241E+0	5.478381E-5	5.534180E+0
4.000000E-1	3.111070E+0	3.111070E+0	4.826526E-5	5.901367E+0
3.500000E-1	2.657019E+0	2.657019E+0	4.122109E-5	6.269531E+0
3.000000E-1	2.184058E+0	2.184058E+0	3.388356E-5	6.637695E+0
2.500000E-1	1.753788E+0	1.753788E+0	2.720834E-5	7.004883E+0
2.000000E-1	1.354393E+0	1.354393E+0	2.101210E-5	7.373047E+0
1.500000E-1	9.742403E-1	9.742403E-1	1.511440E-5	7.741211E+0
1.000000E-1	6.252418E-1	6.252418E-1	9.700026E-6	8.488281E+0
5.000000E-2	2.967814E-1	2.967814E-1	4.604278E-6	8.856445E+0
0.000000E+0	8.289944E-4	-8.289944E-4	-1.286105E-8	9.596680E+0
-5.000000E-2	2.897750E-1	-2.897750E-1	-4.495580E-6	1.071777E+1
-1.000000E-1	5.875377E-1	-5.875377E-1	-9.115082E-6	1.108496E+1
-1.500000E-1	8.952292E-1	-8.952292E-1	-1.388862E-5	1.220020E+1
-2.000000E-1	1.193256E+0	-1.193256E+0	-1.851222E-5	1.256738E+1
-2.500000E-1	1.503226E+0	-1.503226E+0	-2.332110E-5	1.293555E+1
-3.000000E-1	1.833331E+0	-1.833331E+0	-2.844236E-5	1.330371E+1
-3.500000E-1	2.178276E+0	-2.178276E+0	-3.379385E-5	1.367090E+1
-4.000000E-1	2.517753E+0	-2.517753E+0	-3.906051E-5	1.403906E+1
-4.500000E-1	2.848793E+0	-2.848793E+0	-4.419628E-5	1.440625E+1
-5.000000E-1	3.154426E+0	-3.154426E+0	-4.893789E-5	1.477441E+1
-5.000000E-1	3.075896E+0	-3.075896E+0	-4.771957E-5	1.514258E+1
-4.500000E-1	2.660770E+0	-2.660770E+0	-4.127929E-5	1.550977E+1
-4.000000E-1	2.271239E+0	-2.271239E+0	-3.523609E-5	1.587793E+1
-3.500000E-1	1.928852E+0	-1.928852E+0	-2.992428E-5	1.624512E+1
-3.000000E-1	1.602488E+0	-1.602488E+0	-2.486106E-5	1.661328E+1
-2.500000E-1	1.323517E+0	-1.323517E+0	-2.053310E-5	1.698145E+1
-2.000000E-1	1.041466E+0	-1.041466E+0	-1.615734E-5	1.734863E+1
-1.500000E-1	7.742691E-1	-7.742691E-1	-1.201204E-5	1.771680E+1
-1.000000E-1	5.222805E-1	-5.222805E-1	-8.102680E-6	1.846387E+1
-5.000000E-2	2.603645E-1	-2.603645E-1	-4.039305E-6	1.883203E+1
0.000000E+0	8.072586E-4	-8.072586E-4	-1.252384E-8	1.957227E+1
