voltage_3_3_500mv_500ms	absJ_3_3_500mv_500ms	J_3_3_500mv_500ms	current_3_3_500mv_500ms	time_3_3_500mv_500ms	
0.000000E+0	1.222287E-8	1.222287E-8	1.896261E-13	0.000000E+0
5.000000E-2	3.743505E-6	3.743505E-6	5.807688E-11	1.002930E+0
1.000000E-1	1.060585E-6	1.060585E-6	1.645395E-11	3.015625E+0
1.500000E-1	1.686094E-6	1.686094E-6	2.615812E-11	4.790039E+0
2.000000E-1	2.725284E-6	2.725284E-6	4.228015E-11	5.791992E+0
2.500000E-1	4.659762E-6	4.659762E-6	7.229173E-11	6.794922E+0
3.000000E-1	6.618457E-6	6.618457E-6	1.026790E-10	9.475586E+0
3.500000E-1	9.935634E-6	9.935634E-6	1.541418E-10	1.014258E+1
4.000000E-1	1.557476E-5	1.557476E-5	2.416274E-10	1.081055E+1
4.500000E-1	2.154646E-5	2.154646E-5	3.342726E-10	1.147852E+1
5.000000E-1	2.818776E-5	2.818776E-5	4.373059E-10	1.214648E+1
5.000000E-1	3.745148E-5	3.745148E-5	5.810236E-10	1.281445E+1
4.500000E-1	2.603424E-5	2.603424E-5	4.038962E-10	1.348242E+1
4.000000E-1	1.759437E-5	1.759437E-5	2.729597E-10	1.415039E+1
3.500000E-1	1.375050E-5	1.375050E-5	2.133258E-10	1.481836E+1
3.000000E-1	1.087355E-5	1.087355E-5	1.686927E-10	1.548633E+1
2.500000E-1	7.821188E-6	7.821188E-6	1.213382E-10	1.615430E+1
2.000000E-1	6.870507E-6	6.870507E-6	1.065893E-10	1.682227E+1
1.500000E-1	4.444750E-6	4.444750E-6	6.895602E-11	1.859570E+1
1.000000E-1	2.637389E-6	2.637389E-6	4.091655E-11	1.959863E+1
5.000000E-2	1.228237E-6	1.228237E-6	1.905491E-11	2.060059E+1
0.000000E+0	6.383373E-9	6.383373E-9	9.903189E-14	2.160352E+1
-5.000000E-2	1.078594E-6	-1.078594E-6	-1.673334E-11	2.260645E+1
-1.000000E-1	1.790269E-6	-1.790269E-6	-2.777430E-11	2.360937E+1
-1.500000E-1	3.014200E-6	-3.014200E-6	-4.676241E-11	2.461133E+1
-2.000000E-1	5.289582E-6	-5.289582E-6	-8.206277E-11	2.561426E+1
-2.500000E-1	9.063243E-6	-9.063243E-6	-1.406075E-10	2.762793E+1
-3.000000E-1	1.166469E-5	-1.166469E-5	-1.809665E-10	2.829492E+1
-3.500000E-1	1.462419E-5	-1.462419E-5	-2.268803E-10	2.896289E+1
-4.000000E-1	2.145261E-5	-2.145261E-5	-3.328166E-10	2.963086E+1
-4.500000E-1	2.766414E-5	-2.766414E-5	-4.291825E-10	3.029883E+1
-5.000000E-1	3.529304E-5	-3.529304E-5	-5.475376E-10	3.096680E+1
-5.000000E-1	2.671859E-5	-2.671859E-5	-4.145132E-10	3.163379E+1
-4.500000E-1	2.177208E-5	-2.177208E-5	-3.377729E-10	3.230176E+1
-4.000000E-1	1.809756E-5	-1.809756E-5	-2.807662E-10	3.296973E+1
-3.500000E-1	1.299879E-5	-1.299879E-5	-2.016638E-10	3.363770E+1
-3.000000E-1	1.046222E-5	-1.046222E-5	-1.623113E-10	3.430566E+1
-2.500000E-1	7.121099E-6	-7.121099E-6	-1.104770E-10	3.497363E+1
-2.000000E-1	4.830866E-6	-4.830866E-6	-7.494624E-11	3.674707E+1
-1.500000E-1	2.579579E-6	-2.579579E-6	-4.001968E-11	3.774902E+1
-1.000000E-1	1.522062E-6	-1.522062E-6	-2.361333E-11	3.875195E+1
-5.000000E-2	6.636525E-7	-6.636525E-7	-1.029593E-11	3.975391E+1
0.000000E+0	3.687078E-8	3.687078E-8	5.720147E-13	4.075684E+1
