voltage_3_1_500mv_500ms	absJ_3_1_500mv_500ms	J_3_1_500mv_500ms	current_3_1_500mv_500ms	time_3_1_500mv_500ms	
0.000000E+0	4.322228E-8	4.322228E-8	3.285705E-13	0.000000E+0
5.000000E-2	8.528532E-8	8.528532E-8	6.483286E-13	1.001953E+0
1.000000E-1	1.180909E-7	1.180909E-7	8.977125E-13	2.004883E+0
1.500000E-1	1.474059E-7	1.474059E-7	1.120562E-12	3.007813E+0
2.000000E-1	1.757260E-7	1.757260E-7	1.335848E-12	4.010742E+0
2.500000E-1	2.052748E-7	2.052748E-7	1.560474E-12	5.012695E+0
3.000000E-1	2.478161E-7	2.478161E-7	1.883868E-12	6.015625E+0
3.500000E-1	2.663256E-7	2.663256E-7	2.024575E-12	7.018555E+0
4.000000E-1	5.062972E-7	5.062972E-7	3.848810E-12	8.020508E+0
4.500000E-1	4.331101E-7	4.331101E-7	3.292450E-12	9.023438E+0
5.000000E-1	8.013665E-7	8.013665E-7	6.091891E-12	1.002637E+1
5.000000E-1	1.200174E-6	1.200174E-6	9.123577E-12	1.102832E+1
4.500000E-1	6.417603E-7	6.417603E-7	4.878584E-12	1.203125E+1
4.000000E-1	8.083182E-7	8.083182E-7	6.144737E-12	1.303418E+1
3.500000E-1	3.930971E-7	3.930971E-7	2.988276E-12	1.403613E+1
3.000000E-1	3.351881E-7	3.351881E-7	2.548059E-12	1.503906E+1
2.500000E-1	3.405954E-7	3.405954E-7	2.589165E-12	1.604199E+1
2.000000E-1	9.705114E-8	9.705114E-8	7.377710E-13	1.704395E+1
1.500000E-1	5.932018E-8	5.932018E-8	4.509448E-13	1.804688E+1
1.000000E-1	2.285984E-8	2.285984E-8	1.737777E-13	1.904980E+1
5.000000E-2	2.205293E-9	-2.205293E-9	-1.676437E-14	2.005176E+1
0.000000E+0	2.589211E-8	-2.589211E-8	-1.968287E-13	2.105469E+1
-5.000000E-2	4.797972E-8	-4.797972E-8	-3.647360E-13	2.205762E+1
-1.000000E-1	7.058945E-8	-7.058945E-8	-5.366124E-13	2.306055E+1
-1.500000E-1	9.167847E-8	-9.167847E-8	-6.969286E-13	2.406250E+1
-2.000000E-1	1.112212E-7	-1.112212E-7	-8.454903E-13	2.506543E+1
-2.500000E-1	1.319215E-7	-1.319215E-7	-1.002851E-12	2.606836E+1
-3.000000E-1	1.550076E-7	-1.550076E-7	-1.178349E-12	2.707031E+1
-3.500000E-1	1.761533E-7	-1.761533E-7	-1.339096E-12	2.807324E+1
-4.000000E-1	1.950205E-7	-1.950205E-7	-1.482522E-12	2.907520E+1
-4.500000E-1	2.146801E-7	-2.146801E-7	-1.631972E-12	3.007813E+1
-5.000000E-1	2.368974E-7	-2.368974E-7	-1.800865E-12	3.108008E+1
-5.000000E-1	2.119143E-7	-2.119143E-7	-1.610947E-12	3.208301E+1
-4.500000E-1	1.556757E-7	-1.556757E-7	-1.183428E-12	3.308594E+1
-4.000000E-1	1.096330E-7	-1.096330E-7	-8.334167E-13	3.408789E+1
-3.500000E-1	7.246067E-8	-7.246067E-8	-5.508372E-13	3.509082E+1
-3.000000E-1	4.114112E-8	-4.114112E-8	-3.127498E-13	3.609277E+1
-2.500000E-1	1.128204E-8	-1.128204E-8	-8.576473E-14	3.709570E+1
-2.000000E-1	1.595733E-8	1.595733E-8	1.213057E-13	3.809766E+1
-1.500000E-1	3.956931E-8	3.956931E-8	3.008011E-13	3.910059E+1
-1.000000E-1	6.386404E-8	6.386404E-8	4.854867E-13	4.010352E+1
-5.000000E-2	8.758371E-8	8.758371E-8	6.658007E-13	4.110547E+1
0.000000E+0	1.103103E-7	1.103103E-7	8.385653E-13	4.210840E+1
