J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.3566e-007
1.5849e-008	-7.8	0	3.7671e-007
2.1544e-008	-7.6667	0	1.0185e-006
2.9286e-008	-7.5333	0	2.6815e-006
3.9811e-008	-7.4	0	6.8739e-006
5.4117e-008	-7.2667	0	1.7158e-005
7.3564e-008	-7.1333	0	4.17e-005
1e-007	-7	0	9.8683e-005
1.3594e-007	-6.8667	0	0.00022739
1.8478e-007	-6.7333	0	0.00051019
2.5119e-007	-6.6	0	0.0011146
3.4145e-007	-6.4667	0	0.002371
4.6416e-007	-6.3333	0	0.0049109
6.3096e-007	-6.2	0	0.0099042
8.577e-007	-6.0667	0	0.019449
1.1659e-006	-5.9333	0	0.037189
1.5849e-006	-5.8	0	0.06924
2.1544e-006	-5.6667	0	0.12552
2.9286e-006	-5.5333	0	0.22157
3.9811e-006	-5.4	0	0.38083
5.4117e-006	-5.2667	0	0.63734
7.3564e-006	-5.1333	0	1.0386
1e-005	-5	0	1.6479
1.3594e-005	-4.8667	0	2.546
1.8478e-005	-4.7333	0	3.83
2.5119e-005	-4.6	1	5.6101
3.4145e-005	-4.4667	0	8.0015
4.6416e-005	-4.3333	0	11.112
6.3096e-005	-4.2	0	15.026
8.577e-005	-4.0667	0	19.784
0.00011659	-3.9333	18	25.364
0.00015849	-3.8	18	31.663
0.00021544	-3.6667	53	38.486
0.00029286	-3.5333	94	45.55
0.00039811	-3.4	33	52.492
0.00054117	-3.2667	88	58.901
0.00073564	-3.1333	62	64.355
0.001	-3	108	68.465
0.0013594	-2.8667	30	70.922
0.0018478	-2.7333	64	71.534
0.0025119	-2.6	60	70.255
0.0034145	-2.4667	28	67.184
0.0046416	-2.3333	60	62.557
0.0063096	-2.2	56	56.718
0.008577	-2.0667	31	50.071
0.011659	-1.9333	117	43.04
0.015849	-1.8	58	36.024
0.021544	-1.6667	44	29.359
0.029286	-1.5333	10	23.297
0.039811	-1.4	1	18.001
0.054117	-1.2667	0	13.543
0.073564	-1.1333	0	9.9213
0.1	-1	0	7.0769
0.13594	-0.86667	0	4.9152
0.18478	-0.73333	0	3.3241
0.25119	-0.6	0	2.1889
0.34145	-0.46667	0	1.4035
0.46416	-0.33333	0	0.87619
0.63096	-0.2	0	0.53264
0.8577	-0.066667	0	0.31527
1.1659	0.066667	0	0.1817
1.5849	0.2	0	0.10197
2.1544	0.33333	0	0.055719
2.9286	0.46667	0	0.029646
3.9811	0.6	0	0.015359
5.4117	0.73333	0	0.0077475
7.3564	0.86667	0	0.0038054
10	1	0	0.00182
13.594	1.1333	0	0.00084752
18.478	1.2667	0	0.0003843
25.119	1.4	0	0.00016967
34.145	1.5333	0	7.2941e-005
46.416	1.6667	0	3.0533e-005
63.096	1.8	0	1.2445e-005
85.77	1.9333	20	4.9389e-006
