J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	4.7554e-011
1.5849e-008	-7.8	0	1.8064e-010
2.1544e-008	-7.6667	0	6.6431e-010
2.9286e-008	-7.5333	0	2.365e-009
3.9811e-008	-7.4	0	8.1509e-009
5.4117e-008	-7.2667	0	2.7195e-008
7.3564e-008	-7.1333	0	8.784e-008
1e-007	-7	0	2.7467e-007
1.3594e-007	-6.8667	0	8.3144e-007
1.8478e-007	-6.7333	0	2.4365e-006
2.5119e-007	-6.6	0	6.9123e-006
3.4145e-007	-6.4667	0	1.8984e-005
4.6416e-007	-6.3333	0	5.0474e-005
6.3096e-007	-6.2	0	0.00012991
8.577e-007	-6.0667	0	0.00032371
1.1659e-006	-5.9333	0	0.00078087
1.5849e-006	-5.8	0	0.0018235
2.1544e-006	-5.6667	0	0.0041224
2.9286e-006	-5.5333	0	0.0090221
3.9811e-006	-5.4	0	0.019115
5.4117e-006	-5.2667	0	0.039207
7.3564e-006	-5.1333	0	0.077849
1e-005	-5	0	0.14965
1.3594e-005	-4.8667	0	0.27847
1.8478e-005	-4.7333	0	0.50167
2.5119e-005	-4.6	0	0.87491
3.4145e-005	-4.4667	0	1.4772
4.6416e-005	-4.3333	0	2.4143
6.3096e-005	-4.2	0	3.8202
8.577e-005	-4.0667	0	5.8517
0.00011659	-3.9333	0	8.6775
0.00015849	-3.8	0	12.457
0.00021544	-3.6667	0	17.312
0.00029286	-3.5333	13	23.292
0.00039811	-3.4	15	30.337
0.00054117	-3.2667	54	38.252
0.00073564	-3.1333	25	46.692
0.001	-3	80	55.175
0.0013594	-2.8667	72	63.119
0.0018478	-2.7333	126	69.902
0.0025119	-2.6	98	74.943
0.0034145	-2.4667	28	77.783
0.0046416	-2.3333	82	78.154
0.0063096	-2.2	33	76.021
0.008577	-2.0667	56	71.586
0.011659	-1.9333	66	65.258
0.015849	-1.8	40	57.591
0.021544	-1.6667	63	49.202
0.029286	-1.5333	98	40.694
0.039811	-1.4	56	32.583
0.054117	-1.2667	20	25.256
0.073564	-1.1333	5	18.952
0.1	-1	2	13.767
0.13594	-0.86667	0	9.6818
0.18478	-0.73333	0	6.5914
0.25119	-0.6	0	4.3443
0.34145	-0.46667	0	2.7718
0.46416	-0.33333	0	1.7121
0.63096	-0.2	0	1.0238
0.8577	-0.066667	0	0.59264
1.1659	0.066667	0	0.33212
1.5849	0.2	0	0.18018
2.1544	0.33333	0	0.094632
2.9286	0.46667	0	0.048115
3.9811	0.6	0	0.023683
5.4117	0.73333	0	0.011285
7.3564	0.86667	0	0.0052057
10	1	0	0.0023247
13.594	1.1333	0	0.001005
18.478	1.2667	0	0.00042063
25.119	1.4	0	0.00017042
34.145	1.5333	0	6.6846e-005
46.416	1.6667	0	2.5382e-005
63.096	1.8	0	9.3304e-006
85.77	1.9333	22	3.3204e-006
