J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.6343e-011
1.5849e-008	-7.8	0	6.3352e-011
2.1544e-008	-7.6667	0	2.3781e-010
2.9286e-008	-7.5333	0	8.6438e-010
3.9811e-008	-7.4	0	3.0423e-009
5.4117e-008	-7.2667	0	1.0369e-008
7.3564e-008	-7.1333	0	3.4219e-008
1e-007	-7	0	1.0935e-007
1.3594e-007	-6.8667	0	3.3838e-007
1.8478e-007	-6.7333	0	1.0139e-006
2.5119e-007	-6.6	0	2.9419e-006
3.4145e-007	-6.4667	0	8.2656e-006
4.6416e-007	-6.3333	0	2.2487e-005
6.3096e-007	-6.2	0	5.9241e-005
8.577e-007	-6.0667	0	0.00015112
1.1659e-006	-5.9333	0	0.0003733
1.5849e-006	-5.8	0	0.00089289
2.1544e-006	-5.6667	0	0.0020681
2.9286e-006	-5.5333	0	0.0046382
3.9811e-006	-5.4	0	0.010073
5.4117e-006	-5.2667	0	0.021183
7.3564e-006	-5.1333	0	0.043135
1e-005	-5	0	0.085054
1.3594e-005	-4.8667	0	0.1624
1.8478e-005	-4.7333	0	0.30025
2.5119e-005	-4.6	0	0.53755
3.4145e-005	-4.4667	0	0.93189
4.6416e-005	-4.3333	0	1.5643
6.3096e-005	-4.2	0	2.5429
8.577e-005	-4.0667	0	4.0025
0.00011659	-3.9333	0	6.1004
0.00015849	-3.8	0	9.0035
0.00021544	-3.6667	0	12.867
0.00029286	-3.5333	2	17.806
0.00039811	-3.4	2	23.861
0.00054117	-3.2667	34	30.961
0.00073564	-3.1333	46	38.902
0.001	-3	28	47.33
0.0013594	-2.8667	64	55.761
0.0018478	-2.7333	89	63.613
0.0025119	-2.6	148	70.271
0.0034145	-2.4667	73	75.168
0.0046416	-2.3333	21	77.859
0.0063096	-2.2	88	78.091
0.008577	-2.0667	39	75.843
0.011659	-1.9333	55	71.327
0.015849	-1.8	59	64.954
0.021544	-1.6667	42	57.277
0.029286	-1.5333	62	48.908
0.039811	-1.4	102	40.439
0.054117	-1.2667	57	32.377
0.073564	-1.1333	22	25.101
0.1	-1	1	18.844
0.13594	-0.86667	0	13.698
0.18478	-0.73333	0	9.6424
0.25119	-0.6	0	6.5724
0.34145	-0.46667	0	4.3379
0.46416	-0.33333	0	2.7724
0.63096	-0.2	0	1.7158
0.8577	-0.066667	0	1.0282
1.1659	0.066667	0	0.59665
1.5849	0.2	0	0.33526
2.1544	0.33333	0	0.18242
2.9286	0.46667	0	0.096109
3.9811	0.6	0	0.049033
5.4117	0.73333	0	0.024223
7.3564	0.86667	0	0.011588
10	1	0	0.0053675
13.594	1.1333	0	0.0024076
18.478	1.2667	0	0.0010457
25.119	1.4	0	0.00043979
34.145	1.5333	0	0.00017911
46.416	1.6667	0	7.0631e-005
63.096	1.8	0	2.6971e-005
85.77	1.9333	20	9.973e-006
