J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.1404e-009
1.5849e-008	-7.8	0	3.8645e-009
2.1544e-008	-7.6667	0	1.2701e-008
2.9286e-008	-7.5333	0	4.0482e-008
3.9811e-008	-7.4	0	1.2514e-007
5.4117e-008	-7.2667	0	3.7515e-007
7.3564e-008	-7.1333	0	1.0907e-006
1e-007	-7	0	3.0756e-006
1.3594e-007	-6.8667	0	8.4108e-006
1.8478e-007	-6.7333	0	2.2307e-005
2.5119e-007	-6.6	0	5.7377e-005
3.4145e-007	-6.4667	0	0.00014313
4.6416e-007	-6.3333	0	0.00034628
6.3096e-007	-6.2	0	0.00081247
8.577e-007	-6.0667	0	0.0018488
1.1659e-006	-5.9333	0	0.00408
1.5849e-006	-5.8	0	0.0087324
2.1544e-006	-5.6667	0	0.018126
2.9286e-006	-5.5333	0	0.036489
3.9811e-006	-5.4	0	0.071239
5.4117e-006	-5.2667	0	0.13489
7.3564e-006	-5.1333	0	0.2477
1e-005	-5	0	0.44112
1.3594e-005	-4.8667	0	0.7619
1.8478e-005	-4.7333	0	1.2762
2.5119e-005	-4.6	0	2.0733
3.4145e-005	-4.4667	0	3.2666
4.6416e-005	-4.3333	0	4.9913
6.3096e-005	-4.2	0	7.3965
8.577e-005	-4.0667	0	10.63
0.00011659	-3.9333	0	14.817
0.00015849	-3.8	0	20.029
0.00021544	-3.6667	21	26.257
0.00029286	-3.5333	42	33.384
0.00039811	-3.4	34	41.165
0.00054117	-3.2667	32	49.229
0.00073564	-3.1333	90	57.095
0.001	-3	101	64.22
0.0013594	-2.8667	106	70.056
0.0018478	-2.7333	63	74.116
0.0025119	-2.6	42	76.045
0.0034145	-2.4667	79	75.671
0.0046416	-2.3333	22	73.027
0.0063096	-2.2	66	68.349
0.008577	-2.0667	61	62.041
0.011659	-1.9333	33	54.616
0.015849	-1.8	89	46.629
0.021544	-1.6667	79	38.608
0.029286	-1.5333	53	31.003
0.039811	-1.4	13	24.145
0.054117	-1.2667	4	18.237
0.073564	-1.1333	1	13.359
0.1	-1	0	9.49
0.13594	-0.86667	0	6.5384
0.18478	-0.73333	0	4.3689
0.25119	-0.6	0	2.8312
0.34145	-0.46667	0	1.7793
0.46416	-0.33333	0	1.0845
0.63096	-0.2	0	0.64109
0.8577	-0.066667	0	0.36753
1.1659	0.066667	0	0.20435
1.5849	0.2	0	0.11019
2.1544	0.33333	0	0.057623
2.9286	0.46667	0	0.029225
3.9811	0.6	0	0.014375
5.4117	0.73333	0	0.0068574
7.3564	0.86667	0	0.0031725
10	1	0	0.0014235
13.594	1.1333	0	0.00061941
18.478	1.2667	0	0.0002614
25.119	1.4	0	0.00010699
34.145	1.5333	0	4.2468e-005
46.416	1.6667	0	1.6349e-005
63.096	1.8	0	6.1037e-006
85.77	1.9333	23	2.21e-006
