J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	5.3486e-013
1.5849e-008	-7.8	0	2.322e-012
2.1544e-008	-7.6667	0	9.7458e-012
2.9286e-008	-7.5333	0	3.9545e-011
3.9811e-008	-7.4	0	1.5513e-010
5.4117e-008	-7.2667	0	5.8835e-010
7.3564e-008	-7.1333	0	2.1572e-009
1e-007	-7	0	7.6469e-009
1.3594e-007	-6.8667	0	2.6206e-008
1.8478e-007	-6.7333	0	8.6826e-008
2.5119e-007	-6.6	0	2.7811e-007
3.4145e-007	-6.4667	0	8.6123e-007
4.6416e-007	-6.3333	0	2.5784e-006
6.3096e-007	-6.2	0	7.4628e-006
8.577e-007	-6.0667	0	2.0883e-005
1.1659e-006	-5.9333	0	5.6493e-005
1.5849e-006	-5.8	0	0.00014775
2.1544e-006	-5.6667	0	0.00037359
2.9286e-006	-5.5333	0	0.00091325
3.9811e-006	-5.4	0	0.0021583
5.4117e-006	-5.2667	0	0.0049312
7.3564e-006	-5.1333	0	0.010893
1e-005	-5	0	0.023261
1.3594e-005	-4.8667	0	0.048025
1.8478e-005	-4.7333	0	0.095857
2.5119e-005	-4.6	0	0.18497
3.4145e-005	-4.4667	0	0.34508
4.6416e-005	-4.3333	0	0.62239
6.3096e-005	-4.2	0	1.0853
8.577e-005	-4.0667	0	1.8295
0.00011659	-3.9333	0	2.9816
0.00015849	-3.8	0	4.6979
0.00021544	-3.6667	0	7.1562
0.00029286	-3.5333	0	10.539
0.00039811	-3.4	0	15.004
0.00054117	-3.2667	0	20.653
0.00073564	-3.1333	25	27.483
0.001	-3	38	35.358
0.0013594	-2.8667	35	43.978
0.0018478	-2.7333	48	52.882
0.0025119	-2.6	81	61.476
0.0034145	-2.4667	111	69.092
0.0046416	-2.3333	121	75.073
0.0063096	-2.2	38	78.862
0.008577	-2.0667	75	80.09
0.011659	-1.9333	58	78.635
0.015849	-1.8	34	74.641
0.021544	-1.6667	76	68.497
0.029286	-1.5333	45	60.77
0.039811	-1.4	27	52.124
0.054117	-1.2667	133	43.223
0.073564	-1.1333	60	34.651
0.1	-1	24	26.856
0.13594	-0.86667	4	20.124
0.18478	-0.73333	1	14.578
0.25119	-0.6	0	10.209
0.34145	-0.46667	0	6.9126
0.46416	-0.33333	0	4.5249
0.63096	-0.2	0	2.8636
0.8577	-0.066667	0	1.752
1.1659	0.066667	0	1.0363
1.5849	0.2	0	0.5926
2.1544	0.33333	0	0.32762
2.9286	0.46667	0	0.17511
3.9811	0.6	0	0.090482
5.4117	0.73333	0	0.045201
7.3564	0.86667	0	0.021831
10	1	0	0.010193
13.594	1.1333	0	0.0046013
18.478	1.2667	0	0.0020081
25.119	1.4	0	0.00084725
34.145	1.5333	0	0.00034559
46.416	1.6667	0	0.00013628
63.096	1.8	0	5.1958e-005
85.77	1.9333	20	1.9151e-005
