J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	2.751e-012
1.5849e-008	-7.8	0	1.1339e-011
2.1544e-008	-7.6667	0	4.5211e-011
2.9286e-008	-7.5333	0	1.744e-010
3.9811e-008	-7.4	0	6.5082e-010
5.4117e-008	-7.2667	0	2.3496e-009
7.3564e-008	-7.1333	0	8.2061e-009
1e-007	-7	0	2.7727e-008
1.3594e-007	-6.8667	0	9.0631e-008
1.8478e-007	-6.7333	0	2.866e-007
2.5119e-007	-6.6	0	8.7676e-007
3.4145e-007	-6.4667	0	2.5948e-006
4.6416e-007	-6.3333	0	7.4292e-006
6.3096e-007	-6.2	0	2.0578e-005
8.577e-007	-6.0667	0	5.5141e-005
1.1659e-006	-5.9333	0	0.00014294
1.5849e-006	-5.8	0	0.00035848
2.1544e-006	-5.6667	0	0.00086973
2.9286e-006	-5.5333	0	0.0020414
3.9811e-006	-5.4	0	0.0046352
5.4117e-006	-5.2667	0	0.010182
7.3564e-006	-5.1333	0	0.021638
1e-005	-5	0	0.044485
1.3594e-005	-4.8667	0	0.088477
1.8478e-005	-4.7333	0	0.17024
2.5119e-005	-4.6	0	0.31689
3.4145e-005	-4.4667	0	0.57065
4.6416e-005	-4.3333	0	0.99413
6.3096e-005	-4.2	0	1.6755
8.577e-005	-4.0667	0	2.7318
0.00011659	-3.9333	0	4.3089
0.00015849	-3.8	0	6.5752
0.00021544	-3.6667	0	9.7066
0.00029286	-3.5333	0	13.862
0.00039811	-3.4	0	19.152
0.00054117	-3.2667	10	25.599
0.00073564	-3.1333	36	33.101
0.001	-3	46	41.408
0.0013594	-2.8667	39	50.111
0.0018478	-2.7333	74	58.667
0.0025119	-2.6	88	66.447
0.0034145	-2.4667	137	72.807
0.0046416	-2.3333	61	77.177
0.0063096	-2.2	48	79.144
0.008577	-2.0667	84	78.516
0.011659	-1.9333	25	75.356
0.015849	-1.8	63	69.967
0.021544	-1.6667	56	62.847
0.029286	-1.5333	34	54.613
0.039811	-1.4	92	45.911
0.054117	-1.2667	81	37.339
0.073564	-1.1333	45	29.377
0.1	-1	14	22.361
0.13594	-0.86667	1	16.465
0.18478	-0.73333	0	11.729
0.25119	-0.6	0	8.0833
0.34145	-0.46667	0	5.3892
0.46416	-0.33333	0	3.4759
0.63096	-0.2	0	2.1689
0.8577	-0.066667	0	1.3092
1.1659	0.066667	0	0.76456
1.5849	0.2	0	0.43194
2.1544	0.33333	0	0.23608
2.9286	0.46667	0	0.12482
3.9811	0.6	0	0.063849
5.4117	0.73333	0	0.031596
7.3564	0.86667	0	0.015126
10	1	0	0.0070053
13.594	1.1333	0	0.0031387
18.478	1.2667	0	0.0013605
25.119	1.4	0	0.00057048
34.145	1.5333	0	0.00023142
46.416	1.6667	0	9.0822e-005
63.096	1.8	0	3.4482e-005
85.77	1.9333	20	1.2665e-005
