J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.4155e-005
1.5849e-008	-7.8	0	3.3716e-005
2.1544e-008	-7.6667	0	7.8314e-005
2.9286e-008	-7.5333	0	0.00017738
3.9811e-008	-7.4	0	0.00039178
5.4117e-008	-7.2667	0	0.00084382
7.3564e-008	-7.1333	0	0.0017722
1e-007	-7	0	0.0036296
1.3594e-007	-6.8667	0	0.0072488
1.8478e-007	-6.7333	0	0.014117
2.5119e-007	-6.6	0	0.026809
3.4145e-007	-6.4667	0	0.049647
4.6416e-007	-6.3333	0	0.089653
6.3096e-007	-6.2	0	0.15787
8.577e-007	-6.0667	0	0.27109
1.1659e-006	-5.9333	0	0.45394
1.5849e-006	-5.8	0	0.74121
2.1544e-006	-5.6667	0	1.1802
2.9286e-006	-5.5333	0	1.8325
3.9811e-006	-5.4	0	2.7745
5.4117e-006	-5.2667	0	4.0963
7.3564e-006	-5.1333	0	5.8976
1e-005	-5	0	8.2799
1.3594e-005	-4.8667	0	11.336
1.8478e-005	-4.7333	0	15.133
2.5119e-005	-4.6	58	19.7
3.4145e-005	-4.4667	8	25.009
4.6416e-005	-4.3333	16	30.958
6.3096e-005	-4.2	40	37.371
8.577e-005	-4.0667	23	43.99
0.00011659	-3.9333	56	50.494
0.00015849	-3.8	117	56.519
0.00021544	-3.6667	58	61.69
0.00029286	-3.5333	105	65.66
0.00039811	-3.4	24	68.149
0.00054117	-3.2667	55	68.974
0.00073564	-3.1333	66	68.073
0.001	-3	29	65.514
0.0013594	-2.8667	58	61.483
0.0018478	-2.7333	47	56.267
0.0025119	-2.6	36	50.212
0.0034145	-2.4667	113	43.696
0.0046416	-2.3333	62	37.079
0.0063096	-2.2	46	30.683
0.008577	-2.0667	15	24.759
0.011659	-1.9333	0	19.481
0.015849	-1.8	2	14.948
0.021544	-1.6667	0	11.185
0.029286	-1.5333	0	8.1605
0.039811	-1.4	0	5.8061
0.054117	-1.2667	0	4.0282
0.073564	-1.1333	0	2.7253
0.1	-1	0	1.798
0.13594	-0.86667	0	1.1567
0.18478	-0.73333	0	0.72564
0.25119	-0.6	0	0.44391
0.34145	-0.46667	0	0.26481
0.46416	-0.33333	0	0.15404
0.63096	-0.2	0	0.087378
0.8577	-0.066667	0	0.048333
1.1659	0.066667	0	0.02607
1.5849	0.2	0	0.013713
2.1544	0.33333	0	0.0070334
2.9286	0.46667	0	0.0035178
3.9811	0.6	0	0.0017157
5.4117	0.73333	0	0.000816
7.3564	0.86667	0	0.00037844
10	1	0	0.00017115
13.594	1.1333	0	7.5478e-005
18.478	1.2667	0	3.2459e-005
25.119	1.4	0	1.3612e-005
34.145	1.5333	0	5.5662e-006
46.416	1.6667	0	2.2196e-006
63.096	1.8	0	8.6309e-007
85.77	1.9333	20	3.2727e-007
