J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	2.7724e-005
1.5849e-008	-7.8	0	6.3745e-005
2.1544e-008	-7.6667	0	0.00014305
2.9286e-008	-7.5333	0	0.00031334
3.9811e-008	-7.4	0	0.0006699
5.4117e-008	-7.2667	0	0.0013978
7.3564e-008	-7.1333	0	0.0028469
1e-007	-7	0	0.005659
1.3594e-007	-6.8667	0	0.01098
1.8478e-007	-6.7333	0	0.020792
2.5119e-007	-6.6	0	0.038429
3.4145e-007	-6.4667	0	0.069324
4.6416e-007	-6.3333	0	0.12206
6.3096e-007	-6.2	0	0.20977
8.577e-007	-6.0667	0	0.35185
1.1659e-006	-5.9333	0	0.57603
1.5849e-006	-5.8	0	0.92044
2.1544e-006	-5.6667	0	1.4355
2.9286e-006	-5.5333	0	2.1852
3.9811e-006	-5.4	0	3.2466
5.4117e-006	-5.2667	0	4.708
7.3564e-006	-5.1333	0	6.6635
1e-005	-5	0	9.2052
1.3594e-005	-4.8667	0	12.412
1.8478e-005	-4.7333	3	16.334
2.5119e-005	-4.6	74	20.98
3.4145e-005	-4.4667	10	26.303
4.6416e-005	-4.3333	13	32.185
6.3096e-005	-4.2	46	38.439
8.577e-005	-4.0667	20	44.807
0.00011659	-3.9333	67	50.979
0.00015849	-3.8	109	56.61
0.00021544	-3.6667	41	61.357
0.00029286	-3.5333	107	64.908
0.00039811	-3.4	12	67.019
0.00054117	-3.2667	76	67.54
0.00073564	-3.1333	48	66.433
0.001	-3	38	63.778
0.0013594	-2.8667	57	59.762
0.0018478	-2.7333	49	54.657
0.0025119	-2.6	42	48.789
0.0034145	-2.4667	113	42.508
0.0046416	-2.3333	54	36.147
0.0063096	-2.2	42	30.002
0.008577	-2.0667	9	24.304
0.011659	-1.9333	2	19.217
0.015849	-1.8	0	14.83
0.021544	-1.6667	0	11.17
0.029286	-1.5333	0	8.2122
0.039811	-1.4	0	5.8927
0.054117	-1.2667	0	4.127
0.073564	-1.1333	0	2.8211
0.1	-1	0	1.8822
0.13594	-0.86667	0	1.2257
0.18478	-0.73333	0	0.77901
0.25119	-0.6	0	0.48326
0.34145	-0.46667	0	0.2926
0.46416	-0.33333	0	0.17292
0.63096	-0.2	0	0.099741
0.8577	-0.066667	0	0.056152
1.1659	0.066667	0	0.030855
1.5849	0.2	0	0.016548
2.1544	0.33333	0	0.0086621
2.9286	0.46667	0	0.0044256
3.9811	0.6	0	0.0022069
5.4117	0.73333	0	0.0010741
7.3564	0.86667	0	0.00051026
10	1	0	0.00023659
13.594	1.1333	0	0.00010707
18.478	1.2667	0	4.7293e-005
25.119	1.4	0	2.0389e-005
34.145	1.5333	0	8.5791e-006
46.416	1.6667	0	3.5234e-006
63.096	1.8	0	1.4124e-006
85.77	1.9333	22	5.5258e-007
