J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.96e-010
1.5849e-008	-7.8	0	7.0865e-010
2.1544e-008	-7.6667	0	2.4822e-009
2.9286e-008	-7.5333	0	8.4233e-009
3.9811e-008	-7.4	0	2.7692e-008
5.4117e-008	-7.2667	0	8.8199e-008
7.3564e-008	-7.1333	0	2.7215e-007
1e-007	-7	0	8.1353e-007
1.3594e-007	-6.8667	0	2.356e-006
1.8478e-007	-6.7333	0	6.6102e-006
2.5119e-007	-6.6	0	1.7967e-005
3.4145e-007	-6.4667	0	4.7314e-005
4.6416e-007	-6.3333	0	0.0001207
6.3096e-007	-6.2	0	0.00029832
8.577e-007	-6.0667	0	0.00071431
1.1659e-006	-5.9333	0	0.001657
1.5849e-006	-5.8	0	0.0037238
2.1544e-006	-5.6667	0	0.0081074
2.9286e-006	-5.5333	0	0.017101
3.9811e-006	-5.4	0	0.034944
5.4117e-006	-5.2667	0	0.069178
7.3564e-006	-5.1333	0	0.13268
1e-005	-5	0	0.24652
1.3594e-005	-4.8667	0	0.44376
1.8478e-005	-4.7333	0	0.77388
2.5119e-005	-4.6	0	1.3075
3.4145e-005	-4.4667	0	2.14
4.6416e-005	-4.3333	0	3.3935
6.3096e-005	-4.2	0	5.2131
8.577e-005	-4.0667	0	7.7586
0.00011659	-3.9333	0	11.187
0.00015849	-3.8	0	15.626
0.00021544	-3.6667	0	21.147
0.00029286	-3.5333	34	27.724
0.00039811	-3.4	35	35.214
0.00054117	-3.2667	31	43.33
0.00073564	-3.1333	50	51.654
0.001	-3	86	59.656
0.0013594	-2.8667	92	66.748
0.0018478	-2.7333	128	72.352
0.0025119	-2.6	38	75.979
0.0034145	-2.4667	71	77.299
0.0046416	-2.3333	56	76.187
0.0063096	-2.2	34	72.749
0.008577	-2.0667	63	67.298
0.011659	-1.9333	55	60.313
0.015849	-1.8	28	52.366
0.021544	-1.6667	119	44.048
0.029286	-1.5333	57	35.894
0.039811	-1.4	40	28.338
0.054117	-1.2667	12	21.674
0.073564	-1.1333	2	16.06
0.1	-1	0	11.529
0.13594	-0.86667	0	8.0176
0.18478	-0.73333	0	5.4019
0.25119	-0.6	0	3.5259
0.34145	-0.46667	0	2.2297
0.46416	-0.33333	0	1.366
0.63096	-0.2	0	0.81072
0.8577	-0.066667	0	0.46616
1.1659	0.066667	0	0.25967
1.5849	0.2	0	0.14014
2.1544	0.33333	0	0.073269
2.9286	0.46667	0	0.037112
3.9811	0.6	0	0.018211
5.4117	0.73333	0	0.0086576
7.3564	0.86667	0	0.0039874
10	1	0	0.0017791
13.594	1.1333	0	0.00076907
18.478	1.2667	0	0.00032207
25.119	1.4	0	0.00013067
34.145	1.5333	0	5.1361e-005
46.416	1.6667	0	1.9558e-005
63.096	1.8	0	7.215e-006
85.77	1.9333	23	2.5786e-006
