J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.8463e-012
1.5849e-008	-7.8	0	7.9013e-012
2.1544e-008	-7.6667	0	3.2668e-011
2.9286e-008	-7.5333	0	1.305e-010
3.9811e-008	-7.4	0	5.0362e-010
5.4117e-008	-7.2667	0	1.8778e-009
7.3564e-008	-7.1333	0	6.7645e-009
1e-007	-7	0	2.3543e-008
1.3594e-007	-6.8667	0	7.9163e-008
1.8478e-007	-6.7333	0	2.5717e-007
2.5119e-007	-6.6	0	8.0715e-007
3.4145e-007	-6.4667	0	2.4476e-006
4.6416e-007	-6.3333	0	7.1704e-006
6.3096e-007	-6.2	0	2.0295e-005
8.577e-007	-6.0667	0	5.5499e-005
1.1659e-006	-5.9333	0	0.00014663
1.5849e-006	-5.8	0	0.00037427
2.1544e-006	-5.6667	0	0.00092296
2.9286e-006	-5.5333	0	0.002199
3.9811e-006	-5.4	0	0.0050618
5.4117e-006	-5.2667	0	0.011257
7.3564e-006	-5.1333	0	0.024187
1e-005	-5	0	0.050209
1.3594e-005	-4.8667	0	0.1007
1.8478e-005	-4.7333	0	0.19511
2.5119e-005	-4.6	0	0.36525
3.4145e-005	-4.4667	0	0.6606
4.6416e-005	-4.3333	0	1.1543
6.3096e-005	-4.2	0	1.9487
8.577e-005	-4.0667	0	3.1784
0.00011659	-3.9333	0	5.0085
0.00015849	-3.8	0	7.6252
0.00021544	-3.6667	0	11.216
0.00029286	-3.5333	0	15.938
0.00039811	-3.4	6	21.882
0.00054117	-3.2667	14	29.026
0.00073564	-3.1333	58	37.197
0.001	-3	34	46.055
0.0013594	-2.8667	62	55.092
0.0018478	-2.7333	65	63.669
0.0025119	-2.6	119	71.09
0.0034145	-2.4667	115	76.688
0.0046416	-2.3333	42	79.926
0.0063096	-2.2	80	80.479
0.008577	-2.0667	32	78.292
0.011659	-1.9333	61	73.585
0.015849	-1.8	64	66.819
0.021544	-1.6667	38	58.62
0.029286	-1.5333	73	49.686
0.039811	-1.4	92	40.687
0.054117	-1.2667	57	32.19
0.073564	-1.1333	15	24.605
0.1	-1	3	18.17
0.13594	-0.86667	2	12.964
0.18478	-0.73333	0	8.9363
0.25119	-0.6	0	5.9513
0.34145	-0.46667	0	3.8292
0.46416	-0.33333	0	2.3803
0.63096	-0.2	0	1.4296
0.8577	-0.066667	0	0.82948
1.1659	0.066667	0	0.465
1.5849	0.2	0	0.25185
2.1544	0.33333	0	0.13178
2.9286	0.46667	0	0.066622
3.9811	0.6	0	0.03254
5.4117	0.73333	0	0.015355
7.3564	0.86667	0	0.0070004
10	1	0	0.0030834
13.594	1.1333	0	0.0013121
18.478	1.2667	0	0.00053947
25.119	1.4	0	0.00021429
34.145	1.5333	0	8.2236e-005
46.416	1.6667	0	3.049e-005
63.096	1.8	0	1.0922e-005
85.77	1.9333	22	3.7799e-006
