J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	6.8615e-009
1.5849e-008	-7.8	0	2.1773e-008
2.1544e-008	-7.6667	0	6.7075e-008
2.9286e-008	-7.5333	0	2.0061e-007
3.9811e-008	-7.4	0	5.8251e-007
5.4117e-008	-7.2667	0	1.6421e-006
7.3564e-008	-7.1333	0	4.4942e-006
1e-007	-7	0	1.1941e-005
1.3594e-007	-6.8667	0	3.0804e-005
1.8478e-007	-6.7333	0	7.7144e-005
2.5119e-007	-6.6	0	0.00018756
3.4145e-007	-6.4667	0	0.00044274
4.6416e-007	-6.3333	0	0.0010146
6.3096e-007	-6.2	0	0.0022574
8.577e-007	-6.0667	0	0.0048759
1.1659e-006	-5.9333	0	0.010225
1.5849e-006	-5.8	0	0.020817
2.1544e-006	-5.6667	0	0.041145
2.9286e-006	-5.5333	0	0.078954
3.9811e-006	-5.4	0	0.14709
5.4117e-006	-5.2667	0	0.26603
7.3564e-006	-5.1333	0	0.46714
1e-005	-5	0	0.79634
1.3594e-005	-4.8667	0	1.318
1.8478e-005	-4.7333	0	2.1177
2.5119e-005	-4.6	0	3.3035
3.4145e-005	-4.4667	0	5.003
4.6416e-005	-4.3333	0	7.356
6.3096e-005	-4.2	0	10.5
8.577e-005	-4.0667	0	14.552
0.00011659	-3.9333	0	19.578
0.00015849	-3.8	22	25.573
0.00021544	-3.6667	17	32.43
0.00029286	-3.5333	66	39.927
0.00039811	-3.4	20	47.723
0.00054117	-3.2667	83	55.378
0.00073564	-3.1333	109	62.388
0.001	-3	92	68.237
0.0013594	-2.8667	80	72.458
0.0018478	-2.7333	17	74.696
0.0025119	-2.6	91	74.76
0.0034145	-2.4667	29	72.641
0.0046416	-2.3333	56	68.525
0.0063096	-2.2	61	62.758
0.008577	-2.0667	40	55.801
0.011659	-1.9333	76	48.168
0.015849	-1.8	87	40.367
0.021544	-1.6667	58	32.843
0.029286	-1.5333	19	25.943
0.039811	-1.4	6	19.895
0.054117	-1.2667	2	14.812
0.073564	-1.1333	0	10.706
0.1	-1	0	7.5129
0.13594	-0.86667	0	5.1184
0.18478	-0.73333	0	3.3854
0.25119	-0.6	0	2.1738
0.34145	-0.46667	0	1.3552
0.46416	-0.33333	0	0.82022
0.63096	-0.2	0	0.48195
0.8577	-0.066667	0	0.27494
1.1659	0.066667	0	0.15227
1.5849	0.2	0	0.081873
2.1544	0.33333	0	0.042738
2.9286	0.46667	0	0.021659
3.9811	0.6	0	0.010657
5.4117	0.73333	0	0.0050904
7.3564	0.86667	0	0.0023607
10	1	0	0.0010628
13.594	1.1333	0	0.00046457
18.478	1.2667	0	0.00019714
25.119	1.4	0	8.122e-005
34.145	1.5333	0	3.2486e-005
46.416	1.6667	0	1.2615e-005
63.096	1.8	0	4.7557e-006
85.77	1.9333	23	1.7406e-006
