J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	3.9995e-012
1.5849e-008	-7.8	0	1.6794e-011
2.1544e-008	-7.6667	0	6.8132e-011
2.9286e-008	-7.5333	0	2.6706e-010
3.9811e-008	-7.4	0	1.0114e-009
5.4117e-008	-7.2667	0	3.7006e-009
7.3564e-008	-7.1333	0	1.3082e-008
1e-007	-7	0	4.4683e-008
1.3594e-007	-6.8667	0	1.4745e-007
1.8478e-007	-6.7333	0	4.7014e-007
2.5119e-007	-6.6	0	1.4483e-006
3.4145e-007	-6.4667	0	4.3105e-006
4.6416e-007	-6.3333	0	1.2395e-005
6.3096e-007	-6.2	0	3.4439e-005
8.577e-007	-6.0667	0	9.2445e-005
1.1659e-006	-5.9333	0	0.00023976
1.5849e-006	-5.8	0	0.00060078
2.1544e-006	-5.6667	0	0.0014545
2.9286e-006	-5.5333	0	0.0034022
3.9811e-006	-5.4	0	0.0076889
5.4117e-006	-5.2667	0	0.016789
7.3564e-006	-5.1333	0	0.035418
1e-005	-5	0	0.072192
1.3594e-005	-4.8667	0	0.14217
1.8478e-005	-4.7333	0	0.27051
2.5119e-005	-4.6	0	0.49728
3.4145e-005	-4.4667	0	0.88323
4.6416e-005	-4.3333	0	1.5157
6.3096e-005	-4.2	0	2.5129
8.577e-005	-4.0667	0	4.0255
0.00011659	-3.9333	0	6.2303
0.00015849	-3.8	0	9.3164
0.00021544	-3.6667	0	13.46
0.00029286	-3.5333	2	18.788
0.00039811	-3.4	15	25.339
0.00054117	-3.2667	23	33.018
0.00073564	-3.1333	51	41.568
0.001	-3	35	50.561
0.0013594	-2.8667	90	59.42
0.0018478	-2.7333	61	67.468
0.0025119	-2.6	149	74.015
0.0034145	-2.4667	68	78.45
0.0046416	-2.3333	66	80.337
0.0063096	-2.2	58	79.487
0.008577	-2.0667	35	75.986
0.011659	-1.9333	64	70.181
0.015849	-1.8	57	62.626
0.021544	-1.6667	28	53.995
0.029286	-1.5333	105	44.978
0.039811	-1.4	71	36.199
0.054117	-1.2667	40	28.148
0.073564	-1.1333	12	21.147
0.1	-1	2	15.35
0.13594	-0.86667	0	10.765
0.18478	-0.73333	0	7.2945
0.25119	-0.6	0	4.7754
0.34145	-0.46667	0	3.0205
0.46416	-0.33333	0	1.8459
0.63096	-0.2	0	1.0899
0.8577	-0.066667	0	0.62175
1.1659	0.066667	0	0.34269
1.5849	0.2	0	0.18249
2.1544	0.33333	0	0.093893
2.9286	0.46667	0	0.046674
3.9811	0.6	0	0.022417
5.4117	0.73333	0	0.010402
7.3564	0.86667	0	0.0046637
10	1	0	0.0020202
13.594	1.1333	0	0.00084547
18.478	1.2667	0	0.00034187
25.119	1.4	0	0.00013356
34.145	1.5333	0	5.0414e-005
46.416	1.6667	0	1.8385e-005
63.096	1.8	0	6.4782e-006
85.77	1.9333	22	2.2054e-006
