J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	2.191e-013
1.5849e-008	-7.8	0	1.016e-012
2.1544e-008	-7.6667	0	4.5454e-012
2.9286e-008	-7.5333	0	1.9618e-011
3.9811e-008	-7.4	0	8.1687e-011
5.4117e-008	-7.2667	0	3.2814e-010
7.3564e-008	-7.1333	0	1.2717e-009
1e-007	-7	0	4.7546e-009
1.3594e-007	-6.8667	0	1.715e-008
1.8478e-007	-6.7333	0	5.9678e-008
2.5119e-007	-6.6	0	2.0035e-007
3.4145e-007	-6.4667	0	6.4888e-007
4.6416e-007	-6.3333	0	2.0275e-006
6.3096e-007	-6.2	0	6.1117e-006
8.577e-007	-6.0667	0	1.7774e-005
1.1659e-006	-5.9333	0	4.9867e-005
1.5849e-006	-5.8	0	0.00013497
2.1544e-006	-5.6667	0	0.00035246
2.9286e-006	-5.5333	0	0.00088792
3.9811e-006	-5.4	0	0.002158
5.4117e-006	-5.2667	0	0.0050599
7.3564e-006	-5.1333	0	0.011446
1e-005	-5	0	0.024978
1.3594e-005	-4.8667	0	0.052587
1.8478e-005	-4.7333	0	0.10681
2.5119e-005	-4.6	0	0.2093
3.4145e-005	-4.4667	0	0.39567
4.6416e-005	-4.3333	0	0.72161
6.3096e-005	-4.2	0	1.2697
8.577e-005	-4.0667	0	2.1552
0.00011659	-3.9333	0	3.5294
0.00015849	-3.8	0	5.5759
0.00021544	-3.6667	0	8.4987
0.00029286	-3.5333	0	12.497
0.00039811	-3.4	0	17.728
0.00054117	-3.2667	16	24.262
0.00073564	-3.1333	13	32.034
0.001	-3	66	40.804
0.0013594	-2.8667	37	50.143
0.0018478	-2.7333	83	59.447
0.0025119	-2.6	55	67.992
0.0034145	-2.4667	128	75.024
0.0046416	-2.3333	90	79.865
0.0063096	-2.2	76	82.021
0.008577	-2.0667	54	81.265
0.011659	-1.9333	37	77.677
0.015849	-1.8	67	71.63
0.021544	-1.6667	55	63.725
0.029286	-1.5333	32	54.694
0.039811	-1.4	124	45.287
0.054117	-1.2667	53	36.177
0.073564	-1.1333	32	27.88
0.1	-1	12	20.728
0.13594	-0.86667	2	14.868
0.18478	-0.73333	0	10.289
0.25119	-0.6	0	6.8685
0.34145	-0.46667	0	4.4237
0.46416	-0.33333	0	2.7487
0.63096	-0.2	0	1.6477
0.8577	-0.066667	0	0.95286
1.1659	0.066667	0	0.53162
1.5849	0.2	0	0.28614
2.1544	0.33333	0	0.14859
2.9286	0.46667	0	0.074437
3.9811	0.6	0	0.035976
5.4117	0.73333	0	0.016774
7.3564	0.86667	0	0.0075454
10	1	0	0.0032745
13.594	1.1333	0	0.0013709
18.478	1.2667	0	0.00055372
25.119	1.4	0	0.00021576
34.145	1.5333	0	8.1112e-005
46.416	1.6667	0	2.9417e-005
63.096	1.8	0	1.0293e-005
85.77	1.9333	22	3.4743e-006
