J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.7443e-007
1.5849e-008	-7.8	0	4.8303e-007
2.1544e-008	-7.6667	0	1.3022e-006
2.9286e-008	-7.5333	0	3.4174e-006
3.9811e-008	-7.4	0	8.7311e-006
5.4117e-008	-7.2667	0	2.1716e-005
7.3564e-008	-7.1333	0	5.2582e-005
1e-007	-7	0	0.00012394
1.3594e-007	-6.8667	0	0.00028442
1.8478e-007	-6.7333	0	0.00063539
2.5119e-007	-6.6	0	0.0013819
3.4145e-007	-6.4667	0	0.0029257
4.6416e-007	-6.3333	0	0.0060301
6.3096e-007	-6.2	0	0.0121
8.577e-007	-6.0667	0	0.023635
1.1659e-006	-5.9333	0	0.044945
1.5849e-006	-5.8	0	0.083204
2.1544e-006	-5.6667	0	0.14995
2.9286e-006	-5.5333	0	0.26309
3.9811e-006	-5.4	0	0.44936
5.4117e-006	-5.2667	0	0.74718
7.3564e-006	-5.1333	0	1.2095
1e-005	-5	0	1.906
1.3594e-005	-4.8667	0	2.9239
1.8478e-005	-4.7333	0	4.3668
2.5119e-005	-4.6	0	6.349
3.4145e-005	-4.4667	0	8.9864
4.6416e-005	-4.3333	0	12.382
6.3096e-005	-4.2	0	16.61
8.577e-005	-4.0667	1	21.691
0.00011659	-3.9333	24	27.575
0.00015849	-3.8	26	34.127
0.00021544	-3.6667	55	41.118
0.00029286	-3.5333	85	48.228
0.00039811	-3.4	70	55.069
0.00054117	-3.2667	83	61.215
0.00073564	-3.1333	63	66.245
0.001	-3	85	69.789
0.0013594	-2.8667	13	71.575
0.0018478	-2.7333	91	71.462
0.0025119	-2.6	30	69.46
0.0034145	-2.4667	56	65.725
0.0046416	-2.3333	57	60.544
0.0063096	-2.2	44	54.294
0.008577	-2.0667	75	47.4
0.011659	-1.9333	87	40.285
0.015849	-1.8	57	33.331
0.021544	-1.6667	24	26.847
0.029286	-1.5333	3	21.051
0.039811	-1.4	2	16.07
0.054117	-1.2667	0	11.942
0.073564	-1.1333	0	8.6396
0.1	-1	0	6.0848
0.13594	-0.86667	0	4.172
0.18478	-0.73333	0	2.7847
0.25119	-0.6	0	1.8095
0.34145	-0.46667	0	1.1446
0.46416	-0.33333	0	0.70491
0.63096	-0.2	0	0.4226
0.8577	-0.066667	0	0.24665
1.1659	0.066667	0	0.14014
1.5849	0.2	0	0.077514
2.1544	0.33333	0	0.04174
2.9286	0.46667	0	0.02188
3.9811	0.6	0	0.011166
5.4117	0.73333	0	0.0055474
7.3564	0.86667	0	0.002683
10	1	0	0.0012633
13.594	1.1333	0	0.00057904
18.478	1.2667	0	0.00025838
25.119	1.4	0	0.00011224
34.145	1.5333	0	4.7468e-005
46.416	1.6667	0	1.9542e-005
63.096	1.8	0	7.8324e-006
85.77	1.9333	23	3.056e-006
