J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	7.2964e-011
1.5849e-008	-7.8	0	2.697e-010
2.1544e-008	-7.6667	0	9.6588e-010
2.9286e-008	-7.5333	0	3.3515e-009
3.9811e-008	-7.4	0	1.1268e-008
5.4117e-008	-7.2667	0	3.6702e-008
7.3564e-008	-7.1333	0	1.1583e-007
1e-007	-7	0	3.5417e-007
1.3594e-007	-6.8667	0	1.0493e-006
1.8478e-007	-6.7333	0	3.0118e-006
2.5119e-007	-6.6	0	8.3761e-006
3.4145e-007	-6.4667	0	2.257e-005
4.6416e-007	-6.3333	0	5.8923e-005
6.3096e-007	-6.2	0	0.00014904
8.577e-007	-6.0667	0	0.00036527
1.1659e-006	-5.9333	0	0.00086732
1.5849e-006	-5.8	0	0.0019953
2.1544e-006	-5.6667	0	0.0044476
2.9286e-006	-5.5333	0	0.0096053
3.9811e-006	-5.4	0	0.020099
5.4117e-006	-5.2667	0	0.040746
7.3564e-006	-5.1333	0	0.080036
1e-005	-5	0	0.15232
1.3594e-005	-4.8667	0	0.28086
1.8478e-005	-4.7333	0	0.50176
2.5119e-005	-4.6	0	0.86852
3.4145e-005	-4.4667	0	1.4566
4.6416e-005	-4.3333	0	2.3667
6.3096e-005	-4.2	0	3.726
8.577e-005	-4.0667	0	5.6834
0.00011659	-3.9333	0	8.3993
0.00015849	-3.8	0	12.027
0.00021544	-3.6667	0	16.685
0.00029286	-3.5333	11	22.427
0.00039811	-3.4	26	29.208
0.00054117	-3.2667	36	36.854
0.00073564	-3.1333	34	45.055
0.001	-3	47	53.368
0.0013594	-2.8667	95	61.247
0.0018478	-2.7333	115	68.102
0.0025119	-2.6	115	73.368
0.0034145	-2.4667	25	76.581
0.0046416	-2.3333	70	77.448
0.0063096	-2.2	57	75.887
0.008577	-2.0667	28	72.044
0.011659	-1.9333	80	66.268
0.015849	-1.8	43	59.057
0.021544	-1.6667	28	50.994
0.029286	-1.5333	128	42.661
0.039811	-1.4	57	34.579
0.054117	-1.2667	30	27.157
0.073564	-1.1333	8	20.663
0.1	-1	1	15.234
0.13594	-0.86667	0	10.881
0.18478	-0.73333	0	7.5303
0.25119	-0.6	0	5.0492
0.34145	-0.46667	0	3.2803
0.46416	-0.33333	0	2.0647
0.63096	-0.2	0	1.2592
0.8577	-0.066667	0	0.74402
1.1659	0.066667	0	0.42594
1.5849	0.2	0	0.23626
2.1544	0.33333	0	0.12697
2.9286	0.46667	0	0.066112
3.9811	0.6	0	0.033353
5.4117	0.73333	0	0.016303
7.3564	0.86667	0	0.0077206
10	1	0	0.0035426
13.594	1.1333	0	0.0015749
18.478	1.2667	0	0.00067836
25.119	1.4	0	0.0002831
34.145	1.5333	0	0.00011447
46.416	1.6667	0	4.4845e-005
63.096	1.8	0	1.7022e-005
85.77	1.9333	20	6.2599e-006
