J	logJ	Histogram	Fit				
1.1659e-008	-7.9333	0	1.1276e-006
1.5849e-008	-7.8	0	2.9111e-006
2.1544e-008	-7.6667	0	7.3241e-006
2.9286e-008	-7.5333	0	1.7959e-005
3.9811e-008	-7.4	0	4.2916e-005
5.4117e-008	-7.2667	0	9.9948e-005
7.3564e-008	-7.1333	0	0.00022686
1e-007	-7	0	0.00050182
1.3594e-007	-6.8667	0	0.0010818
1.8478e-007	-6.7333	0	0.002273
2.5119e-007	-6.6	0	0.0046542
3.4145e-007	-6.4667	0	0.0092878
4.6416e-007	-6.3333	0	0.018063
6.3096e-007	-6.2	0	0.034238
8.577e-007	-6.0667	0	0.063245
1.1659e-006	-5.9333	0	0.11386
1.5849e-006	-5.8	0	0.19977
2.1544e-006	-5.6667	0	0.3416
2.9286e-006	-5.5333	0	0.56926
3.9811e-006	-5.4	0	0.92455
5.4117e-006	-5.2667	0	1.4634
7.3564e-006	-5.1333	0	2.2575
1e-005	-5	0	3.3938
1.3594e-005	-4.8667	0	4.9726
1.8478e-005	-4.7333	0	7.1005
2.5119e-005	-4.6	15	9.8814
3.4145e-005	-4.4667	0	13.402
4.6416e-005	-4.3333	0	17.715
6.3096e-005	-4.2	12	22.82
8.577e-005	-4.0667	13	28.649
0.00011659	-3.9333	28	35.054
0.00015849	-3.8	53	41.8
0.00021544	-3.6667	56	48.577
0.00029286	-3.5333	136	55.018
0.00039811	-3.4	53	60.73
0.00054117	-3.2667	52	65.33
0.00073564	-3.1333	79	68.493
0.001	-3	22	69.983
0.0013594	-2.8667	96	69.689
0.0018478	-2.7333	15	67.632
0.0025119	-2.6	58	63.967
0.0034145	-2.4667	55	58.963
0.0046416	-2.3333	43	52.969
0.0063096	-2.2	76	46.375
0.008577	-2.0667	86	39.57
0.011659	-1.9333	60	32.905
0.015849	-1.8	22	26.667
0.021544	-1.6667	2	21.062
0.029286	-1.5333	2	16.213
0.039811	-1.4	0	12.163
0.054117	-1.2667	0	8.8925
0.073564	-1.1333	0	6.3363
0.1	-1	0	4.4001
0.13594	-0.86667	0	2.9779
0.18478	-0.73333	0	1.9641
0.25119	-0.6	0	1.2626
0.34145	-0.46667	0	0.79096
0.46416	-0.33333	0	0.48292
0.63096	-0.2	0	0.28735
0.8577	-0.066667	0	0.16664
1.1659	0.066667	0	0.094176
1.5849	0.2	0	0.051872
2.1544	0.33333	0	0.027845
2.9286	0.46667	0	0.014567
3.9811	0.6	0	0.0074272
5.4117	0.73333	0	0.0036906
7.3564	0.86667	0	0.0017872
10	1	0	0.0008435
13.594	1.1333	0	0.00038798
18.478	1.2667	0	0.00017392
25.119	1.4	0	7.5982e-005
34.145	1.5333	0	3.2351e-005
46.416	1.6667	0	1.3424e-005
63.096	1.8	0	5.4288e-006
85.77	1.9333	20	2.1396e-006
