voltage_spot_13_scan_4_5	absJ_spot_13_scan_4_5	J_spot_13_scan_4_5	current_spot_13_scan_4_5	time_spot_13_scan_4_5	
0.000000E+0	1.041632E-9	1.041632E-9	9.089951E-15	0.000000E+0
5.000000E-2	1.476287E-7	1.476287E-7	1.288303E-12	7.031250E-1
1.000000E-1	3.414198E-7	3.414198E-7	2.979450E-12	1.406250E+0
1.500000E-1	6.461265E-7	6.461265E-7	5.638517E-12	2.109375E+0
2.000000E-1	1.072582E-6	1.072582E-6	9.360041E-12	2.812500E+0
2.500000E-1	1.866624E-6	1.866624E-6	1.628937E-11	3.515625E+0
3.000000E-1	3.182663E-6	3.182663E-6	2.777397E-11	4.218750E+0
3.500000E-1	5.251283E-6	5.251283E-6	4.582609E-11	4.921875E+0
4.000000E-1	8.694492E-6	8.694492E-6	7.587376E-11	5.625000E+0
4.500000E-1	1.327887E-5	1.327887E-5	1.158800E-10	6.740234E+0
5.000000E-1	2.132118E-5	2.132118E-5	1.860624E-10	7.108398E+0
5.000000E-1	2.137280E-5	2.137280E-5	1.865129E-10	7.476563E+0
4.500000E-1	1.330317E-5	1.330317E-5	1.160921E-10	7.845703E+0
4.000000E-1	8.611594E-6	8.611594E-6	7.515034E-11	9.020508E+0
3.500000E-1	5.210550E-6	5.210550E-6	4.547063E-11	9.723633E+0
3.000000E-1	3.112134E-6	3.112134E-6	2.715849E-11	1.042676E+1
2.500000E-1	1.908933E-6	1.908933E-6	1.665858E-11	1.112988E+1
2.000000E-1	1.101701E-6	1.101701E-6	9.614157E-12	1.183301E+1
1.500000E-1	6.180693E-7	6.180693E-7	5.393672E-12	1.253613E+1
1.000000E-1	3.503604E-7	3.503604E-7	3.057471E-12	1.323926E+1
5.000000E-2	1.468892E-7	1.468892E-7	1.281850E-12	1.394238E+1
0.000000E+0	1.862215E-9	-1.862215E-9	-1.625089E-14	1.464551E+1
-5.000000E-2	1.418861E-7	-1.418861E-7	-1.238190E-12	1.534961E+1
-1.000000E-1	3.006133E-7	-3.006133E-7	-2.623346E-12	1.605273E+1
-1.500000E-1	4.898674E-7	-4.898674E-7	-4.274900E-12	1.675586E+1
-2.000000E-1	7.136560E-7	-7.136560E-7	-6.227824E-12	1.745898E+1
-2.500000E-1	9.777106E-7	-9.777106E-7	-8.532133E-12	1.816211E+1
-3.000000E-1	1.290817E-6	-1.290817E-6	-1.126450E-11	1.886523E+1
-3.500000E-1	1.577795E-6	-1.577795E-6	-1.376886E-11	1.956836E+1
-4.000000E-1	1.974376E-6	-1.974376E-6	-1.722968E-11	2.027148E+1
-4.500000E-1	2.377579E-6	-2.377579E-6	-2.074829E-11	2.097461E+1
-5.000000E-1	2.852567E-6	-2.852567E-6	-2.489334E-11	2.167773E+1
-5.000000E-1	2.912594E-6	-2.912594E-6	-2.541718E-11	2.238086E+1
-4.500000E-1	2.427306E-6	-2.427306E-6	-2.118224E-11	2.308398E+1
-4.000000E-1	2.012569E-6	-2.012569E-6	-1.756298E-11	2.378711E+1
-3.500000E-1	1.568347E-6	-1.568347E-6	-1.368641E-11	2.449023E+1
-3.000000E-1	1.266874E-6	-1.266874E-6	-1.105556E-11	2.519336E+1
-2.500000E-1	9.650582E-7	-9.650582E-7	-8.421722E-12	2.589648E+1
-2.000000E-1	7.036357E-7	-7.036357E-7	-6.140380E-12	2.659961E+1
-1.500000E-1	4.677053E-7	-4.677053E-7	-4.081499E-12	2.730273E+1
-1.000000E-1	2.789442E-7	-2.789442E-7	-2.434247E-12	2.800586E+1
-5.000000E-2	1.236329E-7	-1.236329E-7	-1.078901E-12	2.870898E+1
0.000000E+0	1.189209E-8	1.189209E-8	1.037781E-13	2.941211E+1
0.000000E+0	4.948943E-9	4.948943E-9	4.318768E-14	3.011621E+1
5.000000E-2	1.499488E-7	1.499488E-7	1.308550E-12	3.081934E+1
1.000000E-1	3.300350E-7	3.300350E-7	2.880099E-12	3.152246E+1
1.500000E-1	5.864640E-7	5.864640E-7	5.117864E-12	3.222559E+1
2.000000E-1	9.724657E-7	9.724657E-7	8.486364E-12	3.292871E+1
2.500000E-1	1.703508E-6	1.703508E-6	1.486591E-11	3.363184E+1
3.000000E-1	2.963842E-6	2.963842E-6	2.586440E-11	3.433496E+1
3.500000E-1	5.030644E-6	5.030644E-6	4.390065E-11	3.503809E+1
4.000000E-1	8.076519E-6	8.076519E-6	7.048093E-11	3.574121E+1
4.500000E-1	1.182691E-5	1.182691E-5	1.032093E-10	3.644434E+1
5.000000E-1	1.903609E-5	1.903609E-5	1.661212E-10	3.755859E+1
5.000000E-1	1.868513E-5	1.868513E-5	1.630585E-10	3.792773E+1
4.500000E-1	1.248112E-5	1.248112E-5	1.089183E-10	3.829590E+1
4.000000E-1	7.749872E-6	7.749872E-6	6.763039E-11	3.947070E+1
3.500000E-1	4.616619E-6	4.616619E-6	4.028760E-11	4.017383E+1
3.000000E-1	2.907216E-6	2.907216E-6	2.537025E-11	4.087695E+1
2.500000E-1	1.686159E-6	1.686159E-6	1.471451E-11	4.158008E+1
2.000000E-1	1.050728E-6	1.050728E-6	9.169332E-12	4.228320E+1
1.500000E-1	6.184668E-7	6.184668E-7	5.397141E-12	4.298633E+1
1.000000E-1	3.606589E-7	3.606589E-7	3.147343E-12	4.368945E+1
5.000000E-2	1.451955E-7	1.451955E-7	1.267070E-12	4.439258E+1
0.000000E+0	2.838645E-9	-2.838645E-9	-2.477185E-14	4.509570E+1
-5.000000E-2	1.402768E-7	-1.402768E-7	-1.224146E-12	4.579883E+1
-1.000000E-1	2.841031E-7	-2.841031E-7	-2.479267E-12	4.650195E+1
-1.500000E-1	5.033053E-7	-5.033053E-7	-4.392167E-12	4.720508E+1
-2.000000E-1	7.395171E-7	-7.395171E-7	-6.453504E-12	4.790820E+1
-2.500000E-1	1.031883E-6	-1.031883E-6	-9.004880E-12	4.861133E+1
-3.000000E-1	1.320374E-6	-1.320374E-6	-1.152244E-11	4.931445E+1
-3.500000E-1	1.719243E-6	-1.719243E-6	-1.500323E-11	5.001758E+1
-4.000000E-1	2.146417E-6	-2.146417E-6	-1.873102E-11	5.072070E+1
-4.500000E-1	2.563506E-6	-2.563506E-6	-2.237081E-11	5.142383E+1
-5.000000E-1	3.067868E-6	-3.067868E-6	-2.677220E-11	5.212695E+1
-5.000000E-1	3.214214E-6	-3.214214E-6	-2.804931E-11	5.283008E+1
-4.500000E-1	2.716545E-6	-2.716545E-6	-2.370633E-11	5.353320E+1
-4.000000E-1	2.212944E-6	-2.212944E-6	-1.931158E-11	5.423633E+1
-3.500000E-1	1.799986E-6	-1.799986E-6	-1.570784E-11	5.493945E+1
-3.000000E-1	1.411815E-6	-1.411815E-6	-1.232041E-11	5.564258E+1
-2.500000E-1	1.064363E-6	-1.064363E-6	-9.288320E-12	5.634570E+1
-2.000000E-1	7.223215E-7	-7.223215E-7	-6.303444E-12	5.704883E+1
-1.500000E-1	4.622507E-7	-4.622507E-7	-4.033898E-12	5.775195E+1
-1.000000E-1	2.668326E-7	-2.668326E-7	-2.328554E-12	5.845508E+1
-5.000000E-2	1.169013E-7	-1.169013E-7	-1.020156E-12	5.915820E+1
0.000000E+0	1.281922E-8	1.281922E-8	1.118688E-13	5.986133E+1
0.000000E+0	5.246325E-9	5.246325E-9	4.578282E-14	6.056543E+1
5.000000E-2	1.511892E-7	1.511892E-7	1.319375E-12	6.126855E+1
1.000000E-1	3.306409E-7	3.306409E-7	2.885386E-12	6.197168E+1
1.500000E-1	5.990559E-7	5.990559E-7	5.227749E-12	6.267480E+1
2.000000E-1	1.030942E-6	1.030942E-6	8.996665E-12	6.337793E+1
2.500000E-1	1.715822E-6	1.715822E-6	1.497337E-11	6.408105E+1
3.000000E-1	2.937010E-6	2.937010E-6	2.563025E-11	6.478418E+1
3.500000E-1	4.775682E-6	4.775682E-6	4.167569E-11	6.548730E+1
4.000000E-1	7.879167E-6	7.879167E-6	6.875870E-11	6.619043E+1
4.500000E-1	1.174331E-5	1.174331E-5	1.024797E-10	6.689355E+1
5.000000E-1	1.908681E-5	1.908681E-5	1.665638E-10	6.800781E+1
5.000000E-1	1.946714E-5	1.946714E-5	1.698828E-10	6.837695E+1
4.500000E-1	1.201694E-5	1.201694E-5	1.048676E-10	6.874512E+1
4.000000E-1	7.436956E-6	7.436956E-6	6.489968E-11	6.991992E+1
3.500000E-1	4.644226E-6	4.644226E-6	4.052852E-11	7.062305E+1
3.000000E-1	2.920007E-6	2.920007E-6	2.548187E-11	7.132617E+1
2.500000E-1	1.747584E-6	1.747584E-6	1.525055E-11	7.202930E+1
2.000000E-1	1.084761E-6	1.084761E-6	9.466330E-12	7.273242E+1
1.500000E-1	6.336985E-7	6.336985E-7	5.530063E-12	7.343555E+1
1.000000E-1	3.809033E-7	3.809033E-7	3.324008E-12	7.413867E+1
5.000000E-2	1.547467E-7	1.547467E-7	1.350420E-12	7.484180E+1
0.000000E+0	1.847902E-9	-1.847902E-9	-1.612599E-14	7.554492E+1
-5.000000E-2	1.474060E-7	-1.474060E-7	-1.286360E-12	7.624805E+1
-1.000000E-1	3.013003E-7	-3.013003E-7	-2.629341E-12	7.695117E+1
-1.500000E-1	5.103519E-7	-5.103519E-7	-4.453660E-12	7.765430E+1
-2.000000E-1	7.665089E-7	-7.665089E-7	-6.689052E-12	7.835742E+1
-2.500000E-1	1.083865E-6	-1.083865E-6	-9.458503E-12	7.906055E+1
-3.000000E-1	1.489858E-6	-1.489858E-6	-1.300146E-11	7.976367E+1
-3.500000E-1	2.025766E-6	-2.025766E-6	-1.767814E-11	8.046680E+1
-4.000000E-1	2.546920E-6	-2.546920E-6	-2.222607E-11	8.116992E+1
-4.500000E-1	3.046504E-6	-3.046504E-6	-2.658576E-11	8.187305E+1
-5.000000E-1	3.587558E-6	-3.587558E-6	-3.130735E-11	8.257617E+1
-5.000000E-1	3.769812E-6	-3.769812E-6	-3.289782E-11	8.327930E+1
-4.500000E-1	3.043218E-6	-3.043218E-6	-2.655709E-11	8.398242E+1
-4.000000E-1	2.601986E-6	-2.601986E-6	-2.270661E-11	8.468555E+1
-3.500000E-1	2.012754E-6	-2.012754E-6	-1.756459E-11	8.538867E+1
-3.000000E-1	1.535030E-6	-1.535030E-6	-1.339566E-11	8.609180E+1
-2.500000E-1	1.092589E-6	-1.092589E-6	-9.534637E-12	8.679492E+1
-2.000000E-1	8.214530E-7	-8.214530E-7	-7.168530E-12	8.749805E+1
-1.500000E-1	5.182411E-7	-5.182411E-7	-4.522507E-12	8.820117E+1
-1.000000E-1	3.090147E-7	-3.090147E-7	-2.696662E-12	8.890430E+1
-5.000000E-2	1.337074E-7	-1.337074E-7	-1.166817E-12	8.960742E+1
0.000000E+0	1.273017E-8	1.273017E-8	1.110917E-13	9.031055E+1
