voltage_spot_9_scan_2_21	absJ_spot_9_scan_2_21	J_spot_9_scan_2_21	current_spot_9_scan_2_21	time_spot_9_scan_2_21	
0.000000E+0	3.381541E-7	3.381541E-7	1.311534E-12	0.000000E+0
5.000000E-2	4.822203E-7	-4.822203E-7	-1.870296E-12	7.031250E-1
1.000000E-1	1.035509E-7	1.035509E-7	4.016232E-13	1.406250E+0
1.500000E-1	3.204674E-7	3.204674E-7	1.242936E-12	2.109375E+0
2.000000E-1	5.298342E-7	5.298342E-7	2.054967E-12	2.812500E+0
2.500000E-1	7.899604E-7	7.899604E-7	3.063869E-12	3.515625E+0
3.000000E-1	1.025297E-6	1.025297E-6	3.976625E-12	4.218750E+0
3.500000E-1	1.535212E-6	1.535212E-6	5.954334E-12	4.921875E+0
4.000000E-1	2.211814E-6	2.211814E-6	8.578541E-12	5.625000E+0
4.500000E-1	2.813790E-6	2.813790E-6	1.091331E-11	6.328125E+0
5.000000E-1	3.738271E-6	3.738271E-6	1.449892E-11	7.031250E+0
5.000000E-1	3.470581E-6	3.470581E-6	1.346068E-11	7.734375E+0
4.500000E-1	2.350248E-6	2.350248E-6	9.115458E-12	8.437500E+0
4.000000E-1	1.454107E-6	1.454107E-6	5.639766E-12	9.140625E+0
3.500000E-1	1.019712E-6	1.019712E-6	3.954961E-12	9.843750E+0
3.000000E-1	7.592886E-7	7.592886E-7	2.944908E-12	1.054688E+1
2.500000E-1	5.286572E-7	5.286572E-7	2.050402E-12	1.125000E+1
2.000000E-1	1.037799E-5	1.037799E-5	4.025114E-11	1.195313E+1
1.500000E-1	5.162984E-7	5.162984E-7	2.002468E-12	1.265625E+1
1.000000E-1	1.463632E-7	1.463632E-7	5.676709E-13	1.335938E+1
5.000000E-2	2.854269E-7	2.854269E-7	1.107031E-12	1.406250E+1
0.000000E+0	1.769382E-8	-1.769382E-8	-6.862566E-14	1.476563E+1
-5.000000E-2	8.725257E-8	-8.725257E-8	-3.384099E-13	1.546973E+1
-1.000000E-1	1.557128E-7	-1.557128E-7	-6.039336E-13	1.617285E+1
-1.500000E-1	2.385428E-7	-2.385428E-7	-9.251905E-13	1.687598E+1
-2.000000E-1	3.756781E-7	-3.756781E-7	-1.457071E-12	1.757910E+1
-2.500000E-1	8.492427E-7	-8.492427E-7	-3.293796E-12	1.828223E+1
-3.000000E-1	1.352821E-6	-1.352821E-6	-5.246928E-12	1.898535E+1
-3.500000E-1	1.593346E-6	-1.593346E-6	-6.179807E-12	1.968848E+1
-4.000000E-1	1.767339E-6	-1.767339E-6	-6.854642E-12	2.039160E+1
-4.500000E-1	2.400338E-6	-2.400338E-6	-9.309734E-12	2.109473E+1
-5.000000E-1	3.930984E-6	-3.930984E-6	-1.524636E-11	2.179785E+1
-5.000000E-1	4.131724E-6	-4.131724E-6	-1.602493E-11	2.250098E+1
-4.500000E-1	2.917868E-6	-2.917868E-6	-1.131698E-11	2.320410E+1
-4.000000E-1	1.415255E-6	-1.415255E-6	-5.489081E-12	2.390723E+1
-3.500000E-1	1.280761E-6	-1.280761E-6	-4.967443E-12	2.461035E+1
-3.000000E-1	8.624174E-7	-8.624174E-7	-3.344894E-12	2.531348E+1
-2.500000E-1	5.277553E-7	-5.277553E-7	-2.046904E-12	2.601660E+1
-2.000000E-1	3.809128E-7	-3.809128E-7	-1.477374E-12	2.671973E+1
-1.500000E-1	2.656041E-7	-2.656041E-7	-1.030148E-12	2.742285E+1
-1.000000E-1	1.471718E-7	-1.471718E-7	-5.708073E-13	2.812598E+1
-5.000000E-2	4.218966E-8	-4.218966E-8	-1.636330E-13	2.882910E+1
0.000000E+0	3.397787E-8	3.397787E-8	1.317835E-13	2.953223E+1
0.000000E+0	1.640570E-8	1.640570E-8	6.362966E-14	3.023633E+1
5.000000E-2	1.100094E-7	1.100094E-7	4.266726E-13	3.093945E+1
1.000000E-1	1.797685E-7	1.797685E-7	6.972339E-13	3.164258E+1
1.500000E-1	2.825072E-7	2.825072E-7	1.095707E-12	3.234570E+1
2.000000E-1	4.085002E-7	4.085002E-7	1.584372E-12	3.304883E+1
2.500000E-1	6.485027E-7	6.485027E-7	2.515224E-12	3.375195E+1
