voltage_spot_6_scan_1	absJ_spot_6_scan_1	J_spot_6_scan_1	current_spot_6_scan_1	time_spot_6_scan_1	
0.000000E+0	1.111547E-9	-1.111547E-9	-7.285839E-15	0.000000E+0
5.000000E-2	5.854721E-7	5.854721E-7	3.837583E-12	7.031250E-1
1.000000E-1	1.197998E-6	1.197998E-6	7.852496E-12	1.406250E+0
1.500000E-1	1.848253E-6	1.848253E-6	1.211471E-11	2.109375E+0
2.000000E-1	2.502055E-6	2.502055E-6	1.640017E-11	2.812500E+0
2.500000E-1	3.397686E-6	3.397686E-6	2.227075E-11	3.515625E+0
3.000000E-1	4.384282E-6	4.384282E-6	2.873757E-11	4.218750E+0
3.500000E-1	5.778568E-6	5.778568E-6	3.787667E-11	4.921875E+0
4.000000E-1	7.181178E-6	7.181178E-6	4.707033E-11	5.625000E+0
4.500000E-1	9.141224E-6	9.141224E-6	5.991781E-11	6.328125E+0
5.000000E-1	1.085543E-5	1.085543E-5	7.115388E-11	7.031250E+0
5.000000E-1	1.047235E-5	1.047235E-5	6.864288E-11	7.734375E+0
4.500000E-1	8.581623E-6	8.581623E-6	5.624980E-11	8.437500E+0
4.000000E-1	7.080935E-6	7.080935E-6	4.641327E-11	9.140625E+0
3.500000E-1	5.521463E-6	5.521463E-6	3.619143E-11	9.843750E+0
3.000000E-1	4.356543E-6	4.356543E-6	2.855575E-11	1.054688E+1
2.500000E-1	3.403468E-6	3.403468E-6	2.230865E-11	1.125000E+1
2.000000E-1	2.529580E-6	2.529580E-6	1.658059E-11	1.195313E+1
1.500000E-1	1.754398E-6	1.754398E-6	1.149952E-11	1.265625E+1
1.000000E-1	1.094343E-6	1.094343E-6	7.173068E-12	1.335938E+1
5.000000E-2	5.206085E-7	5.206085E-7	3.412423E-12	1.406250E+1
0.000000E+0	1.149658E-8	1.149658E-8	7.535639E-14	1.476563E+1
-5.000000E-2	4.794622E-7	-4.794622E-7	-3.142722E-12	1.546875E+1
-1.000000E-1	9.213923E-7	-9.213923E-7	-6.039433E-12	1.617188E+1
-1.500000E-1	1.375768E-6	-1.375768E-6	-9.017717E-12	1.687500E+1
-2.000000E-1	1.817937E-6	-1.817937E-6	-1.191600E-11	1.757813E+1
-2.500000E-1	2.231735E-6	-2.231735E-6	-1.462831E-11	1.828125E+1
-3.000000E-1	2.790488E-6	-2.790488E-6	-1.829076E-11	1.898438E+1
-3.500000E-1	3.370187E-6	-3.370187E-6	-2.209050E-11	1.968750E+1
-4.000000E-1	3.946595E-6	-3.946595E-6	-2.586867E-11	2.039063E+1
-4.500000E-1	4.557764E-6	-4.557764E-6	-2.987469E-11	2.109375E+1
-5.000000E-1	5.166218E-6	-5.166218E-6	-3.386291E-11	2.179688E+1
-5.000000E-1	5.114719E-6	-5.114719E-6	-3.352535E-11	2.250000E+1
-4.500000E-1	4.255544E-6	-4.255544E-6	-2.789373E-11	2.320313E+1
-4.000000E-1	3.522106E-6	-3.522106E-6	-2.308628E-11	2.390625E+1
-3.500000E-1	3.013799E-6	-3.013799E-6	-1.975449E-11	2.460938E+1
-3.000000E-1	2.537451E-6	-2.537451E-6	-1.663218E-11	2.531250E+1
-2.500000E-1	2.113308E-6	-2.113308E-6	-1.385206E-11	2.601563E+1
-2.000000E-1	1.696816E-6	-1.696816E-6	-1.112209E-11	2.671875E+1
-1.500000E-1	1.286348E-6	-1.286348E-6	-8.431603E-12	2.742188E+1
-1.000000E-1	8.672505E-7	-8.672505E-7	-5.684550E-12	2.812500E+1
-5.000000E-2	4.407890E-7	-4.407890E-7	-2.889231E-12	2.882813E+1
0.000000E+0	1.175911E-8	1.175911E-8	7.707723E-14	2.953125E+1
