voltage_spot_12_scan_2_21	absJ_spot_12_scan_2_21	J_spot_12_scan_2_21	current_spot_12_scan_2_21	time_spot_12_scan_2_21	
0.000000E+0	2.557858E-7	-2.557858E-7	-9.920675E-13	0.000000E+0
5.000000E-2	3.624640E-9	-3.624640E-9	-1.405820E-14	7.031250E-1
1.000000E-1	1.493151E-7	1.493151E-7	5.791201E-13	1.406250E+0
1.500000E-1	2.488013E-7	2.488013E-7	9.649781E-13	2.109375E+0
2.000000E-1	3.854857E-7	3.854857E-7	1.495110E-12	2.812500E+0
2.500000E-1	5.078467E-7	5.078467E-7	1.969688E-12	3.515625E+0
3.000000E-1	7.140503E-7	7.140503E-7	2.769451E-12	4.218750E+0
3.500000E-1	9.416584E-7	9.416584E-7	3.652231E-12	4.921875E+0
4.000000E-1	1.417621E-6	1.417621E-6	5.498255E-12	5.625000E+0
4.500000E-1	1.607028E-6	1.607028E-6	6.232875E-12	6.328125E+0
5.000000E-1	1.734964E-6	1.734964E-6	6.729076E-12	7.031250E+0
5.000000E-1	1.782457E-6	1.782457E-6	6.913276E-12	7.734375E+0
4.500000E-1	1.607386E-6	1.607386E-6	6.234263E-12	8.437500E+0
4.000000E-1	1.221818E-6	1.221818E-6	4.738834E-12	9.140625E+0
3.500000E-1	8.273697E-7	8.273697E-7	3.208961E-12	9.843750E+0
3.000000E-1	6.794213E-7	6.794213E-7	2.635142E-12	1.054688E+1
2.500000E-1	5.167132E-7	5.167132E-7	2.004077E-12	1.125000E+1
2.000000E-1	3.902731E-7	3.902731E-7	1.513678E-12	1.195313E+1
1.500000E-1	2.679800E-7	2.679800E-7	1.039363E-12	1.265625E+1
1.000000E-1	1.258498E-7	1.258498E-7	4.881096E-13	1.335938E+1
5.000000E-2	4.240792E-8	4.240792E-8	1.644795E-13	1.406250E+1
0.000000E+0	2.519357E-8	-2.519357E-8	-9.771350E-14	1.476563E+1
-5.000000E-2	8.939228E-8	-8.939228E-8	-3.467088E-13	1.546973E+1
-1.000000E-1	1.598992E-7	-1.598992E-7	-6.201706E-13	1.617285E+1
-1.500000E-1	2.594174E-7	-2.594174E-7	-1.006153E-12	1.687598E+1
-2.000000E-1	3.712733E-7	-3.712733E-7	-1.439987E-12	1.757910E+1
-2.500000E-1	5.752622E-7	-5.752622E-7	-2.231160E-12	1.828223E+1
-3.000000E-1	6.861231E-7	-6.861231E-7	-2.661135E-12	1.898535E+1
-3.500000E-1	9.342983E-7	-9.342983E-7	-3.623685E-12	1.968848E+1
-4.000000E-1	1.157287E-6	-1.157287E-6	-4.488548E-12	2.039160E+1
-4.500000E-1	1.291202E-6	-1.291202E-6	-5.007939E-12	2.109473E+1
-5.000000E-1	1.948500E-6	-1.948500E-6	-7.557274E-12	2.179785E+1
-5.000000E-1	1.844927E-6	-1.844927E-6	-7.155568E-12	2.250098E+1
-4.500000E-1	1.115720E-6	-1.115720E-6	-4.327330E-12	2.320410E+1
-4.000000E-1	9.706234E-7	-9.706234E-7	-3.764572E-12	2.390723E+1
-3.500000E-1	7.677294E-7	-7.677294E-7	-2.977646E-12	2.461035E+1
-3.000000E-1	5.073565E-7	-5.073565E-7	-1.967787E-12	2.531348E+1
-2.500000E-1	3.539481E-7	-3.539481E-7	-1.372791E-12	2.601660E+1
-2.000000E-1	2.456024E-7	-2.456024E-7	-9.525714E-13	2.671973E+1
