voltage_spot_12_scan_1	absJ_spot_12_scan_1	J_spot_12_scan_1	current_spot_12_scan_1	time_spot_12_scan_1	
0.000000E+0	2.529734E-9	2.529734E-9	9.811596E-15	0.000000E+0
5.000000E-2	8.118763E-8	8.118763E-8	3.148870E-13	7.031250E-1
1.000000E-1	1.424881E-7	1.424881E-7	5.526413E-13	1.406250E+0
1.500000E-1	1.913903E-7	1.913903E-7	7.423090E-13	2.109375E+0
2.000000E-1	2.903863E-7	2.903863E-7	1.126266E-12	2.812500E+0
2.500000E-1	3.876791E-7	3.876791E-7	1.503617E-12	3.515625E+0
3.000000E-1	4.975811E-7	4.975811E-7	1.929873E-12	4.218750E+0
3.500000E-1	6.397720E-7	6.397720E-7	2.481362E-12	4.921875E+0
4.000000E-1	8.633299E-7	8.633299E-7	3.348433E-12	5.625000E+0
4.500000E-1	9.195672E-7	9.195672E-7	3.566550E-12	6.328125E+0
5.000000E-1	1.121441E-6	1.121441E-6	4.349521E-12	7.031250E+0
5.000000E-1	1.141035E-6	1.141035E-6	4.425516E-12	7.734375E+0
4.500000E-1	8.175620E-7	8.175620E-7	3.170922E-12	8.437500E+0
4.000000E-1	6.491935E-7	6.491935E-7	2.517903E-12	9.140625E+0
3.500000E-1	5.217512E-7	5.217512E-7	2.023617E-12	9.843750E+0
3.000000E-1	3.715739E-7	3.715739E-7	1.441153E-12	1.054688E+1
2.500000E-1	2.960684E-7	2.960684E-7	1.148304E-12	1.125000E+1
2.000000E-1	2.107300E-7	2.107300E-7	8.173184E-13	1.195313E+1
1.500000E-1	1.191193E-7	1.191193E-7	4.620054E-13	1.265625E+1
1.000000E-1	5.935391E-8	5.935391E-8	2.302047E-13	1.335938E+1
5.000000E-2	1.509253E-8	1.509253E-8	5.853651E-14	1.406250E+1
0.000000E+0	2.505760E-8	-2.505760E-8	-9.718615E-14	1.476563E+1
-5.000000E-2	6.155805E-8	-6.155805E-8	-2.387535E-13	1.546875E+1
-1.000000E-1	1.094906E-7	-1.094906E-7	-4.246603E-13	1.617188E+1
-1.500000E-1	1.535015E-7	-1.535015E-7	-5.953571E-13	1.687500E+1
-2.000000E-1	2.149057E-7	-2.149057E-7	-8.335138E-13	1.757813E+1
-2.500000E-1	2.546336E-7	-2.546336E-7	-9.875989E-13	1.828125E+1
-3.000000E-1	3.030778E-7	-3.030778E-7	-1.175490E-12	1.898438E+1
-3.500000E-1	3.595693E-7	-3.595693E-7	-1.394593E-12	1.968750E+1
-4.000000E-1	4.221183E-7	-4.221183E-7	-1.637190E-12	2.039063E+1
-4.500000E-1	5.431700E-7	-5.431700E-7	-2.106690E-12	2.109375E+1
-5.000000E-1	6.195986E-7	-6.195986E-7	-2.403119E-12	2.179688E+1
-5.000000E-1	5.851343E-7	-5.851343E-7	-2.269449E-12	2.250000E+1
-4.500000E-1	4.932980E-7	-4.932980E-7	-1.913261E-12	2.320313E+1
-4.000000E-1	4.103143E-7	-4.103143E-7	-1.591408E-12	2.390625E+1
-3.500000E-1	3.280603E-7	-3.280603E-7	-1.272385E-12	2.460938E+1
-3.000000E-1	2.587234E-7	-2.587234E-7	-1.003461E-12	2.531250E+1
-2.500000E-1	1.997130E-7	-1.997130E-7	-7.745887E-13	2.601563E+1
-2.000000E-1	1.356252E-7	-1.356252E-7	-5.260237E-13	2.671875E+1
-1.500000E-1	8.634371E-8	-8.634371E-8	-3.348849E-13	2.742188E+1
-1.000000E-1	4.261189E-8	-4.261189E-8	-1.652706E-13	2.812500E+1
-5.000000E-2	3.513718E-9	3.513718E-9	1.362799E-14	2.882813E+1
0.000000E+0	3.950250E-8	3.950250E-8	1.532108E-13	2.953125E+1
