voltage_spot_1_scan_1	absJ_spot_1_scan_1	J_spot_1_scan_1	current_spot_1_scan_1	time_spot_1_scan_1	
0.000000E+0	1.288876E-7	-1.288876E-7	-4.998918E-13	0.000000E+0
5.000000E-2	5.237894E-5	5.237894E-5	2.031522E-10	1.115234E+0
1.000000E-1	1.159186E-4	1.159186E-4	4.495914E-10	1.483398E+0
1.500000E-1	1.550728E-4	1.550728E-4	6.014514E-10	1.852539E+0
2.000000E-1	2.215150E-4	2.215150E-4	8.591480E-10	2.220703E+0
2.500000E-1	2.725382E-4	2.725382E-4	1.057042E-9	3.334961E+0
3.000000E-1	3.475451E-4	3.475451E-4	1.347957E-9	3.703125E+0
3.500000E-1	4.435771E-4	4.435771E-4	1.720418E-9	4.071289E+0
4.000000E-1	5.692156E-4	5.692156E-4	2.207708E-9	4.438477E+0
4.500000E-1	6.735820E-4	6.735820E-4	2.612494E-9	4.806641E+0
5.000000E-1	7.379948E-4	7.379948E-4	2.862320E-9	5.173828E+0
5.000000E-1	8.245332E-4	8.245332E-4	3.197960E-9	5.541992E+0
4.500000E-1	6.762704E-4	6.762704E-4	2.622921E-9	5.910156E+0
4.000000E-1	5.415869E-4	5.415869E-4	2.100550E-9	6.277344E+0
3.500000E-1	4.353208E-4	4.353208E-4	1.688396E-9	6.645508E+0
3.000000E-1	3.312125E-4	3.312125E-4	1.284611E-9	7.013672E+0
2.500000E-1	2.705109E-4	2.705109E-4	1.049179E-9	7.380859E+0
2.000000E-1	1.835074E-4	1.835074E-4	7.117353E-10	8.122070E+0
1.500000E-1	1.455514E-4	1.455514E-4	5.645226E-10	8.490234E+0
1.000000E-1	9.104849E-5	9.104849E-5	3.531324E-10	8.859375E+0
5.000000E-2	4.336955E-5	4.336955E-5	1.682092E-10	9.227539E+0
0.000000E+0	9.464852E-8	-9.464852E-8	-3.670952E-13	1.040234E+1
-5.000000E-2	6.230334E-5	-6.230334E-5	-2.416441E-10	1.151758E+1
-1.000000E-1	1.302502E-4	-1.302502E-4	-5.051765E-10	1.188672E+1
-1.500000E-1	1.888542E-4	-1.888542E-4	-7.324729E-10	1.225488E+1
-2.000000E-1	2.500558E-4	-2.500558E-4	-9.698439E-10	1.262305E+1
-2.500000E-1	2.291768E-4	-2.291768E-4	-8.888644E-10	1.299121E+1
-3.000000E-1	2.688654E-4	-2.688654E-4	-1.042797E-9	1.335938E+1
-3.500000E-1	3.335993E-4	-3.335993E-4	-1.293868E-9	1.447461E+1
-4.000000E-1	3.741401E-4	-3.741401E-4	-1.451106E-9	1.484277E+1
-4.500000E-1	4.512705E-4	-4.512705E-4	-1.750257E-9	1.520996E+1
-5.000000E-1	4.948086E-4	-4.948086E-4	-1.919120E-9	1.557813E+1
-5.000000E-1	4.970314E-4	-4.970314E-4	-1.927741E-9	1.594531E+1
-4.500000E-1	4.589018E-4	-4.589018E-4	-1.779855E-9	1.631348E+1
-4.000000E-1	3.659793E-4	-3.659793E-4	-1.419454E-9	1.668164E+1
-3.500000E-1	3.344886E-4	-3.344886E-4	-1.297317E-9	1.704883E+1
-3.000000E-1	1.050604E-3	-1.050604E-3	-4.074777E-9	1.741699E+1
-2.500000E-1	7.748170E-4	-7.748170E-4	-3.005135E-9	1.778516E+1
-2.000000E-1	5.767687E-4	-5.767687E-4	-2.237003E-9	1.815234E+1
-1.500000E-1	3.121828E-4	-3.121828E-4	-1.210804E-9	1.852051E+1
-1.000000E-1	2.586109E-4	-2.586109E-4	-1.003025E-9	1.888770E+1
-5.000000E-2	6.166714E-5	-6.166714E-5	-2.391766E-10	1.962891E+1
0.000000E+0	1.807096E-7	-1.807096E-7	-7.008838E-13	2.080371E+1
