voltage_spot_4_scan_1	absJ_spot_4_scan_1	J_spot_4_scan_1	current_spot_4_scan_1	time_spot_4_scan_1	
0.000000E+0	3.236377E-6	-3.236377E-6	-1.255232E-11	0.000000E+0
5.000000E-2	2.039883E-5	2.039883E-5	7.911705E-11	1.115234E+0
1.000000E-1	3.799241E-5	3.799241E-5	1.473539E-10	1.483398E+0
1.500000E-1	6.605695E-5	6.605695E-5	2.562025E-10	1.851563E+0
2.000000E-1	9.575581E-5	9.575581E-5	3.713898E-10	2.219727E+0
2.500000E-1	1.159591E-4	1.159591E-4	4.497484E-10	2.588867E+0
3.000000E-1	1.526119E-4	1.526119E-4	5.919066E-10	2.957031E+0
3.500000E-1	1.847157E-4	1.847157E-4	7.164216E-10	3.325195E+0
4.000000E-1	2.306511E-4	2.306511E-4	8.945826E-10	3.693359E+0
4.500000E-1	1.926739E-4	1.926739E-4	7.472876E-10	4.808594E+0
5.000000E-1	2.347522E-4	2.347522E-4	9.104886E-10	5.549805E+0
5.000000E-1	2.374255E-4	2.374255E-4	9.208572E-10	5.917969E+0
4.500000E-1	1.959623E-4	1.959623E-4	7.600418E-10	6.286133E+0
4.000000E-1	1.629458E-4	1.629458E-4	6.319870E-10	6.654297E+0
3.500000E-1	1.331254E-4	1.331254E-4	5.163280E-10	7.023438E+0
3.000000E-1	1.066718E-4	1.066718E-4	4.137277E-10	7.391602E+0
2.500000E-1	8.377868E-5	8.377868E-5	3.249364E-10	7.759766E+0
2.000000E-1	6.343094E-5	6.343094E-5	2.460175E-10	8.128906E+0
1.500000E-1	4.491831E-5	4.491831E-5	1.742161E-10	8.497070E+0
1.000000E-1	2.841416E-5	2.841416E-5	1.102046E-10	8.865234E+0
5.000000E-2	2.644438E-5	2.644438E-5	1.025648E-10	1.004004E+1
0.000000E+0	7.276832E-8	-7.276832E-8	-2.822326E-13	1.074316E+1
-5.000000E-2	2.663552E-5	-2.663552E-5	-1.033061E-10	1.144727E+1
-1.000000E-1	7.629390E-5	-7.629390E-5	-2.959066E-10	1.256250E+1
-1.500000E-1	1.129703E-4	-1.129703E-4	-4.381563E-10	1.293066E+1
-2.000000E-1	1.568386E-4	-1.568386E-4	-6.082999E-10	1.329883E+1
-2.500000E-1	1.960448E-4	-1.960448E-4	-7.603616E-10	1.366699E+1
-3.000000E-1	2.643309E-4	-2.643309E-4	-1.025210E-9	1.478223E+1
-3.500000E-1	3.820579E-4	-3.820579E-4	-1.481815E-9	1.514941E+1
-4.000000E-1	4.292848E-4	-4.292848E-4	-1.664985E-9	1.551758E+1
-4.500000E-1	5.180624E-4	-5.180624E-4	-2.009310E-9	1.588574E+1
-5.000000E-1	6.359425E-4	-6.359425E-4	-2.466509E-9	1.625293E+1
-5.000000E-1	6.065338E-4	-6.065338E-4	-2.352447E-9	1.662109E+1
-4.500000E-1	5.313915E-4	-5.313915E-4	-2.061007E-9	1.698828E+1
-4.000000E-1	3.993470E-4	-3.993470E-4	-1.548871E-9	1.735645E+1
-3.500000E-1	3.460432E-4	-3.460432E-4	-1.342132E-9	1.772461E+1
-3.000000E-1	2.779003E-4	-2.779003E-4	-1.077839E-9	1.809180E+1
-2.500000E-1	2.474276E-4	-2.474276E-4	-9.596504E-10	1.883301E+1
-2.000000E-1	2.219978E-4	-2.219978E-4	-8.610206E-10	1.920117E+1
-1.500000E-1	1.756967E-4	-1.756967E-4	-6.814413E-10	1.957031E+1
-1.000000E-1	1.496309E-4	-1.496309E-4	-5.803449E-10	1.993848E+1
-5.000000E-2	5.934594E-5	-5.934594E-5	-2.301738E-10	2.030664E+1
0.000000E+0	1.796111E-7	-1.796111E-7	-6.966233E-13	2.148145E+1
