voltage_spot_17_scan_1	absJ_spot_17_scan_1	J_spot_17_scan_1	current_spot_17_scan_1	time_spot_17_scan_1	
0.000000E+0	3.696288E-8	-3.696288E-8	-8.960055E-13	0.000000E+0
5.000000E-2	2.272344E-5	2.272344E-5	5.508318E-10	1.114258E+0
1.000000E-1	4.314161E-5	4.314161E-5	1.045782E-9	1.483398E+0
1.500000E-1	7.351117E-5	7.351117E-5	1.781961E-9	2.597656E+0
2.000000E-1	1.115983E-4	1.115983E-4	2.705220E-9	2.965820E+0
2.500000E-1	1.527689E-4	1.527689E-4	3.703223E-9	3.333984E+0
3.000000E-1	2.071070E-4	2.071070E-4	5.020415E-9	3.701172E+0
3.500000E-1	2.486724E-4	2.486724E-4	6.027989E-9	4.069336E+0
4.000000E-1	3.272614E-4	3.272614E-4	7.933041E-9	4.436523E+0
4.500000E-1	4.123376E-4	4.123376E-4	9.995346E-9	4.804688E+0
5.000000E-1	4.766916E-4	4.766916E-4	1.155533E-8	5.918945E+0
5.000000E-1	4.436211E-4	4.436211E-4	1.075368E-8	6.287109E+0
4.500000E-1	3.619490E-4	3.619490E-4	8.773891E-9	7.027344E+0
4.000000E-1	3.000960E-4	3.000960E-4	7.274533E-9	7.395508E+0
3.500000E-1	2.414182E-4	2.414182E-4	5.852143E-9	7.763672E+0
3.000000E-1	1.840154E-4	1.840154E-4	4.460658E-9	8.130859E+0
2.500000E-1	1.473759E-4	1.473759E-4	3.572493E-9	8.499023E+0
2.000000E-1	1.006283E-4	1.006283E-4	2.439299E-9	8.866211E+0
1.500000E-1	6.745102E-5	6.745102E-5	1.635059E-9	9.234375E+0
1.000000E-1	4.166116E-5	4.166116E-5	1.009895E-9	9.602539E+0
5.000000E-2	1.856094E-5	1.856094E-5	4.499298E-10	1.034375E+1
0.000000E+0	2.126550E-8	-2.126550E-8	-5.154904E-13	1.151855E+1
-5.000000E-2	1.793597E-5	-1.793597E-5	-4.347801E-10	1.263379E+1
-1.000000E-1	3.821128E-5	-3.821128E-5	-9.262677E-10	1.300195E+1
-1.500000E-1	6.144187E-5	-6.144187E-5	-1.489393E-9	1.411719E+1
-2.000000E-1	8.805469E-5	-8.805469E-5	-2.134506E-9	1.448438E+1
-2.500000E-1	1.222522E-4	-1.222522E-4	-2.963478E-9	1.485254E+1
-3.000000E-1	1.549387E-4	-1.549387E-4	-3.755821E-9	1.521973E+1
-3.500000E-1	1.871185E-4	-1.871185E-4	-4.535881E-9	1.558789E+1
-4.000000E-1	2.201635E-4	-2.201635E-4	-5.336915E-9	1.595605E+1
-4.500000E-1	2.584727E-4	-2.584727E-4	-6.265555E-9	1.632324E+1
-5.000000E-1	3.099092E-4	-3.099092E-4	-7.512412E-9	1.669141E+1
-5.000000E-1	2.994069E-4	-2.994069E-4	-7.257828E-9	1.705859E+1
-4.500000E-1	2.634114E-4	-2.634114E-4	-6.385273E-9	1.742676E+1
-4.000000E-1	2.262522E-4	-2.262522E-4	-5.484507E-9	1.779492E+1
-3.500000E-1	1.929243E-4	-1.929243E-4	-4.676616E-9	1.816211E+1
-3.000000E-1	1.586216E-4	-1.586216E-4	-3.845095E-9	1.853027E+1
-2.500000E-1	1.192575E-4	-1.192575E-4	-2.890884E-9	1.889746E+1
-2.000000E-1	9.073185E-5	-9.073185E-5	-2.199402E-9	1.926563E+1
-1.500000E-1	6.420182E-5	-6.420182E-5	-1.556296E-9	1.963379E+1
-1.000000E-1	4.132656E-5	-4.132656E-5	-1.001784E-9	2.000098E+1
-5.000000E-2	1.887051E-5	-1.887051E-5	-4.574340E-10	2.074219E+1
0.000000E+0	5.614792E-8	-5.614792E-8	-1.361064E-12	2.191699E+1
