voltage_spot_16_scan_2_21	absJ_spot_16_scan_2_21	J_spot_16_scan_2_21	current_spot_16_scan_2_21	time_spot_16_scan_2_21	
0.000000E+0	1.736106E-8	-1.736106E-8	-1.515038E-13	0.000000E+0
5.000000E-2	1.170369E-5	1.170369E-5	1.021340E-10	7.031250E-1
1.000000E-1	2.711440E-5	2.711440E-5	2.366178E-10	2.152344E+0
1.500000E-1	4.939433E-5	4.939433E-5	4.310468E-10	2.521484E+0
2.000000E-1	7.370686E-5	7.370686E-5	6.432137E-10	2.889648E+0
2.500000E-1	1.123395E-4	1.123395E-4	9.803474E-10	3.257813E+0
3.000000E-1	1.795709E-4	1.795709E-4	1.567052E-9	4.373047E+0
3.500000E-1	2.341234E-4	2.341234E-4	2.043112E-9	4.740234E+0
4.000000E-1	3.088311E-4	3.088311E-4	2.695060E-9	5.108398E+0
4.500000E-1	3.607466E-4	3.607466E-4	3.148108E-9	5.476563E+0
5.000000E-1	4.368663E-4	4.368663E-4	3.812378E-9	5.843750E+0
5.000000E-1	4.278805E-4	4.278805E-4	3.733962E-9	6.211914E+0
4.500000E-1	3.662459E-4	3.662459E-4	3.196098E-9	6.580078E+0
4.000000E-1	2.942768E-4	2.942768E-4	2.568049E-9	6.948242E+0
3.500000E-1	2.271679E-4	2.271679E-4	1.982414E-9	7.315430E+0
3.000000E-1	1.897923E-4	1.897923E-4	1.656250E-9	7.683594E+0
2.500000E-1	1.350387E-4	1.350387E-4	1.178435E-9	8.050781E+0
2.000000E-1	8.960079E-5	8.960079E-5	7.819144E-10	8.791992E+0
1.500000E-1	5.437791E-5	5.437791E-5	4.745368E-10	9.161133E+0
1.000000E-1	3.881156E-5	3.881156E-5	3.386948E-10	9.529297E+0
5.000000E-2	1.571132E-5	1.571132E-5	1.371071E-10	9.897461E+0
0.000000E+0	2.569411E-8	-2.569411E-8	-2.242234E-13	1.107227E+1
-5.000000E-2	1.179656E-5	-1.179656E-5	-1.029444E-10	1.177637E+1
-1.000000E-1	4.278863E-5	-4.278863E-5	-3.734012E-10	1.305859E+1
-1.500000E-1	6.886291E-5	-6.886291E-5	-6.009423E-10	1.342676E+1
-2.000000E-1	1.132067E-4	-1.132067E-4	-9.879148E-10	1.379492E+1
-2.500000E-1	1.501381E-4	-1.501381E-4	-1.310202E-9	1.491016E+1
-3.000000E-1	1.933546E-4	-1.933546E-4	-1.687337E-9	1.527832E+1
-3.500000E-1	2.691688E-4	-2.691688E-4	-2.348941E-9	1.564551E+1
-4.000000E-1	3.391707E-4	-3.391707E-4	-2.959823E-9	1.601367E+1
-4.500000E-1	4.105216E-4	-4.105216E-4	-3.582477E-9	1.638184E+1
-5.000000E-1	4.753418E-4	-4.753418E-4	-4.148140E-9	1.674902E+1
-5.000000E-1	4.512263E-4	-4.512263E-4	-3.937692E-9	1.711719E+1
-4.500000E-1	3.669716E-4	-3.669716E-4	-3.202431E-9	1.748535E+1
-4.000000E-1	3.060559E-4	-3.060559E-4	-2.670842E-9	1.785254E+1
-3.500000E-1	2.863064E-4	-2.863064E-4	-2.498495E-9	1.822070E+1
-3.000000E-1	2.200117E-4	-2.200117E-4	-1.919964E-9	1.858887E+1
-2.500000E-1	1.694468E-4	-1.694468E-4	-1.478702E-9	1.895605E+1
-2.000000E-1	1.182884E-4	-1.182884E-4	-1.032261E-9	1.932422E+1
-1.500000E-1	7.440212E-5	-7.440212E-5	-6.492810E-10	2.006543E+1
-1.000000E-1	4.621967E-5	-4.621967E-5	-4.033427E-10	2.043359E+1
-5.000000E-2	1.991754E-5	-1.991754E-5	-1.738133E-10	2.080176E+1
0.000000E+0	9.007012E-8	-9.007012E-8	-7.860101E-13	2.197656E+1
0.000000E+0	7.722704E-8	-7.722704E-8	-6.739331E-13	2.268066E+1
5.000000E-2	1.182281E-5	1.182281E-5	1.031735E-10	2.338379E+1
1.000000E-1	4.138440E-5	4.138440E-5	3.611470E-10	2.449902E+1
1.500000E-1	6.835438E-5	6.835438E-5	5.965045E-10	2.486719E+1
2.000000E-1	1.062515E-4	1.062515E-4	9.272189E-10	2.523535E+1
2.500000E-1	1.188399E-4	1.188399E-4	1.037074E-9	2.560449E+1
3.000000E-1	1.648457E-4	1.648457E-4	1.438550E-9	2.671875E+1
3.500000E-1	2.264664E-4	2.264664E-4	1.976292E-9	2.708691E+1
4.000000E-1	2.826554E-4	2.826554E-4	2.466634E-9	2.745508E+1
4.500000E-1	3.107237E-4	3.107237E-4	2.711576E-9	2.782227E+1
5.000000E-1	3.895720E-4	3.895720E-4	3.399657E-9	2.819043E+1
5.000000E-1	3.794372E-4	3.794372E-4	3.311214E-9	2.855859E+1
4.500000E-1	2.990869E-4	2.990869E-4	2.610026E-9	2.892578E+1
4.000000E-1	2.426549E-4	2.426549E-4	2.117564E-9	2.929395E+1
