voltage_spot_7_scan_2_21	absJ_spot_7_scan_2_21	J_spot_7_scan_2_21	current_spot_7_scan_2_21	time_spot_7_scan_2_21	
0.000000E+0	1.684438E-7	-1.684438E-7	-6.533107E-13	0.000000E+0
5.000000E-2	2.292533E-5	2.292533E-5	8.891610E-11	1.115234E+0
1.000000E-1	4.817511E-5	4.817511E-5	1.868476E-10	1.483398E+0
1.500000E-1	7.505149E-5	7.505149E-5	2.910879E-10	1.851563E+0
2.000000E-1	1.178278E-4	1.178278E-4	4.569963E-10	2.219727E+0
2.500000E-1	1.627012E-4	1.627012E-4	6.310381E-10	2.588867E+0
3.000000E-1	1.963846E-4	1.963846E-4	7.616796E-10	2.957031E+0
3.500000E-1	2.039657E-4	2.039657E-4	7.910828E-10	4.072266E+0
4.000000E-1	2.729512E-4	2.729512E-4	1.058644E-9	4.439453E+0
4.500000E-1	3.014127E-4	3.014127E-4	1.169032E-9	4.807617E+0
5.000000E-1	3.879171E-4	3.879171E-4	1.504540E-9	5.174805E+0
5.000000E-1	4.608920E-4	4.608920E-4	1.787574E-9	5.542969E+0
4.500000E-1	3.849915E-4	3.849915E-4	1.493193E-9	5.911133E+0
4.000000E-1	3.305917E-4	3.305917E-4	1.282203E-9	6.278320E+0
3.500000E-1	2.672614E-4	2.672614E-4	1.036576E-9	6.646484E+0
3.000000E-1	1.800158E-4	1.800158E-4	6.981930E-10	7.387695E+0
2.500000E-1	1.311025E-4	1.311025E-4	5.084823E-10	7.755859E+0
2.000000E-1	1.080335E-4	1.080335E-4	4.190090E-10	8.125000E+0
1.500000E-1	7.401557E-5	7.401557E-5	2.870701E-10	8.493164E+0
1.000000E-1	3.922894E-5	3.922894E-5	1.521498E-10	8.861328E+0
5.000000E-2	1.769240E-5	1.769240E-5	6.862013E-11	1.003613E+1
0.000000E+0	1.717929E-7	1.717929E-7	6.663003E-13	1.073926E+1
-5.000000E-2	1.460514E-5	-1.460514E-5	-5.664619E-11	1.144336E+1
-1.000000E-1	3.724178E-5	-3.724178E-5	-1.444426E-10	1.255859E+1
-1.500000E-1	6.023801E-5	-6.023801E-5	-2.336337E-10	1.292676E+1
-2.000000E-1	8.552260E-5	-8.552260E-5	-3.317002E-10	1.329492E+1
-2.500000E-1	1.204352E-4	-1.204352E-4	-4.671089E-10	1.366406E+1
-3.000000E-1	1.613439E-4	-1.613439E-4	-6.257738E-10	1.403223E+1
-3.500000E-1	2.090770E-4	-2.090770E-4	-8.109070E-10	1.440039E+1
-4.000000E-1	2.505436E-4	-2.505436E-4	-9.717357E-10	1.476855E+1
-4.500000E-1	2.692604E-4	-2.692604E-4	-1.044329E-9	1.588379E+1
-5.000000E-1	3.310230E-4	-3.310230E-4	-1.283876E-9	1.625195E+1
-5.000000E-1	3.363400E-4	-3.363400E-4	-1.304498E-9	1.661914E+1
-4.500000E-1	2.729270E-4	-2.729270E-4	-1.058550E-9	1.698730E+1
-4.000000E-1	2.335291E-4	-2.335291E-4	-9.057447E-10	1.772852E+1
-3.500000E-1	1.925589E-4	-1.925589E-4	-7.468416E-10	1.809668E+1
-3.000000E-1	1.439672E-4	-1.439672E-4	-5.583781E-10	1.846484E+1
-2.500000E-1	1.006405E-4	-1.006405E-4	-3.903350E-10	1.883301E+1
-2.000000E-1	7.637962E-5	-7.637962E-5	-2.962391E-10	1.920215E+1
-1.500000E-1	4.638521E-5	-4.638521E-5	-1.799055E-10	1.957031E+1
-1.000000E-1	2.816677E-5	-2.816677E-5	-1.092451E-10	1.993848E+1
-5.000000E-2	1.289569E-5	-1.289569E-5	-5.001605E-11	2.111328E+1
0.000000E+0	2.221765E-7	-2.221765E-7	-8.617135E-13	2.181738E+1
0.000000E+0	8.348836E-8	-8.348836E-8	-3.238104E-13	2.252051E+1
5.000000E-2	1.243563E-5	1.243563E-5	4.823172E-11	2.322363E+1
1.000000E-1	2.626517E-5	2.626517E-5	1.018697E-10	2.392676E+1
1.500000E-1	3.499976E-5	3.499976E-5	1.357469E-10	2.504199E+1
2.000000E-1	5.208395E-5	5.208395E-5	2.020081E-10	2.541016E+1
2.500000E-1	1.012624E-4	1.012624E-4	3.927473E-10	2.577832E+1
3.000000E-1	1.322690E-4	1.322690E-4	5.130065E-10	2.614746E+1
3.500000E-1	1.463867E-4	1.463867E-4	5.677624E-10	2.651562E+1
4.000000E-1	1.928589E-4	1.928589E-4	7.480051E-10	2.688379E+1
4.500000E-1	2.551823E-4	2.551823E-4	9.897270E-10	2.725195E+1
5.000000E-1	3.185329E-4	3.185329E-4	1.235433E-9	2.836719E+1
5.000000E-1	2.664957E-4	2.664957E-4	1.033606E-9	2.873535E+1
4.500000E-1	1.958581E-4	1.958581E-4	7.596374E-10	2.947656E+1
4.000000E-1	1.311210E-4	1.311210E-4	5.085539E-10	2.984473E+1
3.500000E-1	1.112236E-4	1.112236E-4	4.313818E-10	3.021289E+1
