voltage_spot_12_scan_1	absJ_spot_12_scan_1	J_spot_12_scan_1	current_spot_12_scan_1	time_spot_12_scan_1	
0.000000E+0	2.085152E-8	-2.085152E-8	-3.234912E-13	0.000000E+0
5.000000E-2	3.358634E-6	3.358634E-6	5.210597E-11	7.031250E-1
1.000000E-1	8.754781E-6	8.754781E-6	1.358220E-10	1.818359E+0
1.500000E-1	1.583940E-5	1.583940E-5	2.457331E-10	2.186523E+0
2.000000E-1	2.695998E-5	2.695998E-5	4.182582E-10	2.554688E+0
2.500000E-1	3.963726E-5	3.963726E-5	6.149340E-10	2.922852E+0
3.000000E-1	4.659530E-5	4.659530E-5	7.228813E-10	3.291992E+0
3.500000E-1	7.490939E-5	7.490939E-5	1.162147E-9	4.406250E+0
4.000000E-1	1.069212E-4	1.069212E-4	1.658779E-9	4.774414E+0
4.500000E-1	1.418064E-4	1.418064E-4	2.199990E-9	5.142578E+0
5.000000E-1	1.796992E-4	1.796992E-4	2.787860E-9	5.509766E+0
5.000000E-1	1.994157E-4	1.994157E-4	3.093743E-9	5.877930E+0
4.500000E-1	1.438540E-4	1.438540E-4	2.231757E-9	6.246094E+0
4.000000E-1	1.070067E-4	1.070067E-4	1.660106E-9	6.613281E+0
3.500000E-1	9.722685E-5	9.722685E-5	1.508381E-9	6.981445E+0
3.000000E-1	7.814677E-5	7.814677E-5	1.212372E-9	7.349609E+0
2.500000E-1	5.422347E-5	5.422347E-5	8.412249E-10	8.089844E+0
2.000000E-1	2.618805E-5	2.618805E-5	4.062824E-10	8.458984E+0
1.500000E-1	1.670533E-5	1.670533E-5	2.591672E-10	8.827148E+0
1.000000E-1	9.691242E-6	9.691242E-6	1.503503E-10	9.195313E+0
5.000000E-2	4.091279E-6	4.091279E-6	6.347226E-11	1.037012E+1
0.000000E+0	1.559704E-8	1.559704E-8	2.419731E-13	1.107324E+1
-5.000000E-2	3.491602E-6	-3.491602E-6	-5.416885E-11	1.177734E+1
-1.000000E-1	6.639497E-6	-6.639497E-6	-1.030054E-10	1.248047E+1
-1.500000E-1	1.342944E-5	-1.342944E-5	-2.083448E-10	1.359570E+1
-2.000000E-1	2.091751E-5	-2.091751E-5	-3.245151E-10	1.396387E+1
-2.500000E-1	2.767307E-5	-2.767307E-5	-4.293210E-10	1.433203E+1
-3.000000E-1	4.690147E-5	-4.690147E-5	-7.276311E-10	1.470117E+1
-3.500000E-1	5.677751E-5	-5.677751E-5	-8.808485E-10	1.506934E+1
-4.000000E-1	7.953680E-5	-7.953680E-5	-1.233937E-9	1.618359E+1
-4.500000E-1	8.732452E-5	-8.732452E-5	-1.354756E-9	1.655176E+1
-5.000000E-1	1.115383E-4	-1.115383E-4	-1.730409E-9	1.691992E+1
-5.000000E-1	9.695716E-5	-9.695716E-5	-1.504197E-9	1.728809E+1
-4.500000E-1	7.970491E-5	-7.970491E-5	-1.236545E-9	1.765527E+1
-4.000000E-1	7.391732E-5	-7.391732E-5	-1.146756E-9	1.802344E+1
-3.500000E-1	5.838468E-5	-5.838468E-5	-9.057821E-10	1.876465E+1
-3.000000E-1	4.066827E-5	-4.066827E-5	-6.309291E-10	1.913281E+1
-2.500000E-1	3.336006E-5	-3.336006E-5	-5.175492E-10	1.950098E+1
-2.000000E-1	2.155046E-5	-2.155046E-5	-3.343346E-10	1.987012E+1
-1.500000E-1	1.484913E-5	-1.484913E-5	-2.303699E-10	2.023828E+1
-1.000000E-1	8.759080E-6	-8.759080E-6	-1.358887E-10	2.060645E+1
-5.000000E-2	3.992158E-6	-3.992158E-6	-6.193449E-11	2.178125E+1
0.000000E+0	3.981557E-8	-3.981557E-8	-6.177003E-13	2.248535E+1
0.000000E+0	2.057063E-8	-2.057063E-8	-3.191336E-13	2.318848E+1
5.000000E-2	4.629814E-6	4.629814E-6	7.182711E-11	2.389160E+1
1.000000E-1	1.136847E-5	1.136847E-5	1.763708E-10	2.517383E+1
1.500000E-1	2.348220E-5	2.348220E-5	3.643038E-10	2.554199E+1
2.000000E-1	4.664478E-5	4.664478E-5	7.236489E-10	2.591113E+1
2.500000E-1	5.796391E-5	5.796391E-5	8.992542E-10	2.627930E+1
3.000000E-1	7.591550E-5	7.591550E-5	1.177756E-9	2.739453E+1
3.500000E-1	8.615358E-5	8.615358E-5	1.336590E-9	2.776172E+1
4.000000E-1	9.707389E-5	9.707389E-5	1.506008E-9	2.812988E+1
4.500000E-1	1.329324E-4	1.329324E-4	2.062319E-9	2.849805E+1
5.000000E-1	1.436092E-4	1.436092E-4	2.227959E-9	2.886523E+1
5.000000E-1	1.431266E-4	1.431266E-4	2.220472E-9	2.923340E+1
4.500000E-1	9.984222E-5	9.984222E-5	1.548956E-9	2.960059E+1
4.000000E-1	8.258965E-5	8.258965E-5	1.281299E-9	2.996875E+1
3.500000E-1	6.441330E-5	6.441330E-5	9.993104E-10	3.070996E+1
3.000000E-1	5.052470E-5	5.052470E-5	7.838421E-10	3.107813E+1
2.500000E-1	3.531138E-5	3.531138E-5	5.478220E-10	3.144629E+1
2.000000E-1	2.542288E-5	2.542288E-5	3.944115E-10	3.181543E+1
1.500000E-1	1.529087E-5	1.529087E-5	2.372231E-10	3.218359E+1
1.000000E-1	9.039961E-6	9.039961E-6	1.402463E-10	3.255176E+1
5.000000E-2	3.963953E-6	3.963953E-6	6.149692E-11	3.372656E+1
0.000000E+0	1.017440E-8	1.017440E-8	1.578460E-13	3.442969E+1
-5.000000E-2	3.689914E-6	-3.689914E-6	-5.724546E-11	3.513379E+1
