voltage_6_1	absJ_6_1	J_6_1	current_6_1	time_6_1	
0.000000E+0	1.363487E-5	1.363487E-5	1.189867E-10	0.000000E+0
5.000000E-2	2.324247E-3	2.324247E-3	2.028288E-8	5.751953E-1
1.000000E-1	4.700773E-3	4.700773E-3	4.102198E-8	7.636719E-1
1.500000E-1	8.698407E-3	8.698407E-3	7.590792E-8	9.511719E-1
2.000000E-1	2.199832E-4	2.199832E-4	1.919716E-9	1.526367E+0
2.500000E-1	3.149337E-4	3.149337E-4	2.748315E-9	1.907227E+0
3.000000E-1	5.181483E-4	5.181483E-4	4.521697E-9	2.095703E+0
3.500000E-1	6.493584E-4	6.493584E-4	5.666721E-9	2.284180E+0
4.000000E-1	9.155366E-4	9.155366E-4	7.989564E-9	2.471680E+0
4.500000E-1	3.216080E-4	3.216080E-4	2.806559E-9	3.046875E+0
5.000000E-1	3.972902E-4	3.972902E-4	3.467011E-9	3.428711E+0
5.000000E-1	3.910063E-4	3.910063E-4	3.412174E-9	3.617188E+0
4.500000E-1	3.232354E-4	3.232354E-4	2.820761E-9	3.804688E+0
4.000000E-1	2.755246E-4	2.755246E-4	2.404406E-9	3.993164E+0
3.500000E-1	2.219235E-4	2.219235E-4	1.936648E-9	4.180664E+0
3.000000E-1	1.821549E-4	1.821549E-4	1.589601E-9	4.369141E+0
2.500000E-1	1.448426E-4	1.448426E-4	1.263990E-9	4.557617E+0
2.000000E-1	8.823724E-5	8.823724E-5	7.700152E-10	4.968750E+0
1.500000E-1	7.688351E-5	7.688351E-5	6.709352E-10	5.157227E+0
1.000000E-1	4.857608E-5	4.857608E-5	4.239063E-10	5.346680E+0
5.000000E-2	2.275859E-5	2.275859E-5	1.986062E-10	5.535156E+0
0.000000E+0	7.522330E-8	7.522330E-8	6.564471E-13	6.430664E+0
-5.000000E-2	1.690776E-5	-1.690776E-5	-1.475480E-10	7.037109E+0
-1.000000E-1	4.744960E-5	-4.744960E-5	-4.140759E-10	7.225586E+0
-1.500000E-1	7.261678E-5	-7.261678E-5	-6.337009E-10	7.414063E+0
-2.000000E-1	9.613458E-5	-9.613458E-5	-8.389325E-10	7.990234E+0
-2.500000E-1	1.193214E-4	-1.193214E-4	-1.041276E-9	8.178711E+0
-3.000000E-1	1.420407E-4	-1.420407E-4	-1.239539E-9	8.366211E+0
-3.500000E-1	1.645372E-4	-1.645372E-4	-1.435858E-9	8.554688E+0
-4.000000E-1	1.898945E-4	-1.898945E-4	-1.657142E-9	8.742188E+0
-4.500000E-1	2.153870E-4	-2.153870E-4	-1.879606E-9	8.930664E+0
-5.000000E-1	2.483549E-4	-2.483549E-4	-2.167305E-9	9.119141E+0
-5.000000E-1	2.537006E-4	-2.537006E-4	-2.213955E-9	9.306641E+0
-4.500000E-1	2.269230E-4	-2.269230E-4	-1.980277E-9	9.495117E+0
-4.000000E-1	1.998895E-4	-1.998895E-4	-1.744365E-9	9.683594E+0
-3.500000E-1	1.755820E-4	-1.755820E-4	-1.532242E-9	9.871094E+0
-3.000000E-1	1.487534E-4	-1.487534E-4	-1.298118E-9	1.005957E+1
-2.500000E-1	1.239227E-4	-1.239227E-4	-1.081430E-9	1.024707E+1
-2.000000E-1	8.676003E-5	-8.676003E-5	-7.571241E-10	1.065918E+1
-1.500000E-1	7.627958E-5	-7.627958E-5	-6.656649E-10	1.084766E+1
-1.000000E-1	5.094554E-5	-5.094554E-5	-4.445837E-10	1.103613E+1
-5.000000E-2	2.498830E-5	-2.498830E-5	-2.180641E-10	1.122559E+1
0.000000E+0	2.429228E-7	2.429228E-7	2.119901E-12	1.212109E+1
