voltage_4_7	absJ_4_7	J_4_7	current_4_7	time_4_7	
0.000000E+0	2.400674E-6	2.400674E-6	9.311038E-12	0.000000E+0
5.000000E-2	2.097007E-4	2.097007E-4	8.133263E-10	9.931641E-1
1.000000E-1	4.407472E-4	4.407472E-4	1.709442E-9	1.180664E+0
1.500000E-1	6.993266E-4	6.993266E-4	2.712345E-9	1.369141E+0
2.000000E-1	9.903808E-4	9.903808E-4	3.841201E-9	1.557617E+0
2.500000E-1	1.315720E-3	1.315720E-3	5.103033E-9	1.745117E+0
3.000000E-1	1.684611E-3	1.684611E-3	6.533779E-9	1.933594E+0
3.500000E-1	2.010357E-3	2.010357E-3	7.797189E-9	2.121094E+0
4.000000E-1	2.323773E-3	2.323773E-3	9.012775E-9	2.309570E+0
4.500000E-1	3.081527E-3	3.081527E-3	1.195173E-8	2.884766E+0
5.000000E-1	3.713517E-3	3.713517E-3	1.440291E-8	3.073242E+0
5.000000E-1	3.682252E-3	3.682252E-3	1.428165E-8	3.260742E+0
4.500000E-1	3.020673E-3	3.020673E-3	1.171571E-8	3.449219E+0
4.000000E-1	2.258097E-3	2.258097E-3	8.758049E-9	3.831055E+0
3.500000E-1	2.021300E-3	2.021300E-3	7.839631E-9	4.406250E+0
3.000000E-1	1.622454E-3	1.622454E-3	6.292702E-9	4.787109E+0
2.500000E-1	1.284101E-3	1.284101E-3	4.980399E-9	4.975586E+0
2.000000E-1	9.589790E-4	9.589790E-4	3.719409E-9	5.164063E+0
1.500000E-1	6.758947E-4	6.758947E-4	2.621464E-9	5.351563E+0
1.000000E-1	4.285865E-4	4.285865E-4	1.662277E-9	5.540039E+0
5.000000E-2	1.685467E-4	1.685467E-4	6.537099E-10	5.951172E+0
0.000000E+0	1.158171E-6	1.158171E-6	4.491976E-12	6.846680E+0
-5.000000E-2	1.975274E-5	-1.975274E-5	-7.661118E-11	7.371094E+0
-1.000000E-1	3.605960E-4	-3.605960E-4	-1.398575E-9	7.947266E+0
-1.500000E-1	5.645094E-4	-5.645094E-4	-2.189455E-9	8.134766E+0
-2.000000E-1	7.561325E-4	-7.561325E-4	-2.932667E-9	8.323242E+0
-2.500000E-1	9.393405E-4	-9.393405E-4	-3.643241E-9	8.510742E+0
-3.000000E-1	1.127907E-3	-1.127907E-3	-4.374599E-9	8.699219E+0
-3.500000E-1	1.329728E-3	-1.329728E-3	-5.157363E-9	8.887695E+0
-4.000000E-1	1.518330E-3	-1.518330E-3	-5.888857E-9	9.075195E+0
-4.500000E-1	1.699693E-3	-1.699693E-3	-6.592274E-9	9.263672E+0
-5.000000E-1	1.867350E-3	-1.867350E-3	-7.242535E-9	9.452148E+0
-5.000000E-1	1.858231E-3	-1.858231E-3	-7.207166E-9	9.639648E+0
-4.500000E-1	1.705724E-3	-1.705724E-3	-6.615667E-9	9.828125E+0
-4.000000E-1	1.520209E-3	-1.520209E-3	-5.896145E-9	1.001562E+1
-3.500000E-1	1.331605E-3	-1.331605E-3	-5.164641E-9	1.020410E+1
-3.000000E-1	1.137433E-3	-1.137433E-3	-4.411546E-9	1.039258E+1
-2.500000E-1	9.473560E-4	-9.473560E-4	-3.674329E-9	1.058008E+1
-2.000000E-1	7.651063E-4	-7.651063E-4	-2.967472E-9	1.076855E+1
-1.500000E-1	5.723237E-4	-5.723237E-4	-2.219763E-9	1.095703E+1
-1.000000E-1	3.861664E-4	-3.861664E-4	-1.497750E-9	1.114453E+1
-5.000000E-2	1.688734E-4	-1.688734E-4	-6.549770E-10	1.155664E+1
0.000000E+0	2.118861E-6	2.118861E-6	8.218023E-12	1.245215E+1
