voltage_6_2	absJ_6_2	J_6_2	current_6_2	time_6_2	
0.000000E+0	2.369355E-6	2.369355E-6	9.189566E-12	0.000000E+0
5.000000E-2	2.627829E-5	2.627829E-5	1.019206E-10	5.234375E-1
1.000000E-1	1.331746E-3	1.331746E-3	5.165191E-9	1.099609E+0
1.500000E-1	2.101363E-3	2.101363E-3	8.150156E-9	1.288086E+0
2.000000E-1	1.091190E-3	1.091190E-3	4.232191E-9	1.863281E+0
2.500000E-1	1.457874E-3	1.457874E-3	5.654379E-9	2.244141E+0
3.000000E-1	1.839781E-3	1.839781E-3	7.135608E-9	2.432617E+0
3.500000E-1	2.221637E-3	2.221637E-3	8.616639E-9	2.620117E+0
4.000000E-1	2.263981E-3	2.263981E-3	8.780873E-9	3.195313E+0
4.500000E-1	2.686272E-3	2.686272E-3	1.041873E-8	3.383789E+0
5.000000E-1	3.187106E-3	3.187106E-3	1.236122E-8	3.572266E+0
5.000000E-1	3.210839E-3	3.210839E-3	1.245327E-8	3.759766E+0
4.500000E-1	2.654749E-3	2.654749E-3	1.029647E-8	3.948242E+0
4.000000E-1	2.304463E-3	2.304463E-3	8.937880E-9	4.330078E+0
3.500000E-1	1.967310E-3	1.967310E-3	7.630232E-9	4.517578E+0
3.000000E-1	1.607329E-3	1.607329E-3	6.234040E-9	4.706055E+0
2.500000E-1	1.244129E-3	1.244129E-3	4.825365E-9	4.893555E+0
2.000000E-1	9.297616E-4	9.297616E-4	3.606089E-9	5.082031E+0
1.500000E-1	6.577978E-4	6.577978E-4	2.551275E-9	5.270508E+0
1.000000E-1	4.235057E-4	4.235057E-4	1.642571E-9	5.458008E+0
5.000000E-2	1.920674E-4	1.920674E-4	7.449352E-10	5.870117E+0
0.000000E+0	6.001336E-7	6.001336E-7	2.327624E-12	6.765625E+0
-5.000000E-2	1.989107E-4	-1.989107E-4	-7.714771E-10	7.758789E+0
-1.000000E-1	3.963293E-4	-3.963293E-4	-1.537167E-9	7.947266E+0
-1.500000E-1	5.896162E-4	-5.896162E-4	-2.286832E-9	8.134766E+0
-2.000000E-1	7.634616E-4	-7.634616E-4	-2.961093E-9	8.323242E+0
-2.500000E-1	9.423133E-4	-9.423133E-4	-3.654771E-9	8.511719E+0
-3.000000E-1	1.125639E-3	-1.125639E-3	-4.365800E-9	8.699219E+0
-3.500000E-1	1.308183E-3	-1.308183E-3	-5.073801E-9	8.887695E+0
-4.000000E-1	1.523474E-3	-1.523474E-3	-5.908808E-9	9.075195E+0
-4.500000E-1	1.725680E-3	-1.725680E-3	-6.693066E-9	9.263672E+0
-5.000000E-1	1.939945E-3	-1.939945E-3	-7.524095E-9	9.452148E+0
-5.000000E-1	1.935430E-3	-1.935430E-3	-7.506584E-9	9.639648E+0
-4.500000E-1	1.729112E-3	-1.729112E-3	-6.706379E-9	9.828125E+0
-4.000000E-1	1.542313E-3	-1.542313E-3	-5.981875E-9	1.001660E+1
-3.500000E-1	1.347085E-3	-1.347085E-3	-5.224683E-9	1.020410E+1
-3.000000E-1	1.151797E-3	-1.151797E-3	-4.467257E-9	1.039258E+1
-2.500000E-1	9.531682E-4	-9.531682E-4	-3.696872E-9	1.058008E+1
-2.000000E-1	7.642351E-4	-7.642351E-4	-2.964093E-9	1.076855E+1
-1.500000E-1	5.857250E-4	-5.857250E-4	-2.271740E-9	1.095703E+1
-1.000000E-1	3.902986E-4	-3.902986E-4	-1.513777E-9	1.114453E+1
-5.000000E-2	1.876112E-4	-1.876112E-4	-7.276517E-10	1.155664E+1
0.000000E+0	1.347189E-6	1.347189E-6	5.225084E-12	1.245215E+1
