voltage_6_1	absJ_6_1	J_6_1	current_6_1	time_6_1	
0.000000E+0	8.012531E-6	8.012531E-6	2.517211E-11	0.000000E+0
5.000000E-2	2.850508E-5	2.850508E-5	8.955134E-11	5.234375E-1
1.000000E-1	2.431050E-3	2.431050E-3	7.637368E-9	1.486328E+0
1.500000E-1	4.435543E-3	4.435543E-3	1.393467E-8	1.673828E+0
2.000000E-1	7.119064E-3	7.119064E-3	2.236520E-8	1.862305E+0
2.500000E-1	1.062229E-2	1.062229E-2	3.337091E-8	2.050781E+0
3.000000E-1	1.507782E-2	1.507782E-2	4.736838E-8	2.238281E+0
3.500000E-1	2.028406E-2	2.028406E-2	6.372426E-8	2.426758E+0
4.000000E-1	2.756097E-2	2.756097E-2	8.658534E-8	2.615234E+0
4.500000E-1	3.336480E-2	3.336480E-2	1.048186E-7	2.802734E+0
5.000000E-1	4.454973E-2	4.454973E-2	1.399571E-7	3.376953E+0
5.000000E-1	4.409620E-2	4.409620E-2	1.385323E-7	3.565430E+0
4.500000E-1	3.593082E-2	3.593082E-2	1.128800E-7	3.753906E+0
4.000000E-1	2.848880E-2	2.848880E-2	8.950021E-8	4.135742E+0
3.500000E-1	2.161607E-2	2.161607E-2	6.790889E-8	4.323242E+0
3.000000E-1	1.596283E-2	1.596283E-2	5.014871E-8	4.511719E+0
2.500000E-1	1.109640E-2	1.109640E-2	3.486036E-8	4.699219E+0
2.000000E-1	7.316098E-3	7.316098E-3	2.298420E-8	4.887695E+0
1.500000E-1	4.692257E-3	4.692257E-3	1.474116E-8	5.076172E+0
1.000000E-1	2.460174E-3	2.460174E-3	7.728865E-9	5.457031E+0
5.000000E-2	1.163131E-3	1.163131E-3	3.654085E-9	5.645508E+0
0.000000E+0	2.329345E-6	2.329345E-6	7.317855E-12	6.540039E+0
-5.000000E-2	2.920354E-5	-2.920354E-5	-9.174561E-11	7.064453E+0
-1.000000E-1	2.376791E-3	-2.376791E-3	-7.466908E-9	7.640625E+0
-1.500000E-1	3.198639E-3	-3.198639E-3	-1.004882E-8	7.828125E+0
-2.000000E-1	8.436574E-3	-8.436574E-3	-2.650428E-8	8.403320E+0
-2.500000E-1	1.250007E-2	-1.250007E-2	-3.927012E-8	8.591797E+0
-3.000000E-1	1.731347E-2	-1.731347E-2	-5.439188E-8	8.780273E+0
-3.500000E-1	2.306785E-2	-2.306785E-2	-7.246980E-8	8.967773E+0
-4.000000E-1	2.995020E-2	-2.995020E-2	-9.409132E-8	9.156250E+0
-4.500000E-1	3.897421E-2	-3.897421E-2	-1.224411E-7	9.730469E+0
-5.000000E-1	4.883771E-2	-4.883771E-2	-1.534282E-7	9.918945E+0
-5.000000E-1	4.887305E-2	-4.887305E-2	-1.535392E-7	1.010645E+1
-4.500000E-1	3.949048E-2	-3.949048E-2	-1.240630E-7	1.029492E+1
-4.000000E-1	3.089384E-2	-3.089384E-2	-9.705586E-8	1.067676E+1
-3.500000E-1	2.410097E-2	-2.410097E-2	-7.571542E-8	1.086426E+1
-3.000000E-1	1.780374E-2	-1.780374E-2	-5.593209E-8	1.105273E+1
-2.500000E-1	1.271268E-2	-1.271268E-2	-3.993807E-8	1.124121E+1
-2.000000E-1	8.623890E-3	-8.623890E-3	-2.709275E-8	1.142871E+1
-1.500000E-1	5.317879E-3	-5.317879E-3	-1.670661E-8	1.161719E+1
-1.000000E-1	2.614405E-3	-2.614405E-3	-8.213395E-9	1.199902E+1
-5.000000E-2	1.347217E-3	-1.347217E-3	-4.232406E-9	1.218652E+1
0.000000E+0	1.802116E-6	1.802116E-6	5.661513E-12	1.308203E+1
