voltage_spot_17_scan_1	absJ_spot_17_scan_1	J_spot_17_scan_1	current_spot_17_scan_1	time_spot_17_scan_1	
0.000000E+0	6.785197E-7	-6.785197E-7	-2.631645E-12	0.000000E+0
5.000000E-2	2.682131E-4	2.682131E-4	1.040267E-9	1.114258E+0
1.000000E-1	5.649897E-4	5.649897E-4	2.191318E-9	1.482422E+0
1.500000E-1	8.943377E-4	8.943377E-4	3.468697E-9	1.850586E+0
2.000000E-1	1.266363E-3	1.266363E-3	4.911601E-9	2.217773E+0
2.500000E-1	1.678790E-3	1.678790E-3	6.511204E-9	2.585938E+0
3.000000E-1	2.145476E-3	2.145476E-3	8.321249E-9	2.954102E+0
3.500000E-1	2.657333E-3	2.657333E-3	1.030649E-8	3.321289E+0
4.000000E-1	3.213103E-3	3.213103E-3	1.246205E-8	4.435547E+0
4.500000E-1	3.855419E-3	3.855419E-3	1.495328E-8	4.803711E+0
5.000000E-1	4.592365E-3	4.592365E-3	1.781153E-8	5.170898E+0
5.000000E-1	4.583683E-3	4.583683E-3	1.777786E-8	5.539063E+0
4.500000E-1	3.842783E-3	3.842783E-3	1.490427E-8	5.907227E+0
4.000000E-1	3.195055E-3	3.195055E-3	1.239205E-8	6.274414E+0
3.500000E-1	2.620958E-3	2.620958E-3	1.016541E-8	6.642578E+0
3.000000E-1	2.110500E-3	2.110500E-3	8.185594E-9	7.383789E+0
2.500000E-1	1.654010E-3	1.654010E-3	6.415092E-9	7.750977E+0
2.000000E-1	1.247384E-3	1.247384E-3	4.837991E-9	8.119141E+0
1.500000E-1	8.835964E-4	8.835964E-4	3.427037E-9	8.487305E+0
1.000000E-1	5.577075E-4	5.577075E-4	2.163074E-9	8.854492E+0
5.000000E-2	2.649288E-4	2.649288E-4	1.027529E-9	9.222656E+0
0.000000E+0	4.684980E-7	-4.684980E-7	-1.817074E-12	1.039648E+1
-5.000000E-2	2.459493E-4	-2.459493E-4	-9.539166E-10	1.151270E+1
-1.000000E-1	4.805978E-4	-4.805978E-4	-1.864003E-9	1.262695E+1
-1.500000E-1	7.071260E-4	-7.071260E-4	-2.742595E-9	1.299512E+1
-2.000000E-1	9.276159E-4	-9.276159E-4	-3.597767E-9	1.336230E+1
-2.500000E-1	1.143825E-3	-1.143825E-3	-4.436335E-9	1.373047E+1
-3.000000E-1	1.353786E-3	-1.353786E-3	-5.250672E-9	1.409863E+1
-3.500000E-1	1.563401E-3	-1.563401E-3	-6.063664E-9	1.446582E+1
-4.000000E-1	1.780102E-3	-1.780102E-3	-6.904142E-9	1.483398E+1
-4.500000E-1	1.969280E-3	-1.969280E-3	-7.637872E-9	1.520215E+1
-5.000000E-1	2.178785E-3	-2.178785E-3	-8.450438E-9	1.556934E+1
-5.000000E-1	2.174168E-3	-2.174168E-3	-8.432530E-9	1.593750E+1
-4.500000E-1	1.969689E-3	-1.969689E-3	-7.639458E-9	1.630566E+1
-4.000000E-1	1.753762E-3	-1.753762E-3	-6.801982E-9	1.667285E+1
-3.500000E-1	1.558070E-3	-1.558070E-3	-6.042989E-9	1.704102E+1
-3.000000E-1	1.345436E-3	-1.345436E-3	-5.218285E-9	1.740820E+1
-2.500000E-1	1.136154E-3	-1.136154E-3	-4.406584E-9	1.777637E+1
-2.000000E-1	9.219699E-4	-9.219699E-4	-3.575869E-9	1.814453E+1
-1.500000E-1	7.030657E-4	-7.030657E-4	-2.726847E-9	1.851172E+1
-1.000000E-1	4.778091E-4	-4.778091E-4	-1.853187E-9	1.887988E+1
-5.000000E-2	2.452777E-4	-2.452777E-4	-9.513118E-10	1.962109E+1
0.000000E+0	6.366270E-7	-6.366270E-7	-2.469164E-12	2.079590E+1
0.000000E+0	6.046029E-7	-6.046029E-7	-2.344958E-12	2.149902E+1
5.000000E-2	2.640713E-4	2.640713E-4	1.024203E-9	2.261426E+1
1.000000E-1	5.572852E-4	5.572852E-4	2.161436E-9	2.298242E+1
1.500000E-1	8.835492E-4	8.835492E-4	3.426854E-9	2.334961E+1
2.000000E-1	1.247873E-3	1.247873E-3	4.839887E-9	2.371777E+1
2.500000E-1	1.654894E-3	1.654894E-3	6.418524E-9	2.408594E+1
3.000000E-1	2.113764E-3	2.113764E-3	8.198255E-9	2.445313E+1
3.500000E-1	2.625839E-3	2.625839E-3	1.018434E-8	2.482129E+1
4.000000E-1	3.178090E-3	3.178090E-3	1.232625E-8	2.593555E+1
4.500000E-1	3.824928E-3	3.824928E-3	1.483502E-8	2.630371E+1
5.000000E-1	4.550900E-3	4.550900E-3	1.765071E-8	2.667090E+1
5.000000E-1	4.551901E-3	4.551901E-3	1.765459E-8	2.703906E+1
4.500000E-1	3.818797E-3	3.818797E-3	1.481124E-8	2.740625E+1
4.000000E-1	3.173776E-3	3.173776E-3	1.230952E-8	2.777441E+1
3.500000E-1	2.604738E-3	2.604738E-3	1.010250E-8	2.814258E+1
3.000000E-1	2.099077E-3	2.099077E-3	8.141289E-9	2.888379E+1
2.500000E-1	1.646851E-3	1.646851E-3	6.387326E-9	2.925098E+1
2.000000E-1	1.241132E-3	1.241132E-3	4.813742E-9	2.961914E+1
1.500000E-1	8.788528E-4	8.788528E-4	3.408639E-9	2.998633E+1
1.000000E-1	5.548993E-4	5.548993E-4	2.152182E-9	3.035449E+1
5.000000E-2	2.636131E-4	2.636131E-4	1.022426E-9	3.072266E+1
0.000000E+0	4.945397E-7	-4.945397E-7	-1.918077E-12	3.189648E+1
-5.000000E-2	2.447491E-4	-2.447491E-4	-9.492617E-10	3.301172E+1
-1.000000E-1	4.785166E-4	-4.785166E-4	-1.855931E-9	3.412695E+1
-1.500000E-1	7.033034E-4	-7.033034E-4	-2.727769E-9	3.449512E+1
-2.000000E-1	9.224760E-4	-9.224760E-4	-3.577832E-9	3.486230E+1
-2.500000E-1	1.136090E-3	-1.136090E-3	-4.406334E-9	3.523047E+1
-3.000000E-1	1.345628E-3	-1.345628E-3	-5.219031E-9	3.559863E+1
-3.500000E-1	1.552260E-3	-1.552260E-3	-6.020456E-9	3.596582E+1
-4.000000E-1	1.766127E-3	-1.766127E-3	-6.849942E-9	3.633398E+1
-4.500000E-1	1.972746E-3	-1.972746E-3	-7.651315E-9	3.670117E+1
-5.000000E-1	2.176320E-3	-2.176320E-3	-8.440877E-9	3.706934E+1
-5.000000E-1	2.168252E-3	-2.168252E-3	-8.409587E-9	3.743750E+1
-4.500000E-1	1.958198E-3	-1.958198E-3	-7.594891E-9	3.780469E+1
-4.000000E-1	1.745555E-3	-1.745555E-3	-6.770152E-9	3.817285E+1
-3.500000E-1	1.538509E-3	-1.538509E-3	-5.967121E-9	3.854102E+1
-3.000000E-1	1.334626E-3	-1.334626E-3	-5.176358E-9	3.890820E+1
-2.500000E-1	1.128139E-3	-1.128139E-3	-4.375498E-9	3.927637E+1
-2.000000E-1	9.150400E-4	-9.150400E-4	-3.548991E-9	3.964355E+1
-1.500000E-1	6.984322E-4	-6.984322E-4	-2.708876E-9	4.001172E+1
-1.000000E-1	4.753592E-4	-4.753592E-4	-1.843685E-9	4.037988E+1
-5.000000E-2	2.439299E-4	-2.439299E-4	-9.460844E-10	4.112109E+1
0.000000E+0	6.243468E-7	-6.243468E-7	-2.421535E-12	4.229590E+1
0.000000E+0	6.043237E-7	-6.043237E-7	-2.343875E-12	4.299902E+1
5.000000E-2	2.639341E-4	2.639341E-4	1.023671E-9	4.411426E+1
1.000000E-1	5.563691E-4	5.563691E-4	2.157883E-9	4.448242E+1
1.500000E-1	8.849500E-4	8.849500E-4	3.432287E-9	4.484961E+1
2.000000E-1	1.248067E-3	1.248067E-3	4.840639E-9	4.521777E+1
2.500000E-1	1.657955E-3	1.657955E-3	6.430393E-9	4.558594E+1
3.000000E-1	2.114165E-3	2.114165E-3	8.199811E-9	4.595313E+1
3.500000E-1	2.632047E-3	2.632047E-3	1.020842E-8	4.632129E+1
4.000000E-1	3.165559E-3	3.165559E-3	1.227765E-8	4.743555E+1
4.500000E-1	3.822386E-3	3.822386E-3	1.482516E-8	4.780371E+1
5.000000E-1	4.535882E-3	4.535882E-3	1.759246E-8	4.817090E+1
5.000000E-1	4.532440E-3	4.532440E-3	1.757911E-8	4.853906E+1
4.500000E-1	3.801352E-3	3.801352E-3	1.474358E-8	4.890625E+1
4.000000E-1	3.163553E-3	3.163553E-3	1.226987E-8	4.927441E+1
3.500000E-1	2.592679E-3	2.592679E-3	1.005573E-8	4.964258E+1
3.000000E-1	2.084883E-3	2.084883E-3	8.086238E-9	5.038379E+1
2.500000E-1	1.635834E-3	1.635834E-3	6.344597E-9	5.075098E+1
2.000000E-1	1.232692E-3	1.232692E-3	4.781007E-9	5.111914E+1
1.500000E-1	8.729021E-4	8.729021E-4	3.385559E-9	5.148633E+1
1.000000E-1	5.507655E-4	5.507655E-4	2.136149E-9	5.185449E+1
5.000000E-2	2.614803E-4	2.614803E-4	1.014154E-9	5.222266E+1
0.000000E+0	4.735861E-7	-4.735861E-7	-1.836808E-12	5.339648E+1
-5.000000E-2	2.425159E-4	-2.425159E-4	-9.406004E-10	5.451270E+1
-1.000000E-1	4.742322E-4	-4.742322E-4	-1.839314E-9	5.562695E+1
-1.500000E-1	6.981894E-4	-6.981894E-4	-2.707934E-9	5.599512E+1
-2.000000E-1	9.167460E-4	-9.167460E-4	-3.555608E-9	5.636328E+1
-2.500000E-1	1.128971E-3	-1.128971E-3	-4.378724E-9	5.673047E+1
-3.000000E-1	1.335609E-3	-1.335609E-3	-5.180172E-9	5.709863E+1
