voltage_spot_11_scan_1	absJ_spot_11_scan_1	J_spot_11_scan_1	current_spot_11_scan_1	time_spot_11_scan_1	
0.000000E+0	4.163768E-8	-4.163768E-8	-7.913115E-14	0.000000E+0
5.000000E-2	1.361145E-5	1.361145E-5	2.586814E-11	7.031250E-1
1.000000E-1	3.173677E-5	3.173677E-5	6.031477E-11	1.406250E+0
1.500000E-1	5.988788E-5	5.988788E-5	1.138151E-10	2.521484E+0
2.000000E-1	9.262089E-5	9.262089E-5	1.760232E-10	2.889648E+0
2.500000E-1	1.470131E-4	1.470131E-4	2.793940E-10	3.258789E+0
3.000000E-1	2.080226E-4	2.080226E-4	3.953407E-10	3.626953E+0
3.500000E-1	3.018375E-4	3.018375E-4	5.736330E-10	3.995117E+0
4.000000E-1	5.032198E-4	5.032198E-4	9.563539E-10	4.363281E+0
4.500000E-1	5.517757E-4	5.517757E-4	1.048633E-9	4.732422E+0
5.000000E-1	1.094828E-3	1.094828E-3	2.080687E-9	5.846680E+0
5.000000E-1	1.109302E-3	1.109302E-3	2.108195E-9	6.214844E+0
4.500000E-1	8.636439E-4	8.636439E-4	1.641329E-9	6.582031E+0
4.000000E-1	6.697465E-4	6.697465E-4	1.272833E-9	6.950195E+0
3.500000E-1	5.359302E-4	5.359302E-4	1.018519E-9	8.437500E+0
3.000000E-1	3.642524E-4	3.642524E-4	6.922506E-10	9.178711E+0
2.500000E-1	2.465849E-4	2.465849E-4	4.686271E-10	9.546875E+0
2.000000E-1	1.297586E-4	1.297586E-4	2.466023E-10	9.916016E+0
1.500000E-1	8.929430E-5	8.929430E-5	1.697011E-10	1.028418E+1
1.000000E-1	5.890055E-5	5.890055E-5	1.119387E-10	1.065234E+1
5.000000E-2	1.921480E-5	1.921480E-5	3.651714E-11	1.182715E+1
0.000000E+0	3.919141E-8	-3.919141E-8	-7.448209E-14	1.253027E+1
-5.000000E-2	2.090523E-5	-2.090523E-5	-3.972976E-11	1.323340E+1
-1.000000E-1	4.307655E-5	-4.307655E-5	-8.186568E-11	1.393652E+1
-1.500000E-1	9.405444E-5	-9.405444E-5	-1.787476E-10	1.505176E+1
-2.000000E-1	1.487153E-4	-1.487153E-4	-2.826290E-10	1.541992E+1
-2.500000E-1	2.184466E-4	-2.184466E-4	-4.151512E-10	1.578809E+1
-3.000000E-1	3.299202E-4	-3.299202E-4	-6.270032E-10	1.615723E+1
-3.500000E-1	4.464843E-4	-4.464843E-4	-8.485298E-10	1.652539E+1
-4.000000E-1	5.482760E-4	-5.482760E-4	-1.041982E-9	1.689355E+1
-4.500000E-1	7.470817E-4	-7.470817E-4	-1.419806E-9	1.800879E+1
-5.000000E-1	9.547840E-4	-9.547840E-4	-1.814538E-9	1.837598E+1
-5.000000E-1	9.367164E-4	-9.367164E-4	-1.780201E-9	1.874414E+1
-4.500000E-1	7.398771E-4	-7.398771E-4	-1.406114E-9	1.911133E+1
-4.000000E-1	5.916375E-4	-5.916375E-4	-1.124389E-9	1.947949E+1
-3.500000E-1	4.415695E-4	-4.415695E-4	-8.391895E-10	2.022070E+1
-3.000000E-1	3.151771E-4	-3.151771E-4	-5.989845E-10	2.058887E+1
-2.500000E-1	2.152874E-4	-2.152874E-4	-4.091472E-10	2.095703E+1
-2.000000E-1	1.485536E-4	-1.485536E-4	-2.823216E-10	2.132520E+1
-1.500000E-1	8.857311E-5	-8.857311E-5	-1.683305E-10	2.169434E+1
-1.000000E-1	4.764745E-5	-4.764745E-5	-9.055254E-11	2.286914E+1
-5.000000E-2	2.064481E-5	-2.064481E-5	-3.923484E-11	2.357227E+1
0.000000E+0	2.039677E-7	-2.039677E-7	-3.876344E-13	2.427539E+1
