voltage_spot_13_scan_1	absJ_spot_13_scan_1	J_spot_13_scan_1	current_spot_13_scan_1	time_spot_13_scan_1	
0.000000E+0	2.867220E-8	-2.867220E-8	-1.601358E-13	0.000000E+0
5.000000E-2	5.014050E-6	5.014050E-6	2.800374E-11	7.031250E-1
1.000000E-1	1.092759E-5	1.092759E-5	6.103116E-11	1.406250E+0
1.500000E-1	1.680944E-5	1.680944E-5	9.388162E-11	2.109375E+0
2.000000E-1	1.855540E-5	1.855540E-5	1.036329E-10	2.812500E+0
2.500000E-1	1.877185E-5	1.877185E-5	1.048418E-10	3.515625E+0
3.000000E-1	3.918023E-5	3.918023E-5	2.188237E-10	4.630859E+0
3.500000E-1	5.286449E-5	5.286449E-5	2.952510E-10	4.999023E+0
4.000000E-1	7.981284E-5	7.981284E-5	4.457590E-10	5.367188E+0
4.500000E-1	9.703171E-5	9.703171E-5	5.419273E-10	5.736328E+0
5.000000E-1	1.153906E-4	1.153906E-4	6.444626E-10	6.104492E+0
5.000000E-1	1.299191E-4	1.299191E-4	7.256051E-10	6.472656E+0
4.500000E-1	5.706902E-5	5.706902E-5	3.187335E-10	6.840820E+0
4.000000E-1	4.293687E-5	4.293687E-5	2.398047E-10	7.209961E+0
3.500000E-1	4.299681E-5	4.299681E-5	2.401395E-10	7.578125E+0
3.000000E-1	3.284835E-5	3.284835E-5	1.834598E-10	7.946289E+0
2.500000E-1	2.428687E-5	2.428687E-5	1.356435E-10	8.315430E+0
2.000000E-1	1.659577E-5	1.659577E-5	9.268825E-11	9.490234E+0
1.500000E-1	1.186584E-5	1.186584E-5	6.627136E-11	1.019336E+1
1.000000E-1	7.163758E-6	7.163758E-6	4.000997E-11	1.089648E+1
5.000000E-2	3.694679E-6	3.694679E-6	2.063498E-11	1.159961E+1
0.000000E+0	8.973140E-8	8.973140E-8	5.011547E-13	1.230176E+1
-5.000000E-2	3.021615E-6	-3.021615E-6	-1.687588E-11	1.300586E+1
-1.000000E-1	5.834089E-6	-5.834089E-6	-3.258370E-11	1.370898E+1
-1.500000E-1	9.327021E-6	-9.327021E-6	-5.209191E-11	1.441211E+1
-2.000000E-1	1.529080E-5	-1.529080E-5	-8.539992E-11	1.511523E+1
-2.500000E-1	1.386761E-5	-1.386761E-5	-7.745135E-11	1.581836E+1
-3.000000E-1	1.673150E-5	-1.673150E-5	-9.344635E-11	1.652148E+1
-3.500000E-1	1.849450E-5	-1.849450E-5	-1.032928E-10	1.722461E+1
-4.000000E-1	1.923700E-5	-1.923700E-5	-1.074397E-10	1.833984E+1
-4.500000E-1	2.330049E-5	-2.330049E-5	-1.301345E-10	1.870801E+1
-5.000000E-1	2.733694E-5	-2.733694E-5	-1.526783E-10	1.907617E+1
-5.000000E-1	2.629439E-5	-2.629439E-5	-1.468556E-10	1.944434E+1
-4.500000E-1	2.250705E-5	-2.250705E-5	-1.257031E-10	1.981348E+1
-4.000000E-1	1.996366E-5	-1.996366E-5	-1.114981E-10	2.018164E+1
-3.500000E-1	1.625399E-5	-1.625399E-5	-9.077941E-11	2.135645E+1
-3.000000E-1	1.635594E-5	-1.635594E-5	-9.134880E-11	2.205957E+1
-2.500000E-1	1.217639E-5	-1.217639E-5	-6.800577E-11	2.276270E+1
-2.000000E-1	8.643582E-6	-8.643582E-6	-4.827487E-11	2.346582E+1
-1.500000E-1	6.253426E-6	-6.253426E-6	-3.492572E-11	2.416895E+1
-1.000000E-1	3.964039E-6	-3.964039E-6	-2.213937E-11	2.487207E+1
-5.000000E-2	2.082424E-6	-2.082424E-6	-1.163045E-11	2.557520E+1
0.000000E+0	6.610585E-8	-6.610585E-8	-3.692047E-13	2.627832E+1
