voltage_2_2_500mv_500ms	absJ_2_2_500mv_500ms	J_2_2_500mv_500ms	current_2_2_500mv_500ms	time_2_2_500mv_500ms	
0.000000E+0	5.068214E-9	5.068214E-9	4.422851E-14	0.000000E+0
5.000000E-2	6.386076E-6	6.386076E-6	5.572903E-11	1.002930E+0
1.000000E-1	1.303519E-5	1.303519E-5	1.137535E-10	3.015625E+0
1.500000E-1	2.096677E-5	2.096677E-5	1.829696E-10	3.683594E+0
2.000000E-1	2.956867E-5	2.956867E-5	2.580353E-10	4.351563E+0
2.500000E-1	3.936646E-5	3.936646E-5	3.435372E-10	5.019531E+0
3.000000E-1	4.968718E-5	4.968718E-5	4.336024E-10	5.687500E+0
3.500000E-1	6.270637E-5	6.270637E-5	5.472163E-10	6.355469E+0
4.000000E-1	7.500534E-5	7.500534E-5	6.545451E-10	7.023438E+0
4.500000E-1	8.948162E-5	8.948162E-5	7.808745E-10	7.691406E+0
5.000000E-1	1.104228E-4	1.104228E-4	9.636203E-10	8.359375E+0
5.000000E-1	1.064448E-4	1.064448E-4	9.289061E-10	9.027344E+0
4.500000E-1	9.158634E-5	9.158634E-5	7.992416E-10	9.695313E+0
4.000000E-1	7.654761E-5	7.654761E-5	6.680039E-10	1.036230E+1
3.500000E-1	6.285100E-5	6.285100E-5	5.484785E-10	1.103027E+1
3.000000E-1	5.268349E-5	5.268349E-5	4.597502E-10	1.169824E+1
2.500000E-1	4.011739E-5	4.011739E-5	3.500903E-10	1.236621E+1
2.000000E-1	3.043795E-5	3.043795E-5	2.656212E-10	1.303418E+1
1.500000E-1	2.146400E-5	2.146400E-5	1.873087E-10	1.370215E+1
1.000000E-1	1.359623E-5	1.359623E-5	1.186495E-10	1.437012E+1
5.000000E-2	6.393664E-6	6.393664E-6	5.579524E-11	1.614355E+1
0.000000E+0	3.361846E-8	3.361846E-8	2.933764E-13	1.714648E+1
-5.000000E-2	5.916135E-6	-5.916135E-6	-5.162802E-11	1.814941E+1
-1.000000E-1	1.181934E-5	-1.181934E-5	-1.031432E-10	1.915234E+1
-1.500000E-1	1.697684E-5	-1.697684E-5	-1.481509E-10	2.116504E+1
-2.000000E-1	2.157914E-5	-2.157914E-5	-1.883135E-10	2.183301E+1
-2.500000E-1	2.601162E-5	-2.601162E-5	-2.269942E-10	2.250098E+1
-3.000000E-1	3.115509E-5	-3.115509E-5	-2.718795E-10	2.316895E+1
-3.500000E-1	3.594692E-5	-3.594692E-5	-3.136961E-10	2.383691E+1
-4.000000E-1	4.065291E-5	-4.065291E-5	-3.547636E-10	2.450488E+1
-4.500000E-1	4.584097E-5	-4.584097E-5	-4.000379E-10	2.517285E+1
-5.000000E-1	5.105369E-5	-5.105369E-5	-4.455275E-10	2.583984E+1
-5.000000E-1	5.054239E-5	-5.054239E-5	-4.410656E-10	2.650781E+1
-4.500000E-1	4.584894E-5	-4.584894E-5	-4.001075E-10	2.717578E+1
-4.000000E-1	4.140837E-5	-4.140837E-5	-3.613562E-10	2.784375E+1
-3.500000E-1	3.612070E-5	-3.612070E-5	-3.152126E-10	2.851172E+1
-3.000000E-1	3.132398E-5	-3.132398E-5	-2.733533E-10	2.917871E+1
-2.500000E-1	2.651154E-5	-2.651154E-5	-2.313568E-10	2.984668E+1
-2.000000E-1	2.146477E-5	-2.146477E-5	-1.873155E-10	3.051465E+1
-1.500000E-1	1.637261E-5	-1.637261E-5	-1.428780E-10	3.118262E+1
-1.000000E-1	1.108319E-5	-1.108319E-5	-9.671906E-11	3.295605E+1
-5.000000E-2	5.725412E-6	-5.725412E-6	-4.996364E-11	3.395898E+1
0.000000E+0	5.853969E-8	-5.853969E-8	-5.108552E-13	3.496094E+1
