voltage_4_1_500mv_500ms	absJ_4_1_500mv_500ms	J_4_1_500mv_500ms	current_4_1_500mv_500ms	time_4_1_500mv_500ms	
0.000000E+0	6.574292E-7	-6.574292E-7	-4.997697E-12	0.000000E+0
5.000000E-2	3.762257E-4	3.762257E-4	2.860022E-9	2.012695E+0
1.000000E-1	9.104480E-4	9.104480E-4	6.921115E-9	2.680664E+0
1.500000E-1	1.754652E-3	1.754652E-3	1.333865E-8	4.693359E+0
2.000000E-1	2.879204E-3	2.879204E-3	2.188736E-8	5.360352E+0
2.500000E-1	4.442925E-3	4.442925E-3	3.377458E-8	6.027344E+0
3.000000E-1	6.528273E-3	6.528273E-3	4.962714E-8	6.694336E+0
3.500000E-1	9.502895E-3	9.502895E-3	7.223985E-8	7.362305E+0
4.000000E-1	1.290807E-2	1.290807E-2	9.812557E-8	8.029297E+0
4.500000E-1	1.684809E-2	1.684809E-2	1.280771E-7	1.004785E+1
5.000000E-1	2.173315E-2	2.173315E-2	1.652128E-7	1.071484E+1
5.000000E-1	2.161612E-2	2.161612E-2	1.643231E-7	1.138184E+1
4.500000E-1	1.667997E-2	1.667997E-2	1.267991E-7	1.204883E+1
4.000000E-1	1.276119E-2	1.276119E-2	9.700904E-8	1.338965E+1
3.500000E-1	9.330669E-3	9.330669E-3	7.093061E-8	1.405664E+1
3.000000E-1	6.670907E-3	6.670907E-3	5.071142E-8	1.472363E+1
2.500000E-1	4.516131E-3	4.516131E-3	3.433108E-8	1.539063E+1
2.000000E-1	2.891114E-3	2.891114E-3	2.197790E-8	1.605859E+1
1.500000E-1	1.672393E-3	1.672393E-3	1.271333E-8	1.672559E+1
1.000000E-1	9.024653E-4	9.024653E-4	6.860432E-9	1.806543E+1
5.000000E-2	3.770809E-4	3.770809E-4	2.866523E-9	1.873242E+1
0.000000E+0	7.782767E-7	-7.782767E-7	-5.916365E-12	2.050586E+1
-5.000000E-2	3.676608E-4	-3.676608E-4	-2.794913E-9	2.251953E+1
-1.000000E-1	8.562701E-4	-8.562701E-4	-6.509261E-9	2.318652E+1
-1.500000E-1	1.684106E-3	-1.684106E-3	-1.280237E-8	2.519922E+1
-2.000000E-1	2.757709E-3	-2.757709E-3	-2.096377E-8	2.586621E+1
-2.500000E-1	4.276627E-3	-4.276627E-3	-3.251040E-8	2.653320E+1
-3.000000E-1	6.214570E-3	-6.214570E-3	-4.724241E-8	2.720117E+1
-3.500000E-1	8.801891E-3	-8.801891E-3	-6.691091E-8	2.786816E+1
-4.000000E-1	1.171867E-2	-1.171867E-2	-8.908390E-8	2.853516E+1
-4.500000E-1	1.579606E-2	-1.579606E-2	-1.200797E-7	3.055371E+1
-5.000000E-1	2.003439E-2	-2.003439E-2	-1.522990E-7	3.122070E+1
-5.000000E-1	1.991246E-2	-1.991246E-2	-1.513721E-7	3.188770E+1
-4.500000E-1	1.569662E-2	-1.569662E-2	-1.193238E-7	3.255469E+1
-4.000000E-1	1.207031E-2	-1.207031E-2	-9.175704E-8	3.389453E+1
-3.500000E-1	9.136389E-3	-9.136389E-3	-6.945372E-8	3.456152E+1
-3.000000E-1	6.633779E-3	-6.633779E-3	-5.042918E-8	3.522852E+1
-2.500000E-1	4.539691E-3	-4.539691E-3	-3.451018E-8	3.589648E+1
-2.000000E-1	2.948330E-3	-2.948330E-3	-2.241285E-8	3.656348E+1
-1.500000E-1	1.806963E-3	-1.806963E-3	-1.373631E-8	3.723047E+1
-1.000000E-1	9.613847E-4	-9.613847E-4	-7.308330E-9	3.857031E+1
-5.000000E-2	4.064943E-4	-4.064943E-4	-3.090120E-9	3.923730E+1
0.000000E+0	7.813327E-7	-7.813327E-7	-5.939596E-12	4.101074E+1
