voltage_3_1_500mv_500ms	absJ_3_1_500mv_500ms	J_3_1_500mv_500ms	current_3_1_500mv_500ms	time_3_1_500mv_500ms	
0.000000E+0	5.564045E-8	-5.564045E-8	-6.236678E-13	0.000000E+0
5.000000E-2	2.646511E-5	2.646511E-5	2.966446E-10	2.013672E+0
1.000000E-1	5.482361E-5	5.482361E-5	6.145119E-10	2.681641E+0
1.500000E-1	8.641778E-5	8.641778E-5	9.686476E-10	3.349609E+0
2.000000E-1	1.215347E-4	1.215347E-4	1.362269E-9	5.362305E+0
2.500000E-1	1.608410E-4	1.608410E-4	1.802849E-9	6.030273E+0
3.000000E-1	2.042485E-4	2.042485E-4	2.289399E-9	6.697266E+0
3.500000E-1	2.516056E-4	2.516056E-4	2.820220E-9	7.364258E+0
4.000000E-1	3.080101E-4	3.080101E-4	3.452452E-9	8.031250E+0
4.500000E-1	3.856691E-4	3.856691E-4	4.322923E-9	8.699219E+0
5.000000E-1	4.390681E-4	4.390681E-4	4.921467E-9	9.366211E+0
5.000000E-1	4.397051E-4	4.397051E-4	4.928607E-9	1.003320E+1
4.500000E-1	3.738099E-4	3.738099E-4	4.189995E-9	1.070020E+1
4.000000E-1	2.980690E-4	2.980690E-4	3.341023E-9	1.136816E+1
3.500000E-1	2.456863E-4	2.456863E-4	2.753871E-9	1.203516E+1
3.000000E-1	1.987105E-4	1.987105E-4	2.227325E-9	1.270215E+1
2.500000E-1	1.569157E-4	1.569157E-4	1.758851E-9	1.337012E+1
2.000000E-1	1.186766E-4	1.186766E-4	1.330233E-9	1.403711E+1
1.500000E-1	8.433789E-5	8.433789E-5	9.453344E-10	1.537695E+1
1.000000E-1	5.342954E-5	5.342954E-5	5.988860E-10	1.604492E+1
5.000000E-2	2.550342E-5	2.550342E-5	2.858651E-10	1.671289E+1
0.000000E+0	1.481517E-8	-1.481517E-8	-1.660616E-13	1.848633E+1
-5.000000E-2	9.217200E-6	-9.217200E-6	-1.033146E-10	1.948926E+1
-1.000000E-1	4.799727E-5	-4.799727E-5	-5.379962E-10	2.150293E+1
-1.500000E-1	7.152826E-5	-7.152826E-5	-8.017526E-10	2.217090E+1
-2.000000E-1	8.948600E-5	-8.948600E-5	-1.003039E-9	2.283887E+1
-2.500000E-1	9.266839E-5	-9.266839E-5	-1.038710E-9	2.350586E+1
-3.000000E-1	1.323191E-4	-1.323191E-4	-1.483150E-9	2.551953E+1
-3.500000E-1	1.544137E-4	-1.544137E-4	-1.730807E-9	2.618652E+1
-4.000000E-1	1.728889E-4	-1.728889E-4	-1.937893E-9	2.685352E+1
-4.500000E-1	1.866121E-4	-1.866121E-4	-2.091715E-9	2.752051E+1
-5.000000E-1	2.094354E-4	-2.094354E-4	-2.347539E-9	2.818848E+1
-5.000000E-1	2.081072E-4	-2.081072E-4	-2.332651E-9	2.885547E+1
-4.500000E-1	1.865943E-4	-1.865943E-4	-2.091515E-9	2.952246E+1
-4.000000E-1	1.679150E-4	-1.679150E-4	-1.882141E-9	3.018945E+1
-3.500000E-1	1.474179E-4	-1.474179E-4	-1.652391E-9	3.085645E+1
-3.000000E-1	1.293813E-4	-1.293813E-4	-1.450221E-9	3.152441E+1
-2.500000E-1	1.085574E-4	-1.085574E-4	-1.216808E-9	3.219141E+1
-2.000000E-1	8.729166E-5	-8.729166E-5	-9.784428E-10	3.353125E+1
-1.500000E-1	6.653286E-5	-6.653286E-5	-7.457596E-10	3.419922E+1
-1.000000E-1	4.525182E-5	-4.525182E-5	-5.072228E-10	3.486621E+1
-5.000000E-2	2.316753E-5	-2.316753E-5	-2.596824E-10	3.553418E+1
0.000000E+0	4.733276E-8	-4.733276E-8	-5.305478E-13	3.730762E+1
