voltage_2_7_11	absJ_2_7_11	J_2_7_11	current_2_7_11	time_2_7_11	
0.000000E+0	4.461153E-6	4.461153E-6	3.391314E-11	0.000000E+0
5.000000E-2	7.967829E-3	7.967829E-3	6.057047E-8	3.818359E-1
1.000000E-1	1.673990E-2	1.673990E-2	1.272547E-7	9.570313E-1
1.500000E-1	2.638371E-2	2.638371E-2	2.005658E-7	1.144531E+0
2.000000E-1	3.712139E-2	3.712139E-2	2.821923E-7	1.333008E+0
2.500000E-1	4.901517E-2	4.901517E-2	3.726074E-7	1.520508E+0
3.000000E-1	6.315992E-2	6.315992E-2	4.801340E-7	1.708984E+0
3.500000E-1	7.815071E-2	7.815071E-2	5.940922E-7	1.897461E+0
4.000000E-1	9.531551E-2	9.531551E-2	7.245769E-7	2.084961E+0
4.500000E-1	1.143582E-1	1.143582E-1	8.693369E-7	2.273438E+0
5.000000E-1	1.363850E-1	1.363850E-1	1.036782E-6	2.461914E+0
5.000000E-1	1.360686E-1	1.360686E-1	1.034377E-6	2.649414E+0
4.500000E-1	1.148168E-1	1.148168E-1	8.728231E-7	2.837891E+0
4.000000E-1	9.582320E-2	9.582320E-2	7.284363E-7	3.025391E+0
3.500000E-1	7.803058E-2	7.803058E-2	5.931790E-7	3.213867E+0
3.000000E-1	6.302991E-2	6.302991E-2	4.791457E-7	3.402344E+0
2.500000E-1	4.961015E-2	4.961015E-2	3.771303E-7	3.589844E+0
2.000000E-1	3.794606E-2	3.794606E-2	2.884613E-7	3.778320E+0
1.500000E-1	2.634423E-2	2.634423E-2	2.002656E-7	3.965820E+0
1.000000E-1	1.662148E-2	1.662148E-2	1.263545E-7	4.154297E+0
5.000000E-2	7.930004E-3	7.930004E-3	6.028293E-8	4.536133E+0
0.000000E+0	3.997705E-6	3.997705E-6	3.039007E-11	5.654297E+0
-5.000000E-2	7.404622E-3	-7.404622E-3	-5.628904E-8	6.037109E+0
-1.000000E-1	1.459960E-2	-1.459960E-2	-1.109844E-7	6.612305E+0
-1.500000E-1	2.160616E-2	-2.160616E-2	-1.642474E-7	6.799805E+0
-2.000000E-1	2.839561E-2	-2.839561E-2	-2.158600E-7	6.988281E+0
-2.500000E-1	3.524580E-2	-3.524580E-2	-2.679343E-7	7.175781E+0
-3.000000E-1	4.185517E-2	-4.185517E-2	-3.181779E-7	7.364258E+0
-3.500000E-1	4.858302E-2	-4.858302E-2	-3.693222E-7	7.552734E+0
-4.000000E-1	5.537993E-2	-5.537993E-2	-4.209915E-7	7.740234E+0
-4.500000E-1	6.222111E-2	-6.222111E-2	-4.729973E-7	7.928711E+0
-5.000000E-1	6.918738E-2	-6.918738E-2	-5.259541E-7	8.117188E+0
-5.000000E-1	6.909996E-2	-6.909996E-2	-5.252895E-7	8.304688E+0
-4.500000E-1	6.199385E-2	-6.199385E-2	-4.712697E-7	8.493164E+0
-4.000000E-1	5.518689E-2	-5.518689E-2	-4.195240E-7	8.680664E+0
-3.500000E-1	4.841279E-2	-4.841279E-2	-3.680281E-7	8.869141E+0
-3.000000E-1	4.166884E-2	-4.166884E-2	-3.167615E-7	9.057617E+0
-2.500000E-1	3.494156E-2	-3.494156E-2	-2.656215E-7	9.245117E+0
-2.000000E-1	2.825295E-2	-2.825295E-2	-2.147755E-7	9.433594E+0
-1.500000E-1	2.140078E-2	-2.140078E-2	-1.626861E-7	9.622070E+0
-1.000000E-1	1.448731E-2	-1.448731E-2	-1.101308E-7	9.809570E+0
-5.000000E-2	7.384503E-3	-7.384503E-3	-5.613609E-8	1.019141E+1
0.000000E+0	5.504699E-6	5.504699E-6	4.184605E-11	1.130957E+1
0.000000E+0	1.572210E-6	1.572210E-6	1.195175E-11	1.183398E+1
5.000000E-2	7.907830E-3	7.907830E-3	6.011436E-8	1.221582E+1
1.000000E-1	1.646827E-2	1.646827E-2	1.251898E-7	1.279102E+1
1.500000E-1	2.600231E-2	2.600231E-2	1.976664E-7	1.297852E+1
2.000000E-1	3.660031E-2	3.660031E-2	2.782311E-7	1.316699E+1
