voltage_1_2	absJ_1_2	J_1_2	current_1_2	time_1_2	
0.000000E+0	1.458036E-6	1.458036E-6	2.262002E-11	0.000000E+0
5.000000E-2	2.843174E-3	2.843174E-3	4.410911E-8	3.828125E-1
1.000000E-1	5.930481E-3	5.930481E-3	9.200570E-8	5.703125E-1
1.500000E-1	9.083696E-3	9.083696E-3	1.409248E-7	1.145508E+0
2.000000E-1	1.256417E-2	1.256417E-2	1.949210E-7	1.333008E+0
2.500000E-1	1.696866E-2	1.696866E-2	2.632524E-7	1.521484E+0
3.000000E-1	2.214576E-2	2.214576E-2	3.435702E-7	1.708984E+0
3.500000E-1	2.713590E-2	2.713590E-2	4.209874E-7	1.897461E+0
4.000000E-1	3.218154E-2	3.218154E-2	4.992657E-7	2.085938E+0
4.500000E-1	3.882695E-2	3.882695E-2	6.023627E-7	2.273438E+0
5.000000E-1	4.786303E-2	4.786303E-2	7.425488E-7	2.461914E+0
5.000000E-1	4.463543E-2	4.463543E-2	6.924758E-7	2.649414E+0
4.500000E-1	3.771843E-2	3.771843E-2	5.851652E-7	2.837891E+0
4.000000E-1	3.106298E-2	3.106298E-2	4.819123E-7	3.026367E+0
3.500000E-1	2.570301E-2	2.570301E-2	3.987575E-7	3.213867E+0
3.000000E-1	2.064758E-2	2.064758E-2	3.203273E-7	3.402344E+0
2.500000E-1	1.649024E-2	1.649024E-2	2.558302E-7	3.590820E+0
2.000000E-1	1.230164E-2	1.230164E-2	1.908481E-7	3.778320E+0
1.500000E-1	8.449554E-3	8.449554E-3	1.310867E-7	3.966797E+0
1.000000E-1	5.311002E-3	5.311002E-3	8.239508E-8	4.348633E+0
5.000000E-2	2.573207E-3	2.573207E-3	3.992083E-8	4.536133E+0
0.000000E+0	1.629023E-6	1.629023E-6	2.527273E-11	5.430664E+0
-5.000000E-2	2.447573E-3	-2.447573E-3	-3.797174E-8	5.814453E+0
-1.000000E-1	4.928922E-3	-4.928922E-3	-7.646749E-8	6.001953E+0
-1.500000E-1	8.060068E-3	-8.060068E-3	-1.250442E-7	6.576172E+0
-2.000000E-1	1.068544E-2	-1.068544E-2	-1.657744E-7	6.764648E+0
-2.500000E-1	1.358301E-2	-1.358301E-2	-2.107273E-7	6.953125E+0
-3.000000E-1	1.687935E-2	-1.687935E-2	-2.618668E-7	7.140625E+0
-3.500000E-1	2.019923E-2	-2.019923E-2	-3.133717E-7	7.329102E+0
-4.000000E-1	2.353498E-2	-2.353498E-2	-3.651226E-7	7.517578E+0
-4.500000E-1	2.810625E-2	-2.810625E-2	-4.360415E-7	7.705078E+0
-5.000000E-1	3.327244E-2	-3.327244E-2	-5.161899E-7	7.893555E+0
-5.000000E-1	3.151787E-2	-3.151787E-2	-4.889695E-7	8.081055E+0
-4.500000E-1	2.751242E-2	-2.751242E-2	-4.268287E-7	8.269531E+0
-4.000000E-1	2.335940E-2	-2.335940E-2	-3.623986E-7	8.458008E+0
-3.500000E-1	1.957942E-2	-1.957942E-2	-3.037559E-7	8.645508E+0
-3.000000E-1	1.699168E-2	-1.699168E-2	-2.636096E-7	8.833984E+0
-2.500000E-1	1.443551E-2	-1.443551E-2	-2.239530E-7	9.022461E+0
-2.000000E-1	1.094680E-2	-1.094680E-2	-1.698291E-7	9.209961E+0
-1.500000E-1	7.617727E-3	-7.617727E-3	-1.181817E-7	9.398438E+0
-1.000000E-1	4.836911E-3	-4.836911E-3	-7.504002E-8	9.780273E+0
-5.000000E-2	2.381599E-3	-2.381599E-3	-3.694821E-8	9.967773E+0
0.000000E+0	1.565763E-6	1.565763E-6	2.429130E-11	1.086230E+1
