voltage_2_1_500mv_500ms	absJ_2_1_500mv_500ms	J_2_1_500mv_500ms	current_2_1_500mv_500ms	time_2_1_500mv_500ms	
0.000000E+0	8.289114E-8	-8.289114E-8	-9.291179E-13	0.000000E+0
5.000000E-2	4.096757E-6	4.096757E-6	4.592011E-11	1.001953E+0
1.000000E-1	9.480241E-6	9.480241E-6	1.062630E-10	3.182617E+0
1.500000E-1	1.909247E-5	1.909247E-5	2.140054E-10	3.850586E+0
2.000000E-1	3.353440E-5	3.353440E-5	3.758835E-10	4.518555E+0
2.500000E-1	5.768385E-5	5.768385E-5	6.465720E-10	5.186523E+0
3.000000E-1	9.181567E-5	9.181567E-5	1.029152E-9	5.854492E+0
3.500000E-1	1.430694E-4	1.430694E-4	1.603650E-9	7.867188E+0
4.000000E-1	2.098313E-4	2.098313E-4	2.351976E-9	8.534180E+0
4.500000E-1	3.028770E-4	3.028770E-4	3.394916E-9	9.202148E+0
5.000000E-1	4.183995E-4	4.183995E-4	4.689795E-9	9.869141E+0
5.000000E-1	4.312797E-4	4.312797E-4	4.834168E-9	1.053613E+1
4.500000E-1	3.130773E-4	3.130773E-4	3.509250E-9	1.120410E+1
4.000000E-1	2.251248E-4	2.251248E-4	2.523400E-9	1.187109E+1
3.500000E-1	1.620203E-4	1.620203E-4	1.816068E-9	1.253809E+1
3.000000E-1	1.086120E-4	1.086120E-4	1.217420E-9	1.320605E+1
2.500000E-1	6.800513E-5	6.800513E-5	7.622622E-10	1.454590E+1
2.000000E-1	4.313135E-5	4.313135E-5	4.834546E-10	1.521387E+1
1.500000E-1	2.371912E-5	2.371912E-5	2.658651E-10	1.588184E+1
1.000000E-1	1.228564E-5	1.228564E-5	1.377084E-10	1.654980E+1
5.000000E-2	4.797981E-6	4.797981E-6	5.378005E-11	1.832324E+1
0.000000E+0	7.084128E-7	7.084128E-7	7.940523E-12	1.932617E+1
-5.000000E-2	4.800030E-6	-4.800030E-6	-5.380302E-11	2.032910E+1
-1.000000E-1	1.137818E-5	-1.137818E-5	-1.275368E-10	2.234277E+1
-1.500000E-1	2.163639E-5	-2.163639E-5	-2.425200E-10	2.300977E+1
-2.000000E-1	3.729079E-5	-3.729079E-5	-4.179884E-10	2.367773E+1
-2.500000E-1	6.093153E-5	-6.093153E-5	-6.829750E-10	2.434570E+1
-3.000000E-1	9.133998E-5	-9.133998E-5	-1.023820E-9	2.501367E+1
-3.500000E-1	1.352877E-4	-1.352877E-4	-1.516425E-9	2.702637E+1
-4.000000E-1	1.890799E-4	-1.890799E-4	-2.119376E-9	2.769336E+1
-4.500000E-1	2.578077E-4	-2.578077E-4	-2.889739E-9	2.836035E+1
-5.000000E-1	3.433136E-4	-3.433136E-4	-3.848165E-9	2.902832E+1
-5.000000E-1	3.389165E-4	-3.389165E-4	-3.798879E-9	2.969531E+1
-4.500000E-1	2.513666E-4	-2.513666E-4	-2.817541E-9	3.036230E+1
-4.000000E-1	1.806779E-4	-1.806779E-4	-2.025199E-9	3.102930E+1
-3.500000E-1	1.285563E-4	-1.285563E-4	-1.440974E-9	3.169629E+1
-3.000000E-1	8.673680E-5	-8.673680E-5	-9.722234E-10	3.303613E+1
-2.500000E-1	5.792292E-5	-5.792292E-5	-6.492518E-10	3.370410E+1
-2.000000E-1	3.600641E-5	-3.600641E-5	-4.035920E-10	3.437207E+1
-1.500000E-1	2.111025E-5	-2.111025E-5	-2.366225E-10	3.504004E+1
-1.000000E-1	1.098346E-5	-1.098346E-5	-1.231124E-10	3.570801E+1
-5.000000E-2	4.565886E-6	-4.565886E-6	-5.117852E-11	3.748145E+1
0.000000E+0	2.213856E-8	-2.213856E-8	-2.481487E-13	3.848340E+1
