voltage_3_1	absJ_3_1	J_3_1	current_3_1	time_3_1	
0.000000E+0	1.564087E-6	1.564087E-6	1.453003E-11	0.000000E+0
5.000000E-2	2.217751E-4	2.217751E-4	2.060243E-9	8.437500E-1
1.000000E-1	4.299718E-4	4.299718E-4	3.994345E-9	9.619141E-1
1.500000E-1	6.889255E-4	6.889255E-4	6.399969E-9	1.080078E+0
2.000000E-1	9.686465E-4	9.686465E-4	8.998517E-9	1.197266E+0
2.500000E-1	1.134124E-3	1.134124E-3	1.053577E-8	1.562500E+0
3.000000E-1	1.402055E-3	1.402055E-3	1.302479E-8	1.680664E+0
3.500000E-1	1.761235E-3	1.761235E-3	1.636149E-8	1.797852E+0
4.000000E-1	2.161564E-3	2.161564E-3	2.008046E-8	1.916016E+0
4.500000E-1	2.514999E-3	2.514999E-3	2.336380E-8	2.034180E+0
5.000000E-1	3.230364E-3	3.230364E-3	3.000938E-8	2.152344E+0
5.000000E-1	3.197547E-3	3.197547E-3	2.970452E-8	2.270508E+0
4.500000E-1	2.849962E-3	2.849962E-3	2.647553E-8	2.387695E+0
4.000000E-1	2.239526E-3	2.239526E-3	2.080471E-8	2.505859E+0
3.500000E-1	1.779482E-3	1.779482E-3	1.653100E-8	2.624023E+0
3.000000E-1	1.464627E-3	1.464627E-3	1.360607E-8	2.742188E+0
2.500000E-1	1.205876E-3	1.205876E-3	1.120233E-8	2.860352E+0
2.000000E-1	9.166588E-4	9.166588E-4	8.515562E-9	3.101563E+0
1.500000E-1	6.699675E-4	6.699675E-4	6.223853E-9	3.219727E+0
1.000000E-1	4.307392E-4	4.307392E-4	4.001474E-9	3.336914E+0
5.000000E-2	2.193555E-4	2.193555E-4	2.037765E-9	3.455078E+0
0.000000E+0	4.505097E-7	4.505097E-7	4.185138E-12	4.136719E+0
-5.000000E-2	1.099751E-5	-1.099751E-5	-1.021645E-10	4.751953E+0
-1.000000E-1	3.611649E-4	-3.611649E-4	-3.355144E-9	5.424805E+0
-1.500000E-1	5.625344E-4	-5.625344E-4	-5.225823E-9	5.542969E+0
-2.000000E-1	7.721223E-4	-7.721223E-4	-7.172849E-9	5.661133E+0
-2.500000E-1	8.855163E-4	-8.855163E-4	-8.226255E-9	5.778320E+0
-3.000000E-1	1.014603E-3	-1.014603E-3	-9.425438E-9	5.896484E+0
-3.500000E-1	1.073568E-3	-1.073568E-3	-9.973213E-9	6.014648E+0
-4.000000E-1	1.309895E-3	-1.309895E-3	-1.216864E-8	6.379883E+0
-4.500000E-1	1.494824E-3	-1.494824E-3	-1.388659E-8	6.497070E+0
-5.000000E-1	1.672762E-3	-1.672762E-3	-1.553960E-8	6.615234E+0
-5.000000E-1	1.643482E-3	-1.643482E-3	-1.526759E-8	6.733398E+0
-4.500000E-1	1.474065E-3	-1.474065E-3	-1.369374E-8	6.851563E+0
-4.000000E-1	1.302056E-3	-1.302056E-3	-1.209582E-8	6.969727E+0
-3.500000E-1	1.124262E-3	-1.124262E-3	-1.044415E-8	7.086914E+0
-3.000000E-1	9.293391E-4	-9.293391E-4	-8.633359E-9	7.329102E+0
-2.500000E-1	8.059528E-4	-8.059528E-4	-7.487127E-9	7.446289E+0
-2.000000E-1	6.296699E-4	-6.296699E-4	-5.849497E-9	7.564453E+0
-1.500000E-1	4.620215E-4	-4.620215E-4	-4.292080E-9	7.682617E+0
-1.000000E-1	3.015901E-4	-3.015901E-4	-2.801707E-9	7.800781E+0
-5.000000E-2	1.461728E-4	-1.461728E-4	-1.357914E-9	7.918945E+0
0.000000E+0	1.014518E-6	1.014518E-6	9.424656E-12	8.600586E+0
