voltage_spot_7_run_3_20	absJ_spot_7_run_3_20	J_spot_7_run_3_20	current_spot_7_run_3_20	time_spot_7_run_3_20	
0.000000E+0	3.975303E-6	-3.975303E-6	-1.541825E-11	0.000000E+0
5.000000E-2	1.348409E-3	1.348409E-3	5.229817E-9	1.115234E+0
1.000000E-1	3.025711E-3	3.025711E-3	1.173525E-8	2.229492E+0
1.500000E-1	5.727012E-3	5.727012E-3	2.221227E-8	2.597656E+0
2.000000E-1	9.300323E-3	9.300323E-3	3.607139E-8	2.965820E+0
2.500000E-1	1.394379E-2	1.394379E-2	5.408113E-8	3.333008E+0
3.000000E-1	2.057418E-2	2.057418E-2	7.979717E-8	3.701172E+0
3.500000E-1	2.837861E-2	2.837861E-2	1.100667E-7	4.821289E+0
4.000000E-1	5.936079E-2	5.936079E-2	2.302314E-7	5.188477E+0
4.500000E-1	9.949701E-2	9.949701E-2	3.859001E-7	5.556641E+0
5.000000E-1	1.040505E-1	1.040505E-1	4.035608E-7	5.924805E+0
5.000000E-1	8.635325E-2	8.635325E-2	3.349219E-7	6.291992E+0
4.500000E-1	6.567680E-2	6.567680E-2	2.547281E-7	6.660156E+0
4.000000E-1	5.150994E-2	5.150994E-2	1.997818E-7	7.027344E+0
3.500000E-1	3.706929E-2	3.706929E-2	1.437736E-7	7.395508E+0
3.000000E-1	2.592511E-2	2.592511E-2	1.005508E-7	7.763672E+0
2.500000E-1	1.819198E-2	1.819198E-2	7.055777E-8	8.504883E+0
2.000000E-1	1.220222E-2	1.220222E-2	4.732641E-8	8.872070E+0
1.500000E-1	7.525708E-3	7.525708E-3	2.918853E-8	9.240234E+0
1.000000E-1	4.510341E-3	4.510341E-3	1.749340E-8	9.608398E+0
5.000000E-2	2.053606E-3	2.053606E-3	7.964932E-9	1.034863E+1
0.000000E+0	6.648902E-6	-6.648902E-6	-2.578783E-11	1.152344E+1
-5.000000E-2	1.699608E-3	-1.699608E-3	-6.591945E-9	1.263867E+1
-1.000000E-1	3.774816E-3	-3.774816E-3	-1.464066E-8	1.375293E+1
-1.500000E-1	6.568505E-3	-6.568505E-3	-2.547601E-8	1.412109E+1
-2.000000E-1	1.016118E-2	-1.016118E-2	-3.941022E-8	1.448926E+1
-2.500000E-1	1.506662E-2	-1.506662E-2	-5.843603E-8	1.485645E+1
