voltage_spot_13_scan_1	absJ_spot_13_scan_1	J_spot_13_scan_1	current_spot_13_scan_1	time_spot_13_scan_1	
0.000000E+0	2.140911E-8	2.140911E-8	2.989275E-14	0.000000E+0
5.000000E-2	2.504906E-6	2.504906E-6	3.497508E-12	7.031250E-1
1.000000E-1	5.196470E-6	5.196470E-6	7.255641E-12	1.406250E+0
1.500000E-1	8.305940E-6	8.305940E-6	1.159728E-11	2.109375E+0
2.000000E-1	1.169110E-5	1.169110E-5	1.632385E-11	2.812500E+0
2.500000E-1	1.520305E-5	1.520305E-5	2.122746E-11	3.515625E+0
3.000000E-1	1.940114E-5	1.940114E-5	2.708910E-11	4.218750E+0
3.500000E-1	2.453251E-5	2.453251E-5	3.425384E-11	4.921875E+0
4.000000E-1	3.009156E-5	3.009156E-5	4.201575E-11	5.625000E+0
4.500000E-1	3.719598E-5	3.719598E-5	5.193539E-11	6.328125E+0
5.000000E-1	4.983911E-5	4.983911E-5	6.958853E-11	7.031250E+0
5.000000E-1	4.329841E-5	4.329841E-5	6.045598E-11	7.734375E+0
4.500000E-1	3.562583E-5	3.562583E-5	4.974304E-11	8.437500E+0
4.000000E-1	2.941881E-5	2.941881E-5	4.107641E-11	9.140625E+0
3.500000E-1	2.405407E-5	2.405407E-5	3.358581E-11	9.843750E+0
3.000000E-1	1.930031E-5	1.930031E-5	2.694831E-11	1.054688E+1
2.500000E-1	1.505192E-5	1.505192E-5	2.101645E-11	1.125000E+1
2.000000E-1	1.117547E-5	1.117547E-5	1.560390E-11	1.195313E+1
1.500000E-1	8.044599E-6	8.044599E-6	1.123238E-11	1.265625E+1
1.000000E-1	5.062717E-6	5.062717E-6	7.068887E-12	1.335938E+1
5.000000E-2	2.423921E-6	2.423921E-6	3.384432E-12	1.406250E+1
0.000000E+0	7.725763E-8	7.725763E-8	1.078720E-13	1.476563E+1
-5.000000E-2	2.117474E-6	-2.117474E-6	-2.956552E-12	1.546875E+1
-1.000000E-1	4.227524E-6	-4.227524E-6	-5.902737E-12	1.617188E+1
-1.500000E-1	6.655609E-6	-6.655609E-6	-9.292983E-12	1.687500E+1
-2.000000E-1	8.800359E-6	-8.800359E-6	-1.228762E-11	1.757813E+1
-2.500000E-1	1.042474E-5	-1.042474E-5	-1.455568E-11	1.828125E+1
-3.000000E-1	1.231642E-5	-1.231642E-5	-1.719697E-11	1.898438E+1
-3.500000E-1	1.436036E-5	-1.436036E-5	-2.005085E-11	1.968750E+1
-4.000000E-1	1.669493E-5	-1.669493E-5	-2.331052E-11	2.039063E+1
-4.500000E-1	1.881706E-5	-1.881706E-5	-2.627357E-11	2.109375E+1
-5.000000E-1	2.143981E-5	-2.143981E-5	-2.993562E-11	2.179688E+1
-5.000000E-1	2.133845E-5	-2.133845E-5	-2.979410E-11	2.250000E+1
-4.500000E-1	1.888633E-5	-1.888633E-5	-2.637029E-11	2.320313E+1
-4.000000E-1	1.610440E-5	-1.610440E-5	-2.248599E-11	2.390625E+1
-3.500000E-1	1.400926E-5	-1.400926E-5	-1.956062E-11	2.460938E+1
-3.000000E-1	1.197425E-5	-1.197425E-5	-1.671920E-11	2.531250E+1
-2.500000E-1	1.012751E-5	-1.012751E-5	-1.414067E-11	2.601563E+1
-2.000000E-1	8.258471E-6	-8.258471E-6	-1.153100E-11	2.671875E+1
-1.500000E-1	6.238022E-6	-6.238022E-6	-8.709922E-12	2.742188E+1
-1.000000E-1	4.183444E-6	-4.183444E-6	-5.841189E-12	2.812500E+1
-5.000000E-2	2.135136E-6	-2.135136E-6	-2.981212E-12	2.882813E+1
0.000000E+0	2.479839E-8	2.479839E-8	3.462508E-14	2.953125E+1
