voltage_spot_11_scan_1	absJ_spot_11_scan_1	J_spot_11_scan_1	current_spot_11_scan_1	time_spot_11_scan_1	
0.000000E+0	5.464094E-9	5.464094E-9	3.051726E-14	0.000000E+0
5.000000E-2	9.153687E-7	9.153687E-7	5.112383E-12	7.031250E-1
1.000000E-1	2.153320E-6	2.153320E-6	1.202641E-11	1.406250E+0
1.500000E-1	4.553503E-6	4.553503E-6	2.543156E-11	2.109375E+0
2.000000E-1	8.064034E-6	8.064034E-6	4.503806E-11	2.812500E+0
2.500000E-1	1.081964E-5	1.081964E-5	6.042825E-11	3.515625E+0
3.000000E-1	1.740935E-5	1.740935E-5	9.723215E-11	4.218750E+0
3.500000E-1	2.861650E-5	2.861650E-5	1.598247E-10	5.333984E+0
4.000000E-1	4.017106E-5	4.017106E-5	2.243575E-10	5.702148E+0
4.500000E-1	4.981286E-5	4.981286E-5	2.782075E-10	6.070313E+0
5.000000E-1	5.948899E-5	5.948899E-5	3.322492E-10	6.439453E+0
5.000000E-1	6.842898E-5	6.842898E-5	3.821795E-10	6.807617E+0
4.500000E-1	4.489552E-5	4.489552E-5	2.507439E-10	7.175781E+0
4.000000E-1	3.243775E-5	3.243775E-5	1.811666E-10	7.544922E+0
3.500000E-1	2.106751E-5	2.106751E-5	1.176632E-10	7.913086E+0
3.000000E-1	1.550490E-5	1.550490E-5	8.659568E-11	9.087891E+0
2.500000E-1	1.166752E-5	1.166752E-5	6.516374E-11	9.791016E+0
2.000000E-1	8.295958E-6	8.295958E-6	4.633337E-11	1.049414E+1
1.500000E-1	5.616222E-6	5.616222E-6	3.136690E-11	1.119727E+1
1.000000E-1	2.909841E-6	2.909841E-6	1.625162E-11	1.190039E+1
5.000000E-2	1.147604E-6	1.147604E-6	6.409429E-12	1.260352E+1
0.000000E+0	4.175969E-8	4.175969E-8	2.332301E-13	1.330664E+1
-5.000000E-2	9.085428E-7	-9.085428E-7	-5.074260E-12	1.400977E+1
-1.000000E-1	2.393936E-6	-2.393936E-6	-1.337026E-11	1.471289E+1
-1.500000E-1	3.640072E-6	-3.640072E-6	-2.033000E-11	1.541602E+1
-2.000000E-1	5.872807E-6	-5.872807E-6	-3.279994E-11	1.611914E+1
-2.500000E-1	8.915374E-6	-8.915374E-6	-4.979284E-11	1.682227E+1
-3.000000E-1	1.484881E-5	-1.484881E-5	-8.293138E-11	1.752539E+1
-3.500000E-1	1.865953E-5	-1.865953E-5	-1.042145E-10	1.822852E+1
-4.000000E-1	3.069181E-5	-3.069181E-5	-1.714154E-10	1.934375E+1
-4.500000E-1	4.305663E-5	-4.305663E-5	-2.404736E-10	1.971191E+1
-5.000000E-1	6.332915E-5	-6.332915E-5	-3.536967E-10	2.008008E+1
-5.000000E-1	5.674796E-5	-5.674796E-5	-3.169404E-10	2.044922E+1
-4.500000E-1	4.685583E-5	-4.685583E-5	-2.616923E-10	2.081738E+1
-4.000000E-1	3.396879E-5	-3.396879E-5	-1.897175E-10	2.118555E+1
-3.500000E-1	2.254250E-5	-2.254250E-5	-1.259011E-10	2.155371E+1
-3.000000E-1	1.357580E-5	-1.357580E-5	-7.582159E-11	2.272852E+1
-2.500000E-1	9.331608E-6	-9.331608E-6	-5.211753E-11	2.343164E+1
-2.000000E-1	6.467641E-6	-6.467641E-6	-3.612212E-11	2.413477E+1
-1.500000E-1	3.937239E-6	-3.937239E-6	-2.198969E-11	2.483887E+1
-1.000000E-1	2.136839E-6	-2.136839E-6	-1.193436E-11	2.554199E+1
-5.000000E-2	9.467766E-7	-9.467766E-7	-5.287798E-12	2.624414E+1
0.000000E+0	2.317331E-8	-2.317331E-8	-1.294242E-13	2.694727E+1
