voltage_spot_14_scan_1	absJ_spot_14_scan_1	J_spot_14_scan_1	current_spot_14_scan_1	time_spot_14_scan_1	
0.000000E+0	2.625580E-7	-2.625580E-7	-2.291251E-12	0.000000E+0
5.000000E-2	1.823288E-5	1.823288E-5	1.591119E-10	1.115234E+0
1.000000E-1	3.791978E-5	3.791978E-5	3.309125E-10	1.483398E+0
1.500000E-1	5.329971E-5	5.329971E-5	4.651277E-10	1.851563E+0
2.000000E-1	8.148622E-5	8.148622E-5	7.111014E-10	2.220703E+0
2.500000E-1	9.937827E-5	9.937827E-5	8.672390E-10	2.588867E+0
3.000000E-1	5.095523E-5	5.095523E-5	4.446683E-10	3.704102E+0
3.500000E-1	6.177701E-5	6.177701E-5	5.391061E-10	4.444336E+0
4.000000E-1	7.831863E-5	7.831863E-5	6.834590E-10	4.813477E+0
4.500000E-1	1.031992E-4	1.031992E-4	9.005827E-10	5.181641E+0
5.000000E-1	9.189991E-5	9.189991E-5	8.019780E-10	6.295898E+0
5.000000E-1	9.426652E-5	9.426652E-5	8.226306E-10	7.037109E+0
4.500000E-1	7.098356E-5	7.098356E-5	6.194484E-10	7.405273E+0
4.000000E-1	6.056840E-5	6.056840E-5	5.285590E-10	7.774414E+0
3.500000E-1	4.858504E-5	4.858504E-5	4.239845E-10	8.142578E+0
3.000000E-1	3.826258E-5	3.826258E-5	3.339040E-10	8.510742E+0
2.500000E-1	3.024019E-5	3.024019E-5	2.638954E-10	8.879883E+0
2.000000E-1	2.153768E-5	2.153768E-5	1.879517E-10	9.248047E+0
1.500000E-1	1.478866E-5	1.478866E-5	1.290554E-10	9.616211E+0
1.000000E-1	9.362543E-6	9.362543E-6	8.170360E-11	1.079102E+1
5.000000E-2	4.391483E-6	4.391483E-6	3.832292E-11	1.149414E+1
0.000000E+0	7.707915E-8	7.707915E-8	6.726425E-13	1.219727E+1
-5.000000E-2	3.826963E-6	-3.826963E-6	-3.339655E-11	1.290137E+1
-1.000000E-1	7.558749E-6	-7.558749E-6	-6.596253E-11	1.360449E+1
-1.500000E-1	1.169784E-5	-1.169784E-5	-1.020829E-10	1.430762E+1
-2.000000E-1	1.453985E-5	-1.453985E-5	-1.268841E-10	1.542285E+1
-2.500000E-1	1.852701E-5	-1.852701E-5	-1.616787E-10	1.579102E+1
-3.000000E-1	2.224028E-5	-2.224028E-5	-1.940831E-10	1.615918E+1
-3.500000E-1	2.687606E-5	-2.687606E-5	-2.345379E-10	1.652734E+1
-4.000000E-1	3.060956E-5	-3.060956E-5	-2.671188E-10	1.689648E+1
-4.500000E-1	3.578846E-5	-3.578846E-5	-3.123132E-10	1.726465E+1
-5.000000E-1	3.840590E-5	-3.840590E-5	-3.351547E-10	1.763281E+1
-5.000000E-1	3.904955E-5	-3.904955E-5	-3.407716E-10	1.800195E+1
-4.500000E-1	3.383436E-5	-3.383436E-5	-2.952605E-10	1.837012E+1
-4.000000E-1	3.089729E-5	-3.089729E-5	-2.696297E-10	1.873828E+1
-3.500000E-1	2.638313E-5	-2.638313E-5	-2.302362E-10	1.910645E+1
-3.000000E-1	2.223140E-5	-2.223140E-5	-1.940056E-10	1.947559E+1
-2.500000E-1	1.862709E-5	-1.862709E-5	-1.625520E-10	1.984375E+1
