voltage_spot_4_scan_2_21	absJ_spot_4_scan_2_21	J_spot_4_scan_2_21	current_spot_4_scan_2_21	time_spot_4_scan_2_21	
0.000000E+0	2.418812E-8	2.418812E-8	9.381385E-14	0.000000E+0
5.000000E-2	3.687032E-6	3.687032E-6	1.430019E-11	7.031250E-1
1.000000E-1	6.996453E-6	6.996453E-6	2.713581E-11	1.406250E+0
1.500000E-1	1.542243E-5	1.542243E-5	5.981603E-11	2.109375E+0
2.000000E-1	2.124518E-5	2.124518E-5	8.239963E-11	2.812500E+0
2.500000E-1	2.525674E-5	2.525674E-5	9.795849E-11	3.515625E+0
3.000000E-1	4.421812E-5	4.421812E-5	1.715004E-10	4.630859E+0
3.500000E-1	5.460654E-5	5.460654E-5	2.117920E-10	4.999023E+0
4.000000E-1	6.077332E-5	6.077332E-5	2.357099E-10	5.367188E+0
4.500000E-1	7.699545E-5	7.699545E-5	2.986276E-10	5.736328E+0
5.000000E-1	8.579757E-5	8.579757E-5	3.327667E-10	6.104492E+0
5.000000E-1	6.947540E-5	6.947540E-5	2.694610E-10	6.472656E+0
4.500000E-1	8.007254E-5	8.007254E-5	3.105621E-10	6.841797E+0
4.000000E-1	6.846151E-5	6.846151E-5	2.655286E-10	7.209961E+0
3.500000E-1	5.787594E-5	5.787594E-5	2.244724E-10	7.578125E+0
3.000000E-1	3.383031E-5	3.383031E-5	1.312112E-10	7.946289E+0
2.500000E-1	3.596908E-5	3.596908E-5	1.395064E-10	9.533203E+0
2.000000E-1	2.128283E-5	2.128283E-5	8.254567E-11	1.070898E+1
1.500000E-1	1.094995E-5	1.094995E-5	4.246949E-11	1.141211E+1
1.000000E-1	7.530705E-6	7.530705E-6	2.920791E-11	1.211523E+1
5.000000E-2	4.014805E-6	4.014805E-6	1.557146E-11	1.281836E+1
0.000000E+0	9.617997E-8	9.617997E-8	3.730349E-13	1.352148E+1
-5.000000E-2	3.822667E-6	-3.822667E-6	-1.482625E-11	1.422461E+1
-1.000000E-1	7.896330E-6	-7.896330E-6	-3.062599E-11	1.492773E+1
-1.500000E-1	1.250221E-5	-1.250221E-5	-4.848995E-11	1.563086E+1
-2.000000E-1	1.908660E-5	-1.908660E-5	-7.402755E-11	1.633398E+1
-2.500000E-1	2.660218E-5	-2.660218E-5	-1.031768E-10	1.703711E+1
-3.000000E-1	4.634654E-5	-4.634654E-5	-1.797555E-10	1.815234E+1
-3.500000E-1	5.491573E-5	-5.491573E-5	-2.129912E-10	1.852051E+1
-4.000000E-1	6.370078E-5	-6.370078E-5	-2.470641E-10	1.888965E+1
-4.500000E-1	7.999457E-5	-7.999457E-5	-3.102597E-10	1.925781E+1
-5.000000E-1	9.457087E-5	-9.457087E-5	-3.667940E-10	1.962598E+1
-5.000000E-1	8.952370E-5	-8.952370E-5	-3.472185E-10	1.999414E+1
-4.500000E-1	8.463620E-5	-8.463620E-5	-3.282623E-10	2.036328E+1
-4.000000E-1	6.826362E-5	-6.826362E-5	-2.647611E-10	2.073145E+1
-3.500000E-1	4.821358E-5	-4.821358E-5	-1.869968E-10	2.109961E+1
-3.000000E-1	3.637957E-5	-3.637957E-5	-1.410985E-10	2.146875E+1
-2.500000E-1	3.610544E-5	-3.610544E-5	-1.400353E-10	2.183691E+1
-2.000000E-1	2.478440E-5	-2.478440E-5	-9.612654E-11	2.301172E+1
-1.500000E-1	1.821379E-5	-1.821379E-5	-7.064234E-11	2.371484E+1
-1.000000E-1	9.413333E-6	-9.413333E-6	-3.650970E-11	2.441797E+1
-5.000000E-2	4.266551E-6	-4.266551E-6	-1.654786E-11	2.512109E+1
0.000000E+0	1.213628E-7	-1.213628E-7	-4.707068E-13	2.582422E+1
0.000000E+0	6.715064E-8	-6.715064E-8	-2.604444E-13	2.652832E+1
5.000000E-2	4.085748E-6	4.085748E-6	1.584661E-11	2.723145E+1
1.000000E-1	9.810449E-6	9.810449E-6	3.804992E-11	2.793457E+1
1.500000E-1	1.934437E-5	1.934437E-5	7.502733E-11	2.863770E+1
2.000000E-1	2.651970E-5	2.651970E-5	1.028569E-10	2.934082E+1
2.500000E-1	3.734442E-5	3.734442E-5	1.448407E-10	3.045605E+1
3.000000E-1	5.244128E-5	5.244128E-5	2.033940E-10	3.082422E+1
3.500000E-1	5.795309E-5	5.795309E-5	2.247716E-10	3.119238E+1
4.000000E-1	7.530751E-5	7.530751E-5	2.920809E-10	3.156055E+1
4.500000E-1	7.906934E-5	7.906934E-5	3.066712E-10	3.192969E+1
5.000000E-1	1.054588E-4	1.054588E-4	4.090228E-10	3.229785E+1
5.000000E-1	1.091704E-4	1.091704E-4	4.234186E-10	3.266602E+1
4.500000E-1	8.254372E-5	8.254372E-5	3.201466E-10	3.303418E+1
4.000000E-1	6.912251E-5	6.912251E-5	2.680923E-10	3.340332E+1
3.500000E-1	5.962623E-5	5.962623E-5	2.312609E-10	3.377148E+1
3.000000E-1	3.291646E-5	3.291646E-5	1.276668E-10	3.413965E+1
2.500000E-1	2.732137E-5	2.732137E-5	1.059662E-10	3.450781E+1
2.000000E-1	1.903219E-5	1.903219E-5	7.381653E-11	3.568359E+1
1.500000E-1	1.175641E-5	1.175641E-5	4.559735E-11	3.638672E+1
1.000000E-1	6.890307E-6	6.890307E-6	2.672412E-11	3.708984E+1
5.000000E-2	3.856066E-6	3.856066E-6	1.495579E-11	3.779297E+1
0.000000E+0	8.718816E-8	8.718816E-8	3.381601E-13	3.849609E+1
-5.000000E-2	3.404445E-6	-3.404445E-6	-1.320417E-11	3.919922E+1
-1.000000E-1	7.700616E-6	-7.700616E-6	-2.986691E-11	3.990234E+1
-1.500000E-1	1.871992E-5	-1.871992E-5	-7.260538E-11	4.060547E+1
-2.000000E-1	2.664585E-5	-2.664585E-5	-1.033462E-10	4.130859E+1
-2.500000E-1	4.859836E-5	-4.859836E-5	-1.884892E-10	4.259082E+1
-3.000000E-1	7.292711E-5	-7.292711E-5	-2.828485E-10	4.295996E+1
-3.500000E-1	1.038852E-4	-1.038852E-4	-4.029199E-10	4.332813E+1
-4.000000E-1	1.099283E-4	-1.099283E-4	-4.263579E-10	4.369629E+1
-4.500000E-1	1.102086E-4	-1.102086E-4	-4.274452E-10	4.406445E+1
-5.000000E-1	1.522628E-4	-1.522628E-4	-5.905528E-10	4.443359E+1
-5.000000E-1	1.872239E-4	-1.872239E-4	-7.261495E-10	4.480176E+1
-4.500000E-1	1.366389E-4	-1.366389E-4	-5.299554E-10	4.516992E+1
-4.000000E-1	1.374898E-4	-1.374898E-4	-5.332554E-10	4.553906E+1
-3.500000E-1	6.963518E-5	-6.963518E-5	-2.700807E-10	4.590723E+1
-3.000000E-1	5.802575E-5	-5.802575E-5	-2.250534E-10	4.627539E+1
-2.500000E-1	4.549598E-5	-4.549598E-5	-1.764566E-10	4.664355E+1
-2.000000E-1	3.189950E-5	-3.189950E-5	-1.237225E-10	4.823047E+1
-1.500000E-1	1.980549E-5	-1.980549E-5	-7.681580E-11	4.940527E+1
-1.000000E-1	1.163956E-5	-1.163956E-5	-4.514414E-11	5.010840E+1
-5.000000E-2	5.776531E-6	-5.776531E-6	-2.240433E-11	5.081250E+1
0.000000E+0	1.277891E-7	-1.277891E-7	-4.956313E-13	5.151562E+1
0.000000E+0	6.383017E-8	-6.383017E-8	-2.475659E-13	5.221875E+1
5.000000E-2	4.989553E-6	4.989553E-6	1.935203E-11	5.292187E+1
1.000000E-1	1.070317E-5	1.070317E-5	4.151234E-11	5.362500E+1
1.500000E-1	2.005707E-5	2.005707E-5	7.779154E-11	5.432812E+1
2.000000E-1	2.667558E-5	2.667558E-5	1.034615E-10	5.503125E+1
2.500000E-1	3.778153E-5	3.778153E-5	1.465360E-10	5.614648E+1
3.000000E-1	4.942953E-5	4.942953E-5	1.917129E-10	5.651465E+1
3.500000E-1	6.717359E-5	6.717359E-5	2.605334E-10	5.688379E+1
4.000000E-1	9.340196E-5	9.340196E-5	3.622604E-10	5.725195E+1
4.500000E-1	1.117413E-4	1.117413E-4	4.333897E-10	5.762012E+1
5.000000E-1	1.323938E-4	1.323938E-4	5.134907E-10	5.798828E+1
5.000000E-1	1.458666E-4	1.458666E-4	5.657451E-10	5.835742E+1
4.500000E-1	1.249825E-4	1.249825E-4	4.847459E-10	5.872559E+1
4.000000E-1	8.834404E-5	8.834404E-5	3.426432E-10	5.909375E+1
3.500000E-1	7.805630E-5	7.805630E-5	3.027421E-10	5.946289E+1
3.000000E-1	6.096479E-5	6.096479E-5	2.364525E-10	5.983105E+1
2.500000E-1	4.159072E-5	4.159072E-5	1.613100E-10	6.019922E+1
