voltage_3_1	absJ_3_1	J_3_1	current_3_1	time_3_1	
0.000000E+0	4.628751E-7	4.628751E-7	2.585182E-12	0.000000E+0
5.000000E-2	3.678887E-5	3.678887E-5	2.054678E-10	6.054688E-1
1.000000E-1	7.100490E-5	7.100490E-5	3.965662E-10	7.949219E-1
1.500000E-1	1.168403E-4	1.168403E-4	6.525595E-10	9.833984E-1
2.000000E-1	1.505268E-4	1.505268E-4	8.407000E-10	1.559570E+0
2.500000E-1	2.239422E-4	2.239422E-4	1.250729E-9	1.747070E+0
3.000000E-1	3.469242E-4	3.469242E-4	1.937590E-9	1.935547E+0
3.500000E-1	4.776817E-4	4.776817E-4	2.667878E-9	2.123047E+0
4.000000E-1	6.703445E-4	6.703445E-4	3.743910E-9	2.311523E+0
4.500000E-1	9.128329E-4	9.128329E-4	5.098221E-9	2.500000E+0
5.000000E-1	1.195927E-3	1.195927E-3	6.679317E-9	2.687500E+0
5.000000E-1	1.205941E-3	1.205941E-3	6.735246E-9	2.875977E+0
4.500000E-1	9.296321E-4	9.296321E-4	5.192045E-9	3.063477E+0
4.000000E-1	6.998438E-4	6.998438E-4	3.908665E-9	3.251953E+0
3.500000E-1	5.064564E-4	5.064564E-4	2.828586E-9	3.440430E+0
3.000000E-1	3.524971E-4	3.524971E-4	1.968715E-9	3.627930E+0
2.500000E-1	2.392364E-4	2.392364E-4	1.336148E-9	3.816406E+0
2.000000E-1	1.321330E-4	1.321330E-4	7.379700E-10	4.227539E+0
1.500000E-1	8.757943E-5	8.757943E-5	4.891358E-10	4.416992E+0
1.000000E-1	5.516166E-5	5.516166E-5	3.080808E-10	4.605469E+0
5.000000E-2	1.878347E-5	1.878347E-5	1.049067E-10	4.793945E+0
0.000000E+0	3.442182E-6	3.442182E-6	1.922477E-11	5.689453E+0
-5.000000E-2	1.361505E-5	-1.361505E-5	-7.604080E-11	6.212891E+0
-1.000000E-1	1.415108E-5	-1.415108E-5	-7.903454E-11	6.736328E+0
-1.500000E-1	1.548726E-5	-1.548726E-5	-8.649718E-11	7.259766E+0
-2.000000E-1	1.127960E-4	-1.127960E-4	-6.299719E-10	7.866211E+0
-2.500000E-1	1.477865E-4	-1.477865E-4	-8.253955E-10	8.054688E+0
-3.000000E-1	1.605729E-4	-1.605729E-4	-8.968080E-10	8.244141E+0
-3.500000E-1	4.384486E-4	-4.384486E-4	-2.448759E-9	8.819336E+0
-4.000000E-1	5.693310E-4	-5.693310E-4	-3.179744E-9	9.007813E+0
-4.500000E-1	7.579829E-4	-7.579829E-4	-4.233375E-9	9.195313E+0
-5.000000E-1	9.956509E-4	-9.956509E-4	-5.560764E-9	9.383789E+0
-5.000000E-1	9.938488E-4	-9.938488E-4	-5.550699E-9	9.572266E+0
-4.500000E-1	7.762471E-4	-7.762471E-4	-4.335382E-9	9.759766E+0
-4.000000E-1	5.978002E-4	-5.978002E-4	-3.338746E-9	9.948242E+0
