voltage_10_2	absJ_10_2	J_10_2	current_10_2	time_10_2	
0.000000E+0	2.513044E-7	-2.513044E-7	-2.334563E-12	0.000000E+0
5.000000E-2	5.916384E-6	5.916384E-6	5.496193E-11	6.142578E-1
1.000000E-1	1.437179E-5	1.437179E-5	1.335108E-10	1.287109E+0
1.500000E-1	2.435137E-5	2.435137E-5	2.262190E-10	1.559570E+0
2.000000E-1	3.818219E-5	3.818219E-5	3.547043E-10	1.831055E+0
2.500000E-1	5.132644E-5	5.132644E-5	4.768115E-10	2.103516E+0
3.000000E-1	6.627910E-5	6.627910E-5	6.157185E-10	2.375977E+0
3.500000E-1	8.691495E-5	8.691495E-5	8.074211E-10	2.647461E+0
4.000000E-1	1.137834E-4	1.137834E-4	1.057023E-9	3.320313E+0
4.500000E-1	1.392915E-4	1.392915E-4	1.293988E-9	3.438477E+0
5.000000E-1	1.738025E-4	1.738025E-4	1.614588E-9	3.556641E+0
5.000000E-1	1.833648E-4	1.833648E-4	1.703419E-9	3.673828E+0
4.500000E-1	1.530086E-4	1.530086E-4	1.421417E-9	3.791992E+0
4.000000E-1	1.158242E-4	1.158242E-4	1.075982E-9	3.910156E+0
3.500000E-1	9.263427E-5	9.263427E-5	8.605523E-10	4.151367E+0
3.000000E-1	7.378528E-5	7.378528E-5	6.854493E-10	4.423828E+0
2.500000E-1	5.455409E-5	5.455409E-5	5.067957E-10	4.696289E+0
2.000000E-1	3.896101E-5	3.896101E-5	3.619394E-10	4.967773E+0
1.500000E-1	2.566214E-5	2.566214E-5	2.383957E-10	5.240234E+0
1.000000E-1	1.505990E-5	1.505990E-5	1.399032E-10	5.512695E+0
5.000000E-2	7.236074E-6	7.236074E-6	6.722156E-11	6.501953E+0
0.000000E+0	4.061790E-7	-4.061790E-7	-3.773315E-12	7.116211E+0
-5.000000E-2	6.836290E-6	-6.836290E-6	-6.350766E-11	7.730469E+0
-1.000000E-1	1.389600E-5	-1.389600E-5	-1.290908E-10	8.745117E+0
-1.500000E-1	2.378349E-5	-2.378349E-5	-2.209435E-10	9.017578E+0
-2.000000E-1	3.528182E-5	-3.528182E-5	-3.277605E-10	9.289063E+0
-2.500000E-1	4.546699E-5	-4.546699E-5	-4.223785E-10	9.561523E+0
-3.000000E-1	6.526523E-5	-6.526523E-5	-6.062999E-10	9.833984E+0
-3.500000E-1	8.125870E-5	-8.125870E-5	-7.548757E-10	1.010547E+1
-4.000000E-1	9.632581E-5	-9.632581E-5	-8.948460E-10	1.077832E+1
-4.500000E-1	1.105056E-4	-1.105056E-4	-1.026573E-9	1.089648E+1
-5.000000E-1	1.375217E-4	-1.375217E-4	-1.277547E-9	1.101465E+1
-5.000000E-1	1.480649E-4	-1.480649E-4	-1.375491E-9	1.113281E+1
-4.500000E-1	1.119878E-4	-1.119878E-4	-1.040342E-9	1.125000E+1
-4.000000E-1	9.372556E-5	-9.372556E-5	-8.706902E-10	1.149219E+1
-3.500000E-1	7.688661E-5	-7.688661E-5	-7.142600E-10	1.176367E+1
-3.000000E-1	5.910814E-5	-5.910814E-5	-5.491018E-10	1.203613E+1
-2.500000E-1	4.550105E-5	-4.550105E-5	-4.226949E-10	1.230859E+1
-2.000000E-1	3.414774E-5	-3.414774E-5	-3.172251E-10	1.258105E+1
-1.500000E-1	2.514784E-5	-2.514784E-5	-2.336180E-10	1.285254E+1
-1.000000E-1	1.591054E-5	-1.591054E-5	-1.478055E-10	1.312500E+1
-5.000000E-2	7.065820E-6	-7.065820E-6	-6.563994E-11	1.411426E+1
0.000000E+0	2.206575E-7	-2.206575E-7	-2.049860E-12	1.472852E+1
