voltage_run_3_spot_3_10	absJ_run_3_spot_3_10	J_run_3_spot_3_10	current_run_3_spot_3_10	time_run_3_spot_3_10	
2.000000E-1	6.089443E-6	6.089443E-6	7.652219E-11	1.767549E+2
1.500000E-1	3.828693E-6	3.828693E-6	4.811278E-11	1.774580E+2
1.000000E-1	2.096223E-6	2.096223E-6	2.634191E-11	1.781611E+2
5.000000E-2	9.589364E-7	9.589364E-7	1.205035E-11	1.788643E+2
0.000000E+0	6.881814E-8	6.881814E-8	8.647943E-13	1.795674E+2
-5.000000E-2	8.017486E-7	-8.017486E-7	-1.007507E-11	1.802705E+2
-1.000000E-1	1.954856E-6	-1.954856E-6	-2.456545E-11	1.809736E+2
-1.500000E-1	3.456318E-6	-3.456318E-6	-4.343338E-11	1.816768E+2
-2.000000E-1	5.805935E-6	-5.805935E-6	-7.295953E-11	1.823799E+2
-2.500000E-1	8.176999E-6	-8.176999E-6	-1.027552E-10	1.834951E+2
-3.000000E-1	1.167039E-5	-1.167039E-5	-1.466544E-10	1.838633E+2
-3.500000E-1	1.589961E-5	-1.589961E-5	-1.998004E-10	1.842314E+2
-4.000000E-1	2.327102E-5	-2.327102E-5	-2.924323E-10	1.846006E+2
