voltage_spot_6_run_1_10	absJ_spot_6_run_1_10	J_spot_6_run_1_10	current_spot_6_run_1_10	time_spot_6_run_1_10	
0.000000E+0	4.040711E-6	-4.040711E-6	-3.526186E-11	0.000000E+0
5.000000E-2	2.687312E-3	2.687312E-3	2.345122E-8	7.421875E-1
1.000000E-1	6.505389E-3	6.505389E-3	5.677023E-8	1.110352E+0
1.500000E-1	1.292986E-2	1.292986E-2	1.128343E-7	2.229492E+0
2.000000E-1	2.176322E-2	2.176322E-2	1.899199E-7	2.597656E+0
2.500000E-1	3.490647E-2	3.490647E-2	3.046164E-7	2.965820E+0
3.000000E-1	5.274026E-2	5.274026E-2	4.602456E-7	3.333008E+0
3.500000E-1	7.554387E-2	7.554387E-2	6.592446E-7	3.701172E+0
4.000000E-1	1.048739E-1	1.048739E-1	9.151972E-7	4.069336E+0
4.500000E-1	1.382153E-1	1.382153E-1	1.206156E-6	5.196289E+0
5.000000E-1	1.801777E-1	1.801777E-1	1.572347E-6	5.563477E+0
5.000000E-1	1.814958E-1	1.814958E-1	1.583850E-6	5.931641E+0
4.500000E-1	1.400576E-1	1.400576E-1	1.222233E-6	6.299805E+0
4.000000E-1	1.060158E-1	1.060158E-1	9.251621E-7	7.040039E+0
3.500000E-1	7.697014E-2	7.697014E-2	6.716912E-7	7.408203E+0
3.000000E-1	5.411613E-2	5.411613E-2	4.722523E-7	7.776367E+0
2.500000E-1	3.674655E-2	3.674655E-2	3.206741E-7	8.143555E+0
2.000000E-1	2.317992E-2	2.317992E-2	2.022830E-7	8.511719E+0
1.500000E-1	1.372723E-2	1.372723E-2	1.197927E-7	8.878906E+0
1.000000E-1	7.178862E-3	7.178862E-3	6.264739E-8	9.620117E+0
5.000000E-2	2.998789E-3	2.998789E-3	2.616937E-8	9.988281E+0
0.000000E+0	4.526189E-6	-4.526189E-6	-3.949845E-11	1.116211E+1
-5.000000E-2	2.950157E-3	-2.950157E-3	-2.574498E-8	1.190430E+1
-1.000000E-1	7.016359E-3	-7.016359E-3	-6.122929E-8	1.227246E+1
-1.500000E-1	1.218163E-2	-1.218163E-2	-1.063048E-7	1.339258E+1
-2.000000E-1	2.052821E-2	-2.052821E-2	-1.791424E-7	1.375977E+1
-2.500000E-1	3.196152E-2	-3.196152E-2	-2.789169E-7	1.412793E+1
-3.000000E-1	4.757825E-2	-4.757825E-2	-4.151985E-7	1.449609E+1
-3.500000E-1	6.646055E-2	-6.646055E-2	-5.799777E-7	1.486328E+1
-4.000000E-1	9.040440E-2	-9.040440E-2	-7.889272E-7	1.523145E+1
-4.500000E-1	1.185665E-1	-1.185665E-1	-1.034688E-6	1.559961E+1
-5.000000E-1	1.478630E-1	-1.478630E-1	-1.290348E-6	1.672656E+1
-5.000000E-1	1.470990E-1	-1.470990E-1	-1.283681E-6	1.709375E+1
-4.500000E-1	1.132479E-1	-1.132479E-1	-9.882743E-7	1.783496E+1
