voltage_spot_2_run_10	absJ_spot_2_run_10	J_spot_2_run_10	current_spot_2_run_10	time_spot_2_run_10	
0.000000E+0	1.047148E-7	-1.047148E-7	-4.914263E-13	0.000000E+0
5.000000E-2	1.059069E-5	1.059069E-5	4.970206E-11	7.031250E-1
1.000000E-1	3.874318E-5	3.874318E-5	1.818216E-10	1.818359E+0
1.500000E-1	5.193174E-5	5.193174E-5	2.437155E-10	2.186523E+0
2.000000E-1	6.501784E-5	6.501784E-5	3.051285E-10	2.554688E+0
2.500000E-1	1.082491E-4	1.082491E-4	5.080127E-10	2.923828E+0
3.000000E-1	1.989845E-4	1.989845E-4	9.338335E-10	4.038086E+0
3.500000E-1	2.751180E-4	2.751180E-4	1.291128E-9	4.406250E+0
4.000000E-1	3.345257E-4	3.345257E-4	1.569928E-9	4.773438E+0
4.500000E-1	3.743280E-4	3.743280E-4	1.756720E-9	5.141602E+0
5.000000E-1	5.116644E-4	5.116644E-4	2.401239E-9	5.509766E+0
5.000000E-1	4.510342E-4	4.510342E-4	2.116702E-9	5.876953E+0
4.500000E-1	3.157993E-4	3.157993E-4	1.482045E-9	6.245117E+0
4.000000E-1	2.609390E-4	2.609390E-4	1.224586E-9	6.613281E+0
3.500000E-1	2.200234E-4	2.200234E-4	1.032569E-9	6.980469E+0
3.000000E-1	1.476083E-4	1.476083E-4	6.927254E-10	7.721680E+0
2.500000E-1	1.180879E-4	1.180879E-4	5.541863E-10	8.090820E+0
2.000000E-1	6.378899E-5	6.378899E-5	2.993615E-10	8.458984E+0
1.500000E-1	5.657326E-5	5.657326E-5	2.654981E-10	8.827148E+0
1.000000E-1	2.566959E-5	2.566959E-5	1.204673E-10	9.195313E+0
5.000000E-2	1.156334E-5	1.156334E-5	5.426671E-11	1.037012E+1
0.000000E+0	5.714647E-8	-5.714647E-8	-2.681882E-13	1.107324E+1
-5.000000E-2	1.229467E-5	-1.229467E-5	-5.769882E-11	1.177734E+1
-1.000000E-1	3.224524E-5	-3.224524E-5	-1.513268E-10	1.289258E+1
-1.500000E-1	8.551366E-5	-8.551366E-5	-4.013153E-10	1.326074E+1
-2.000000E-1	1.013520E-4	-1.013520E-4	-4.756447E-10	1.362891E+1
-2.500000E-1	1.472072E-4	-1.472072E-4	-6.908429E-10	1.399805E+1
-3.000000E-1	1.918621E-4	-1.918621E-4	-9.004082E-10	1.436621E+1
-3.500000E-1	2.129703E-4	-2.129703E-4	-9.994687E-10	1.473437E+1
-4.000000E-1	3.478946E-4	-3.478946E-4	-1.632668E-9	1.584961E+1
-4.500000E-1	4.977306E-4	-4.977306E-4	-2.335848E-9	1.621777E+1
-5.000000E-1	5.212056E-4	-5.212056E-4	-2.446016E-9	1.658496E+1
-5.000000E-1	4.859869E-4	-4.859869E-4	-2.280735E-9	1.695313E+1
-4.500000E-1	4.984161E-4	-4.984161E-4	-2.339065E-9	1.732129E+1
-4.000000E-1	3.714537E-4	-3.714537E-4	-1.743231E-9	1.768848E+1
-3.500000E-1	3.155732E-4	-3.155732E-4	-1.480984E-9	1.805664E+1
-3.000000E-1	2.429755E-4	-2.429755E-4	-1.140283E-9	1.842480E+1
-2.500000E-1	1.380134E-4	-1.380134E-4	-6.476966E-10	1.916504E+1
-2.000000E-1	8.388640E-5	-8.388640E-5	-3.936786E-10	1.953418E+1
-1.500000E-1	5.790143E-5	-5.790143E-5	-2.717312E-10	1.990234E+1
-1.000000E-1	3.088074E-5	-3.088074E-5	-1.449232E-10	2.027051E+1
-5.000000E-2	1.199719E-5	-1.199719E-5	-5.630275E-11	2.144531E+1
0.000000E+0	9.750536E-8	-9.750536E-8	-4.575923E-13	2.214844E+1
0.000000E+0	7.549545E-8	-7.549545E-8	-3.542999E-13	2.285254E+1
5.000000E-2	1.160689E-5	1.160689E-5	5.447109E-11	2.355566E+1
1.000000E-1	2.399303E-5	2.399303E-5	1.125992E-10	2.467090E+1
1.500000E-1	5.254095E-5	5.254095E-5	2.465745E-10	2.503906E+1
2.000000E-1	1.139514E-4	1.139514E-4	5.347733E-10	2.540723E+1
2.500000E-1	1.272773E-4	1.272773E-4	5.973118E-10	2.577637E+1
3.000000E-1	1.683815E-4	1.683815E-4	7.902138E-10	2.614453E+1
3.500000E-1	2.129742E-4	2.129742E-4	9.994869E-10	2.651270E+1
4.000000E-1	2.718506E-4	2.718506E-4	1.275794E-9	2.762793E+1
4.500000E-1	3.222553E-4	3.222553E-4	1.512343E-9	2.799512E+1
5.000000E-1	4.154681E-4	4.154681E-4	1.949790E-9	2.836328E+1
5.000000E-1	4.226336E-4	4.226336E-4	1.983418E-9	2.873145E+1
4.500000E-1	2.996090E-4	2.996090E-4	1.406064E-9	2.909863E+1
4.000000E-1	2.488027E-4	2.488027E-4	1.167630E-9	2.946680E+1
3.500000E-1	2.036080E-4	2.036080E-4	9.555318E-10	3.020801E+1
3.000000E-1	1.596207E-4	1.596207E-4	7.490994E-10	3.057617E+1
2.500000E-1	1.199850E-4	1.199850E-4	5.630890E-10	3.094434E+1
2.000000E-1	7.227172E-5	7.227172E-5	3.391709E-10	3.131348E+1
1.500000E-1	7.947187E-5	7.947187E-5	3.729612E-10	3.168164E+1
1.000000E-1	2.742060E-5	2.742060E-5	1.286848E-10	3.204980E+1
5.000000E-2	1.070068E-5	1.070068E-5	5.021826E-11	3.322461E+1
0.000000E+0	8.851569E-8	-8.851569E-8	-4.154038E-13	3.392773E+1
-5.000000E-2	1.061754E-5	-1.061754E-5	-4.982807E-11	3.463184E+1
-1.000000E-1	2.420081E-5	-2.420081E-5	-1.135743E-10	3.574707E+1
-1.500000E-1	4.869100E-5	-4.869100E-5	-2.285067E-10	3.611523E+1
-2.000000E-1	8.611226E-5	-8.611226E-5	-4.041245E-10	3.648340E+1
-2.500000E-1	1.492467E-4	-1.492467E-4	-7.004142E-10	3.685254E+1
