voltage_spot_4_run_2_20	absJ_spot_4_run_2_20	J_spot_4_run_2_20	current_spot_4_run_2_20	time_spot_4_run_2_20	
0.000000E+0	1.438858E-5	-1.438858E-5	-2.014606E-10	0.000000E+0
5.000000E-2	8.032100E-3	8.032100E-3	1.124608E-7	7.412109E-1
1.000000E-1	1.859321E-2	1.859321E-2	2.603313E-7	1.109375E+0
1.500000E-1	3.355210E-2	3.355210E-2	4.697770E-7	1.476563E+0
2.000000E-1	5.535826E-2	5.535826E-2	7.750942E-7	1.844727E+0
2.500000E-1	7.747772E-2	7.747772E-2	1.084798E-6	2.971680E+0
3.000000E-1	1.092181E-1	1.092181E-1	1.529208E-6	3.339844E+0
3.500000E-1	1.603330E-1	1.603330E-1	2.244889E-6	3.708008E+0
4.000000E-1	2.068633E-1	2.068633E-1	2.896380E-6	4.075195E+0
4.500000E-1	2.632022E-1	2.632022E-1	3.685205E-6	4.443359E+0
5.000000E-1	3.271776E-1	3.271776E-1	4.580950E-6	4.810547E+0
5.000000E-1	3.119517E-1	3.119517E-1	4.367767E-6	5.178711E+0
4.500000E-1	2.504480E-1	2.504480E-1	3.506627E-6	5.546875E+0
4.000000E-1	1.923883E-1	1.923883E-1	2.693709E-6	5.914063E+0
3.500000E-1	1.458491E-1	1.458491E-1	2.042094E-6	6.282227E+0
3.000000E-1	1.105186E-1	1.105186E-1	1.547417E-6	6.650391E+0
2.500000E-1	7.709411E-2	7.709411E-2	1.079427E-6	7.017578E+0
2.000000E-1	5.215413E-2	5.215413E-2	7.302318E-7	7.758789E+0
1.500000E-1	3.347488E-2	3.347488E-2	4.686958E-7	8.126953E+0
1.000000E-1	1.908867E-2	1.908867E-2	2.672685E-7	8.494141E+0
5.000000E-2	8.045292E-3	8.045292E-3	1.126455E-7	8.862305E+0
0.000000E+0	1.342272E-5	-1.342272E-5	-1.879371E-10	9.603516E+0
-5.000000E-2	8.020416E-3	-8.020416E-3	-1.122972E-7	1.034570E+1
-1.000000E-1	1.868080E-2	-1.868080E-2	-2.615577E-7	1.071289E+1
-1.500000E-1	3.140035E-2	-3.140035E-2	-4.396495E-7	1.108105E+1
-2.000000E-1	5.011876E-2	-5.011876E-2	-7.017337E-7	1.144824E+1
-2.500000E-1	7.327072E-2	-7.327072E-2	-1.025894E-6	1.181641E+1
-3.000000E-1	9.831903E-2	-9.831903E-2	-1.376606E-6	1.294336E+1
-3.500000E-1	1.278815E-1	-1.278815E-1	-1.790523E-6	1.331152E+1
-4.000000E-1	1.688221E-1	-1.688221E-1	-2.363749E-6	1.367969E+1
-4.500000E-1	2.118665E-1	-2.118665E-1	-2.966432E-6	1.404688E+1
-5.000000E-1	2.579059E-1	-2.579059E-1	-3.611049E-6	1.441504E+1
-5.000000E-1	2.574413E-1	-2.574413E-1	-3.604544E-6	1.478223E+1
-4.500000E-1	2.046845E-1	-2.046845E-1	-2.865874E-6	1.515039E+1
-4.000000E-1	1.577342E-1	-1.577342E-1	-2.208502E-6	1.551855E+1
-3.500000E-1	1.204601E-1	-1.204601E-1	-1.686612E-6	1.588574E+1
-3.000000E-1	8.981954E-2	-8.981954E-2	-1.257601E-6	1.625391E+1
-2.500000E-1	6.341622E-2	-6.341622E-2	-8.879171E-7	1.699512E+1
-2.000000E-1	4.332584E-2	-4.332584E-2	-6.066233E-7	1.736328E+1
-1.500000E-1	2.533225E-2	-2.533225E-2	-3.546875E-7	1.773047E+1
-1.000000E-1	1.469002E-2	-1.469002E-2	-2.056811E-7	1.809863E+1
-5.000000E-2	6.577858E-3	-6.577858E-3	-9.209934E-8	1.883984E+1
0.000000E+0	1.260462E-5	-1.260462E-5	-1.764826E-10	1.958105E+1
0.000000E+0	1.287679E-5	-1.287679E-5	-1.802933E-10	1.994922E+1
5.000000E-2	6.759299E-3	6.759299E-3	9.463977E-8	2.106445E+1
1.000000E-1	1.513394E-2	1.513394E-2	2.118967E-7	2.218457E+1
1.500000E-1	2.746383E-2	2.746383E-2	3.845326E-7	2.255176E+1
2.000000E-1	4.466504E-2	4.466504E-2	6.253739E-7	2.291992E+1
2.500000E-1	7.011389E-2	7.011389E-2	9.816939E-7	2.328809E+1
3.000000E-1	1.063884E-1	1.063884E-1	1.489588E-6	2.441504E+1
3.500000E-1	1.448656E-1	1.448656E-1	2.028324E-6	2.478223E+1
4.000000E-1	1.903189E-1	1.903189E-1	2.664735E-6	2.515039E+1
4.500000E-1	2.395126E-1	2.395126E-1	3.353516E-6	2.551855E+1
5.000000E-1	2.978973E-1	2.978973E-1	4.170985E-6	2.588574E+1
5.000000E-1	2.974784E-1	2.974784E-1	4.165119E-6	2.625391E+1
4.500000E-1	2.318815E-1	2.318815E-1	3.246670E-6	2.662207E+1
4.000000E-1	1.811833E-1	1.811833E-1	2.536823E-6	2.698926E+1
3.500000E-1	1.358522E-1	1.358522E-1	1.902124E-6	2.735742E+1
3.000000E-1	9.958840E-2	9.958840E-2	1.394379E-6	2.772559E+1
2.500000E-1	7.096730E-2	7.096730E-2	9.936429E-7	2.846582E+1
2.000000E-1	4.807587E-2	4.807587E-2	6.731304E-7	2.883398E+1
1.500000E-1	2.910684E-2	2.910684E-2	4.075371E-7	2.920215E+1
1.000000E-1	1.626065E-2	1.626065E-2	2.276722E-7	2.956934E+1
5.000000E-2	7.064762E-3	7.064762E-3	9.891669E-8	3.031055E+1
0.000000E+0	1.298178E-5	-1.298178E-5	-1.817633E-10	3.105176E+1
-5.000000E-2	6.809910E-3	-6.809910E-3	-9.534840E-8	3.216699E+1
-1.000000E-1	1.619903E-2	-1.619903E-2	-2.268094E-7	3.328711E+1
-1.500000E-1	2.967084E-2	-2.967084E-2	-4.154339E-7	3.365430E+1
-2.000000E-1	4.788792E-2	-4.788792E-2	-6.704989E-7	3.402246E+1
-2.500000E-1	6.957943E-2	-6.957943E-2	-9.742108E-7	3.438965E+1
-3.000000E-1	9.220266E-2	-9.220266E-2	-1.290968E-6	3.551660E+1
-3.500000E-1	1.254030E-1	-1.254030E-1	-1.755820E-6	3.588477E+1
-4.000000E-1	1.627132E-1	-1.627132E-1	-2.278215E-6	3.625293E+1
-4.500000E-1	2.091852E-1	-2.091852E-1	-2.928889E-6	3.662012E+1
-5.000000E-1	2.604290E-1	-2.604290E-1	-3.646375E-6	3.698828E+1
-5.000000E-1	2.580314E-1	-2.580314E-1	-3.612806E-6	3.735547E+1
-4.500000E-1	2.022549E-1	-2.022549E-1	-2.831855E-6	3.772363E+1
-4.000000E-1	1.589451E-1	-1.589451E-1	-2.225457E-6	3.809180E+1
-3.500000E-1	1.208134E-1	-1.208134E-1	-1.691559E-6	3.845898E+1
-3.000000E-1	8.857330E-2	-8.857330E-2	-1.240152E-6	3.882715E+1
-2.500000E-1	6.308693E-2	-6.308693E-2	-8.833066E-7	3.956836E+1
-2.000000E-1	4.195656E-2	-4.195656E-2	-5.874514E-7	3.993652E+1
-1.500000E-1	2.622137E-2	-2.622137E-2	-3.671364E-7	4.030371E+1
-1.000000E-1	1.476938E-2	-1.476938E-2	-2.067923E-7	4.067188E+1
-5.000000E-2	6.599118E-3	-6.599118E-3	-9.239702E-8	4.141309E+1
0.000000E+0	1.301261E-5	-1.301261E-5	-1.821950E-10	4.215430E+1
0.000000E+0	1.322504E-5	-1.322504E-5	-1.851694E-10	4.252246E+1
5.000000E-2	6.559797E-3	6.559797E-3	9.184647E-8	4.363770E+1
1.000000E-1	1.482520E-2	1.482520E-2	2.075739E-7	4.475781E+1
1.500000E-1	2.743910E-2	2.743910E-2	3.841863E-7	4.512598E+1
2.000000E-1	4.354928E-2	4.354928E-2	6.097517E-7	4.549316E+1
2.500000E-1	6.554766E-2	6.554766E-2	9.177602E-7	4.586133E+1
3.000000E-1	9.500622E-2	9.500622E-2	1.330222E-6	4.698828E+1
3.500000E-1	1.281658E-1	1.281658E-1	1.794503E-6	4.735547E+1
4.000000E-1	1.724774E-1	1.724774E-1	2.414928E-6	4.772363E+1
4.500000E-1	2.224649E-1	2.224649E-1	3.114825E-6	4.809180E+1
5.000000E-1	2.761004E-1	2.761004E-1	3.865797E-6	4.845898E+1
5.000000E-1	2.766657E-1	2.766657E-1	3.873713E-6	4.882715E+1
4.500000E-1	2.196525E-1	2.196525E-1	3.075446E-6	4.919531E+1
4.000000E-1	1.709018E-1	1.709018E-1	2.392868E-6	4.956250E+1
3.500000E-1	1.294045E-1	1.294045E-1	1.811846E-6	4.993066E+1
3.000000E-1	9.315642E-2	9.315642E-2	1.304322E-6	5.029883E+1
2.500000E-1	6.671966E-2	6.671966E-2	9.341699E-7	5.103906E+1
2.000000E-1	4.493029E-2	4.493029E-2	6.290879E-7	5.140723E+1
1.500000E-1	2.759529E-2	2.759529E-2	3.863732E-7	5.177539E+1
1.000000E-1	1.522385E-2	1.522385E-2	2.131555E-7	5.214258E+1
5.000000E-2	6.644101E-3	6.644101E-3	9.302685E-8	5.288379E+1
0.000000E+0	1.272948E-5	-1.272948E-5	-1.782308E-10	5.362500E+1
-5.000000E-2	6.525757E-3	-6.525757E-3	-9.136986E-8	5.474023E+1
-1.000000E-1	1.497156E-2	-1.497156E-2	-2.096231E-7	5.586035E+1
-1.500000E-1	2.683669E-2	-2.683669E-2	-3.757518E-7	5.622754E+1
-2.000000E-1	4.324256E-2	-4.324256E-2	-6.054573E-7	5.659570E+1
-2.500000E-1	6.323366E-2	-6.323366E-2	-8.853609E-7	5.696387E+1
-3.000000E-1	8.844689E-2	-8.844689E-2	-1.238382E-6	5.809082E+1
-3.500000E-1	1.211656E-1	-1.211656E-1	-1.696491E-6	5.845801E+1
-4.000000E-1	1.569467E-1	-1.569467E-1	-2.197476E-6	5.882617E+1
-4.500000E-1	2.019569E-1	-2.019569E-1	-2.827683E-6	5.919434E+1
-5.000000E-1	2.548268E-1	-2.548268E-1	-3.567937E-6	5.956152E+1
-5.000000E-1	2.538416E-1	-2.538416E-1	-3.554142E-6	5.992969E+1
-4.500000E-1	2.001773E-1	-2.001773E-1	-2.802766E-6	6.029785E+1
-4.000000E-1	1.549239E-1	-1.549239E-1	-2.169154E-6	6.066504E+1
-3.500000E-1	1.159607E-1	-1.159607E-1	-1.623614E-6	6.103320E+1
-3.000000E-1	8.539899E-2	-8.539899E-2	-1.195707E-6	6.140137E+1
-2.500000E-1	5.991825E-2	-5.991825E-2	-8.389405E-7	6.214258E+1
-2.000000E-1	3.973411E-2	-3.973411E-2	-5.563340E-7	6.250977E+1
-1.500000E-1	2.472977E-2	-2.472977E-2	-3.462519E-7	6.287793E+1
-1.000000E-1	1.368428E-2	-1.368428E-2	-1.915994E-7	6.324609E+1
-5.000000E-2	6.017478E-3	-6.017478E-3	-8.425324E-8	6.398633E+1
0.000000E+0	1.236979E-5	-1.236979E-5	-1.731946E-10	6.472754E+1
0.000000E+0	1.234896E-5	-1.234896E-5	-1.729029E-10	6.509668E+1
5.000000E-2	6.266802E-3	6.266802E-3	8.774412E-8	6.621191E+1
1.000000E-1	1.414031E-2	1.414031E-2	1.979844E-7	6.733105E+1
1.500000E-1	2.618066E-2	2.618066E-2	3.665664E-7	6.769922E+1
2.000000E-1	4.259866E-2	4.259866E-2	5.964416E-7	6.806738E+1
2.500000E-1	6.365982E-2	6.365982E-2	8.913278E-7	6.843457E+1
3.000000E-1	9.278809E-2	9.278809E-2	1.299165E-6	6.956152E+1
3.500000E-1	1.299990E-1	1.299990E-1	1.820170E-6	6.992969E+1
4.000000E-1	1.731759E-1	1.731759E-1	2.424708E-6	7.029785E+1
4.500000E-1	2.203701E-1	2.203701E-1	3.085494E-6	7.066504E+1
5.000000E-1	2.791693E-1	2.791693E-1	3.908766E-6	7.103320E+1
5.000000E-1	2.777357E-1	2.777357E-1	3.888694E-6	7.140039E+1
4.500000E-1	2.197392E-1	2.197392E-1	3.076660E-6	7.176855E+1
4.000000E-1	1.704412E-1	1.704412E-1	2.386419E-6	7.213672E+1
3.500000E-1	1.297236E-1	1.297236E-1	1.816315E-6	7.250391E+1
