voltage_spot_5_run_1	absJ_spot_5_run_1	J_spot_5_run_1	current_spot_5_run_1	time_spot_5_run_1	
0.000000E+0	6.819265E-6	-6.819265E-6	-3.808596E-11	0.000000E+0
5.000000E-2	5.223493E-3	5.223493E-3	2.917349E-8	7.421875E-1
1.000000E-1	1.170250E-2	1.170250E-2	6.535911E-8	1.110352E+0
1.500000E-1	1.942017E-2	1.942017E-2	1.084627E-7	2.230469E+0
2.000000E-1	3.054017E-2	3.054017E-2	1.705685E-7	2.597656E+0
2.500000E-1	4.390057E-2	4.390057E-2	2.451870E-7	2.965820E+0
3.000000E-1	5.839410E-2	5.839410E-2	3.261342E-7	3.333008E+0
3.500000E-1	8.108033E-2	8.108033E-2	4.528380E-7	3.701172E+0
4.000000E-1	1.026366E-1	1.026366E-1	5.732310E-7	4.069336E+0
4.500000E-1	1.358324E-1	1.358324E-1	7.586315E-7	4.436523E+0
5.000000E-1	1.727354E-1	1.727354E-1	9.647365E-7	4.804688E+0
5.000000E-1	1.731988E-1	1.731988E-1	9.673246E-7	5.172852E+0
4.500000E-1	1.386493E-1	1.386493E-1	7.743640E-7	5.540039E+0
4.000000E-1	1.099244E-1	1.099244E-1	6.139339E-7	5.908203E+0
3.500000E-1	8.347932E-2	8.347932E-2	4.662365E-7	6.276367E+0
3.000000E-1	6.170809E-2	6.170809E-2	3.446430E-7	6.643555E+0
2.500000E-1	4.349824E-2	4.349824E-2	2.429400E-7	7.011719E+0
2.000000E-1	2.879639E-2	2.879639E-2	1.608294E-7	7.379883E+0
1.500000E-1	1.806128E-2	1.806128E-2	1.008732E-7	7.747070E+0
1.000000E-1	9.700089E-3	9.700089E-3	5.417552E-8	8.488281E+0
5.000000E-2	4.585154E-3	4.585154E-3	2.560833E-8	8.856445E+0
0.000000E+0	6.475855E-6	-6.475855E-6	-3.616800E-11	1.003027E+1
-5.000000E-2	4.137780E-3	-4.137780E-3	-2.310972E-8	1.077246E+1
-1.000000E-1	9.300695E-3	-9.300695E-3	-5.194488E-8	1.114062E+1
-1.500000E-1	1.678730E-2	-1.678730E-2	-9.375800E-8	1.150879E+1
-2.000000E-1	2.542579E-2	-2.542579E-2	-1.420044E-7	1.262793E+1
-2.500000E-1	3.674250E-2	-3.674250E-2	-2.052088E-7	1.299609E+1
-3.000000E-1	5.271888E-2	-5.271888E-2	-2.944378E-7	1.336328E+1
-3.500000E-1	7.229067E-2	-7.229067E-2	-4.037473E-7	1.373145E+1
-4.000000E-1	9.572239E-2	-9.572239E-2	-5.346147E-7	1.409961E+1
-4.500000E-1	1.223292E-1	-1.223292E-1	-6.832153E-7	1.446680E+1
-5.000000E-1	1.581223E-1	-1.581223E-1	-8.831217E-7	1.483496E+1
-5.000000E-1	1.577765E-1	-1.577765E-1	-8.811904E-7	1.520215E+1
-4.500000E-1	1.247915E-1	-1.247915E-1	-6.969670E-7	1.557031E+1
-4.000000E-1	9.583340E-2	-9.583340E-2	-5.352347E-7	1.593848E+1
-3.500000E-1	7.102245E-2	-7.102245E-2	-3.966642E-7	1.630566E+1
-3.000000E-1	5.682769E-2	-5.682769E-2	-3.173857E-7	1.667383E+1
-2.500000E-1	3.826849E-2	-3.826849E-2	-2.137316E-7	1.704102E+1
-2.000000E-1	2.845323E-2	-2.845323E-2	-1.589128E-7	1.740918E+1
-1.500000E-1	1.901269E-2	-1.901269E-2	-1.061869E-7	1.777734E+1
-1.000000E-1	1.053440E-2	-1.053440E-2	-5.883517E-8	1.851758E+1
-5.000000E-2	4.763768E-3	-4.763768E-3	-2.660590E-8	1.888574E+1
0.000000E+0	7.494832E-6	-7.494832E-6	-4.185904E-11	2.005957E+1
