voltage_5_1	absJ_5_1	J_5_1	current_5_1	time_5_1	
0.000000E+0	1.681361E-6	1.681361E-6	2.112861E-11	0.000000E+0
5.000000E-2	4.140960E-4	4.140960E-4	5.203684E-9	5.761719E-1
1.000000E-1	9.821452E-4	9.821452E-4	1.234200E-8	1.151367E+0
1.500000E-1	1.804220E-3	1.804220E-3	2.267250E-8	1.339844E+0
2.000000E-1	2.974008E-3	2.974008E-3	3.737249E-8	1.527344E+0
2.500000E-1	4.540080E-3	4.540080E-3	5.705233E-8	1.715820E+0
3.000000E-1	6.486485E-3	6.486485E-3	8.151157E-8	1.904297E+0
3.500000E-1	8.881053E-3	8.881053E-3	1.116026E-7	2.478516E+0
4.000000E-1	1.167329E-2	1.167329E-2	1.466909E-7	2.666016E+0
4.500000E-1	1.505047E-2	1.505047E-2	1.891298E-7	2.854492E+0
5.000000E-1	1.883052E-2	1.883052E-2	2.366313E-7	3.042969E+0
5.000000E-1	1.886831E-2	1.886831E-2	2.371062E-7	3.230469E+0
4.500000E-1	1.507859E-2	1.507859E-2	1.894831E-7	3.418945E+0
4.000000E-1	1.175651E-2	1.175651E-2	1.477367E-7	3.607422E+0
3.500000E-1	8.900565E-3	8.900565E-3	1.118478E-7	3.794922E+0
3.000000E-1	6.514399E-3	6.514399E-3	8.186235E-8	4.176758E+0
2.500000E-1	4.571766E-3	4.571766E-3	5.745051E-8	4.365234E+0
2.000000E-1	3.041804E-3	3.041804E-3	3.822443E-8	4.552734E+0
1.500000E-1	1.857634E-3	1.857634E-3	2.334372E-8	4.741211E+0
1.000000E-1	1.007730E-3	1.007730E-3	1.266351E-8	4.929688E+0
5.000000E-2	4.216619E-4	4.216619E-4	5.298759E-9	5.310547E+0
0.000000E+0	1.199282E-6	1.199282E-6	1.507062E-11	6.206055E+0
-5.000000E-2	4.018489E-4	-4.018489E-4	-5.049783E-9	6.782227E+0
-1.000000E-1	9.556522E-4	-9.556522E-4	-1.200908E-8	7.357422E+0
-1.500000E-1	1.725037E-3	-1.725037E-3	-2.167745E-8	7.545898E+0
-2.000000E-1	2.783837E-3	-2.783837E-3	-3.498273E-8	7.733398E+0
-2.500000E-1	4.161553E-3	-4.161553E-3	-5.229562E-8	7.921875E+0
-3.000000E-1	5.865694E-3	-5.865694E-3	-7.371048E-8	8.109375E+0
-3.500000E-1	7.913792E-3	-7.913792E-3	-9.944765E-8	8.297852E+0
-4.000000E-1	1.040973E-2	-1.040973E-2	-1.308125E-7	8.872070E+0
-4.500000E-1	1.313085E-2	-1.313085E-2	-1.650071E-7	9.060547E+0
-5.000000E-1	1.629788E-2	-1.629788E-2	-2.048052E-7	9.249023E+0
-5.000000E-1	1.628739E-2	-1.628739E-2	-2.046734E-7	9.436523E+0
-4.500000E-1	1.317640E-2	-1.317640E-2	-1.655795E-7	9.625000E+0
-4.000000E-1	1.046702E-2	-1.046702E-2	-1.315325E-7	9.812500E+0
-3.500000E-1	8.067293E-3	-8.067293E-3	-1.013766E-7	1.000098E+1
-3.000000E-1	5.920861E-3	-5.920861E-3	-7.440373E-8	1.038281E+1
-2.500000E-1	4.216421E-3	-4.216421E-3	-5.298511E-8	1.057129E+1
-2.000000E-1	2.831116E-3	-2.831116E-3	-3.557685E-8	1.075879E+1
-1.500000E-1	1.750206E-3	-1.750206E-3	-2.199374E-8	1.094727E+1
-1.000000E-1	9.647241E-4	-9.647241E-4	-1.212308E-8	1.113477E+1
-5.000000E-2	4.103303E-4	-4.103303E-4	-5.156362E-9	1.151660E+1
0.000000E+0	1.792954E-6	1.792954E-6	2.253093E-11	1.241113E+1
