voltage_5_1_500mv_500ms	absJ_5_1_500mv_500ms	J_5_1_500mv_500ms	current_5_1_500mv_500ms	time_5_1_500mv_500ms	
0.000000E+0	1.462194E-7	-1.462194E-7	-2.047279E-12	0.000000E+0
5.000000E-2	2.136493E-5	2.136493E-5	2.991394E-10	2.012695E+0
1.000000E-1	5.212659E-5	5.212659E-5	7.298463E-10	2.680664E+0
1.500000E-1	9.966183E-5	9.966183E-5	1.395407E-9	4.694336E+0
2.000000E-1	1.650966E-4	1.650966E-4	2.311586E-9	5.361328E+0
2.500000E-1	2.540511E-4	2.540511E-4	3.557076E-9	6.028320E+0
3.000000E-1	3.670468E-4	3.670468E-4	5.139176E-9	6.695313E+0
3.500000E-1	5.180186E-4	5.180186E-4	7.252995E-9	7.363281E+0
4.000000E-1	7.294360E-4	7.294360E-4	1.021314E-8	8.030273E+0
4.500000E-1	9.013915E-4	9.013915E-4	1.262076E-8	1.004297E+1
5.000000E-1	1.173376E-3	1.173376E-3	1.642893E-8	1.070996E+1
5.000000E-1	1.168599E-3	1.168599E-3	1.636204E-8	1.137695E+1
4.500000E-1	9.030070E-4	9.030070E-4	1.264338E-8	1.204492E+1
4.000000E-1	7.172480E-4	7.172480E-4	1.004249E-8	1.338477E+1
3.500000E-1	5.302391E-4	5.302391E-4	7.424100E-9	1.405176E+1
3.000000E-1	3.795450E-4	3.795450E-4	5.314168E-9	1.471875E+1
2.500000E-1	2.558026E-4	2.558026E-4	3.581599E-9	1.538574E+1
2.000000E-1	1.722156E-4	1.722156E-4	2.411263E-9	1.605371E+1
1.500000E-1	1.047610E-4	1.047610E-4	1.466803E-9	1.672070E+1
1.000000E-1	5.692091E-5	5.692091E-5	7.969735E-10	1.806055E+1
5.000000E-2	2.404036E-5	2.404036E-5	3.365991E-10	1.872852E+1
0.000000E+0	4.347074E-8	-4.347074E-8	-6.086520E-13	2.050195E+1
-5.000000E-2	2.445556E-5	-2.445556E-5	-3.424125E-10	2.251562E+1
-1.000000E-1	5.911932E-5	-5.911932E-5	-8.277543E-10	2.318359E+1
-1.500000E-1	1.029019E-4	-1.029019E-4	-1.440772E-9	2.519727E+1
-2.000000E-1	1.688064E-4	-1.688064E-4	-2.363529E-9	2.586426E+1
-2.500000E-1	2.648419E-4	-2.648419E-4	-3.708162E-9	2.653125E+1
-3.000000E-1	3.819314E-4	-3.819314E-4	-5.347581E-9	2.719824E+1
-3.500000E-1	5.420561E-4	-5.420561E-4	-7.589555E-9	2.786523E+1
-4.000000E-1	7.189807E-4	-7.189807E-4	-1.006675E-8	2.853320E+1
-4.500000E-1	9.466698E-4	-9.466698E-4	-1.325472E-8	3.054492E+1
-5.000000E-1	1.184782E-3	-1.184782E-3	-1.658863E-8	3.121191E+1
-5.000000E-1	1.198692E-3	-1.198692E-3	-1.678339E-8	3.187988E+1
-4.500000E-1	9.496002E-4	-9.496002E-4	-1.329575E-8	3.254688E+1
-4.000000E-1	7.347355E-4	-7.347355E-4	-1.028734E-8	3.321387E+1
-3.500000E-1	5.478483E-4	-5.478483E-4	-7.670654E-9	3.455371E+1
-3.000000E-1	3.966149E-4	-3.966149E-4	-5.553171E-9	3.522070E+1
-2.500000E-1	2.743006E-4	-2.743006E-4	-3.840598E-9	3.588770E+1
-2.000000E-1	1.814068E-4	-1.814068E-4	-2.539953E-9	3.655469E+1
-1.500000E-1	1.079217E-4	-1.079217E-4	-1.511057E-9	3.722266E+1
-1.000000E-1	6.040935E-5	-6.040935E-5	-8.458167E-10	3.856250E+1
-5.000000E-2	2.593059E-5	-2.593059E-5	-3.630650E-10	3.922949E+1
0.000000E+0	7.297789E-8	-7.297789E-8	-1.021794E-12	4.100391E+1
