voltage_14_1	absJ_14_1	J_14_1	current_14_1	time_14_1	
0.000000E+0	1.628936E-6	1.628936E-6	1.513246E-11	0.000000E+0
-5.000000E-2	9.051187E-7	-9.051187E-7	-8.408357E-12	7.148438E-1
-1.000000E-1	3.533967E-6	-3.533967E-6	-3.282979E-11	1.428711E+0
-1.500000E-1	6.227034E-6	-6.227034E-6	-5.784780E-11	2.142578E+0
-2.000000E-1	9.251849E-6	-9.251849E-6	-8.594768E-11	2.856445E+0
-2.500000E-1	1.248053E-5	-1.248053E-5	-1.159414E-10	3.829102E+0
-3.000000E-1	1.202998E-5	-1.202998E-5	-1.117559E-10	4.201172E+0
-3.500000E-1	1.497499E-5	-1.497499E-5	-1.391144E-10	4.573242E+0
-4.000000E-1	1.920777E-5	-1.920777E-5	-1.784360E-10	4.945313E+0
-4.500000E-1	2.081764E-5	-2.081764E-5	-1.933914E-10	5.316406E+0
-5.000000E-1	2.400836E-5	-2.400836E-5	-2.230325E-10	5.688477E+0
-5.000000E-1	2.455077E-5	-2.455077E-5	-2.280713E-10	6.060547E+0
-4.500000E-1	2.185431E-5	-2.185431E-5	-2.030218E-10	6.432617E+0
-4.000000E-1	1.817985E-5	-1.817985E-5	-1.688869E-10	6.804688E+0
-3.500000E-1	1.488787E-5	-1.488787E-5	-1.383051E-10	7.176758E+0
-3.000000E-1	1.380118E-5	-1.380118E-5	-1.282100E-10	7.548828E+0
-2.500000E-1	1.111697E-5	-1.111697E-5	-1.032742E-10	7.920898E+0
-2.000000E-1	8.583826E-6	-8.583826E-6	-7.974189E-11	9.110352E+0
-1.500000E-1	7.008085E-6	-7.008085E-6	-6.510359E-11	9.824219E+0
-1.000000E-1	3.500092E-6	-3.500092E-6	-3.251510E-11	1.053906E+1
-5.000000E-2	1.356305E-6	-1.356305E-6	-1.259978E-11	1.125293E+1
0.000000E+0	1.065283E-8	-1.065283E-8	-9.896250E-14	1.196582E+1
5.000000E-2	1.442108E-6	1.442108E-6	1.339687E-11	1.268066E+1
1.000000E-1	2.981361E-6	2.981361E-6	2.769620E-11	1.339453E+1
1.500000E-1	5.183231E-6	5.183231E-6	4.815109E-11	1.410840E+1
2.000000E-1	6.925697E-6	6.925697E-6	6.433823E-11	1.482129E+1
2.500000E-1	9.755938E-6	9.755938E-6	9.063055E-11	1.553516E+1
3.000000E-1	1.011803E-5	1.011803E-5	9.399428E-11	1.624902E+1
3.500000E-1	1.810775E-5	1.810775E-5	1.682171E-10	1.722070E+1
4.000000E-1	2.164721E-5	2.164721E-5	2.010979E-10	1.759277E+1
4.500000E-1	2.556969E-5	2.556969E-5	2.375369E-10	1.796484E+1
5.000000E-1	3.053966E-5	3.053966E-5	2.837068E-10	1.833594E+1
5.000000E-1	3.131326E-5	3.131326E-5	2.908934E-10	1.870801E+1
4.500000E-1	2.438654E-5	2.438654E-5	2.265457E-10	1.908008E+1
4.000000E-1	1.974548E-5	1.974548E-5	1.834312E-10	1.945215E+1
3.500000E-1	1.495950E-5	1.495950E-5	1.389705E-10	1.982422E+1
3.000000E-1	1.200362E-5	1.200362E-5	1.115110E-10	2.019629E+1
2.500000E-1	8.307144E-6	8.307144E-6	7.717157E-11	2.138477E+1
2.000000E-1	5.819695E-6	5.819695E-6	5.406371E-11	2.209863E+1
1.500000E-1	4.370385E-6	4.370385E-6	4.059993E-11	2.281250E+1
1.000000E-1	2.435570E-6	2.435570E-6	2.262592E-11	2.352637E+1
5.000000E-2	1.010373E-6	1.010373E-6	9.386145E-12	2.424023E+1
0.000000E+0	1.513416E-7	-1.513416E-7	-1.405931E-12	2.495410E+1
